" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Smith                     Josh Smith","SF","28","$13,500,000","23.01%","$13,500,000","$13,500,000","$13,500,000","'-","2017"
"2","Villanueva                     Charlie Villanueva","PF","29","$8,580,000","14.62%","$8,580,000","$8,580,000","$8,580,000","'-","2014"
"3","Stuckey                     Rodney Stuckey","PG","27","$8,500,000","14.49%","$8,500,000","$8,500,000","$8,500,000","'-","2014"
"4","Jennings                     Brandon Jennings","PG","24","$7,655,503","13.05%","$7,655,503","$7,655,503","$7,655,503","'-","2016"
"5","Jerebko                     Jonas Jerebko","PF","26","$4,500,000","7.67%","$4,500,000","$4,500,000","$4,500,000","'-","2015"
"6","Monroe                     Greg Monroe","C","23","$4,086,454","6.96%","$4,086,454","$4,086,454","$4,086,454","'-","2014"
"7","Bynum                     Will Bynum","PG","31","$2,790,343","4.76%","$2,790,343","$2,790,343","$2,790,343","'-","2014"
"8","Caldwell-Pope                     Kentavious Caldwell-Pope","SG","20","$2,653,080","4.52%","$2,653,080","$2,653,080","$2,653,080","'-","2027"
"9","Billups                     Chauncey Billups","PG","37","$2,500,000","4.26%","$2,500,000","$2,500,000","$2,500,000","'-","2014"
"10","Drummond                     Andre Drummond","C","20","$2,462,400","4.20%","$2,462,400","$2,462,400","$2,462,400","$2,462,400","2016"
"11","Datome                     Luigi Datome","SF","26","$1,750,000","2.98%","$1,750,000","$1,750,000","$1,750,000","'-","2015"
"12","Singler                     Kyle Singler","SF","25","$1,045,000","1.78%","$1,045,000","$1,045,000","$1,045,000","$1,045,000","2015"
"13","Harrellson                     Josh Harrellson","PF","24","$884,293","1.51%","$884,293","$884,293","$884,293","'-","2015"
"14","Mitchell                     Tony Mitchell","PF","21","$500,000","0.85%","$500,000","$500,000","$500,000","'-","2016"
"15","Siva                     Peyton Siva","PG","23","$490,180","0.84%","$490,180","$490,180","'-","'-","2013"

