" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Durant                     Kevin Durant","SF","28","$26,540,100","28.19%","$26,540,100","$26,540,100","$26,540,100","'-","2028"
"2","Thompson                     Klay Thompson","SG","26","$16,663,575","17.70%","$16,663,575","$16,663,575","$16,663,575","$16,663,575","2027"
"3","Green                     Draymond Green","PF","26","$15,330,435","16.28%","$15,330,435","$15,330,435","$15,330,435","$15,330,435","2027"
"4","Curry                     Stephen Curry","PG","28","$12,112,359","12.87%","$12,112,359","$12,112,359","$12,112,359","'-","2027"
"5","Iguodala                     Andre Iguodala","SF","33","$11,131,368","11.82%","$11,131,368","$11,131,368","$11,131,368","'-","2017"
"6","Livingston                     Shaun Livingston","PG","31","$5,782,450","6.14%","$5,782,450","$5,782,450","$5,782,450","'-","2017"
"7","Pachulia                     Zaza Pachulia","C","32","$2,898,000","3.08%","$2,898,000","$2,898,000","$2,898,000","'-","2017"
"8","Looney                     Kevon Looney","C","20","$1,182,840","1.26%","$1,182,840","$1,182,840","$1,182,840","'-","2019"
"9","Jones                     Damian Jones","C","21","$1,171,560","1.24%","$1,171,560","$1,171,560","$1,171,560","'-","2020"
"10","West                     David West","PF","36","$980,431","1.04%","$980,431","$980,431","$1,551,659","'-","2017"
"11","McGee                     JaVale McGee","C","29","$980,431","1.04%","$980,431","$980,431","$1,403,611","$1,403,611","2017"
"12","Clark                     Ian Clark","SG","25","$980,431","1.04%","$980,431","$980,431","$1,015,696","'-","2017"
"13","McAdoo                     James McAdoo","SF","24","$980,431","1.04%","$980,431","$980,431","$980,431","'-","2017"
"14","McCaw                     Patrick McCaw","SG","21","$543,471","0.58%","$543,471","$543,471","$543,471","$543,471","2018"
"15","Barnes                     Matt Barnes","SF","36","$242,224","0.26%","$242,224","$242,224","$383,351","$383,351","2017"

