" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Nowitzki                     Dirk Nowitzki","PF","35","$22,721,381","38.72%","$22,721,381","$22,721,381","$22,721,381","$22,721,381","2014"
"2","Marion                     Shawn Marion","SF","35","$9,316,796","15.88%","$9,316,796","$9,316,796","$9,316,796","'-","2014"
"3","Ellis                     Monta Ellis","SG","28","$8,000,000","13.63%","$8,000,000","$8,000,000","$8,000,000","'-","2016"
"4","Calderon                     Jose Calderon","PG","32","$6,791,570","11.57%","$6,791,570","$6,791,570","$6,791,570","'-","2017"
"5","Wright                     Brandan Wright","PF","26","$5,000,000","8.52%","$5,000,000","$5,000,000","$5,000,000","$5,000,000","2015"
"6","Dalembert                     Samuel Dalembert","C","28","$4,096,596","6.98%","$4,096,596","$4,096,596","$4,096,596","'-","2015"
"7","Carter                     Vince Carter","SG","37","$3,180,000","5.42%","$3,180,000","$3,180,000","$3,180,000","$3,180,000","2014"
"8","Ellington                     Wayne Ellington","SG","26","$2,652,000","4.52%","$2,652,000","$2,652,000","$2,652,000","$2,652,000","2014"
"9","Larkin                     Shane Larkin","PG","21","$1,536,960","2.62%","$1,536,960","$1,536,960","$1,536,960","'-","2015"
"10","Harris                     Devin Harris","PG","30","$1,265,977","2.16%","$1,265,977","$1,265,977","$1,265,977","$1,265,977","2014"
"11","Blair                     DeJaun Blair","C","24","$884,293","1.51%","$884,293","$884,293","$947,907","'-","2014"
"12","James                     Bernard James","C","28","$788,872","1.34%","$788,872","$788,872","$788,872","'-","2014"
"13","Crowder                     Jae Crowder","SF","23","$788,872","1.34%","$788,872","$788,872","$788,872","$788,872","2015"
"14","Ledo                     Ricky Ledo","SG","21","$544,000","0.93%","$544,000","$544,000","$544,000","'-","2017"
"15","Mekel                     Gal Mekel","PG","25","$490,180","0.84%","$490,180","$490,180","$490,180","'-","2014"
"16","Haywood                     Brendan Haywood","C","34","'-","'-","'-","'-","$7,023,500","'-",""

