" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Lillard                     Damian Lillard","PG","31","$39,344,900","35.00%","$39,344,900","$39,344,900","$39,344,900","$39,344,900","2028"
"2","Bledsoe                     Eric Bledsoe","PG","32","$18,125,000","16.12%","$18,125,000","$18,125,000","$6,770,833","$18,125,000","2023"
"3","Ingles                     Joe Ingles","SF","34","$13,036,364","11.60%","$13,636,364","$13,036,364","$4,888,401","$12,436,364","2026"
"4","Nurkic                     Jusuf Nurkic","C","27","$12,000,000","10.67%","$13,250,000","$12,000,000","$12,000,000","$12,000,000","2026"
"5","Hart                     Josh Hart","SG","26","$12,000,000","10.67%","$12,000,000","$12,000,000","$4,206,897","$12,000,000","2028"
"6","Simons                     Anfernee Simons","SG","22","$3,938,818","3.50%","$3,938,818","$3,938,818","$3,938,818","$3,938,818","2026"
"7","Winslow                     Justise Winslow","PF","25","$3,902,439","3.47%","$3,902,439","$3,902,439","$1,457,808","$3,902,439","2023"
"8","Johnson                     Keon Johnson","SG","19","$2,553,240","2.27%","$2,553,240","$2,553,240","$953,797","$2,553,240","2025"
"9","Little                     Nassir Little","SF","21","$2,316,240","2.06%","$2,316,240","$2,316,240","$2,316,240","$2,316,240",""
"10","Louzada                     Didi Louzada","SF","22","$1,786,878","1.59%","$1,786,878","$1,583,824","$626,434","$1,786,878","2025"
"11","McLemore                     Ben McLemore","SF","28","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,389,641","$2,389,641","2022"
"12","Hughes                     Elijah Hughes","SF","23","$1,517,981","1.35%","$1,517,981","$1,517,981","$514,718","$1,517,981","2022"
"13","Elleby                     CJ Elleby","SF","21","$1,517,981","1.35%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2022"
"14","Brown III                     Greg Brown III","PF","20","$925,258","0.82%","$925,258","$925,258","$925,258","$925,258","2024"
"15","Watford                     Trendon Watford","SF","21","$436,482","0.39%","$436,482","$470,056","$436,482","$436,482","2027"
"16","Blevins                     Keljin Blevins","G","26","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Williams                     Brandon Williams","PG","22","Two-Way","'-","'-","'-","'-","'-","2026"

