"Player (7)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Qualifying Offer"," "," "," "," "
"Garland                   Darius Garland","PG","29","DRK-EXT","$53,864,316","29.43%","'-","","","Bird",""
"Zubac                   Ivica Zubac","C","31","VET-EXT","$31,497,480","17.21%","'-","","","Bird",""
"Christie                   Cameron Christie","SG","23","RK-2ND","$3,056,337","1.67%","'-","","","Bird",""
"Simmons                   Ben Simmons","PG","32","ROS","$2,717,496","1.48%","'-","","","Non-Bird",""
"Mills                   Patty Mills","PG","40","FA","$2,717,496","1.48%","'-","","","Non-Bird",""
"Hood                   Rodney Hood","SF","36","FA","$2,717,496","1.48%","'-","","","Non-Bird",""
"Moon                   Xavier Moon","SG","34","2W","$2,424,264","1.32%","'-","","","Two-Way",""
"Incomplete Roster Charge"," "," "," ","                                   $16,569,982"," "," "," "," "," "," "

