" ","Player (13)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Thornton                     Marcus Thornton","SG","24","$7,000,000","12.06%","$7,000,000","$7,000,000","$5,634,146","'-","2015"
"2","Garcia                     Francisco Garcia","SG","30","$5,800,000","9.99%","$5,800,000","$5,800,000","$4,668,293","'-","2014"
"3","Hayes                     Chuck Hayes","PF","28","$4,225,610","7.28%","$4,225,610","$4,225,610","$4,225,610","'-","2015"
"4","Evans                     Tyreke Evans","SG","22","$4,151,640","7.15%","$4,151,640","$4,151,640","$3,341,564","'-","2013"
"5","Cousins                     DeMarcus Cousins","C","21","$3,627,720","6.25%","$3,627,720","$3,627,720","$2,919,872","$2,919,872","2014"
"6","Thompson                     Jason Thompson","PF","25","$3,001,284","5.17%","$3,001,284","$3,001,284","$2,415,668","'-","2012"
"7","Outlaw                     Travis Outlaw","SF","27","$3,000,000","5.17%","$3,000,000","$3,000,000","$2,414,634","'-","2015"
"8","Fredette                     Jimmer Fredette","PG","22","$2,238,360","3.86%","$2,238,360","$2,238,360","$1,801,607","'-","2014"
"9","Casspi                     Omri Casspi","SF","23","$1,341,960","2.31%","$1,341,960","$1,341,960","$1,080,114","$1,080,114","2013"
"10","Honeycutt                     Tyler Honeycutt","SF","21","$775,000","1.34%","$775,000","$775,000","$623,780","'-","2014"
"11","Whiteside                     Hassan Whiteside","C","22","$762,195","1.31%","$762,195","$762,195","$762,195","$762,195","2012"
"12","Thomas                     Isaiah Thomas","PG","22","$473,604","0.82%","$473,604","$473,604","$381,193","$381,193","2014"
"13","Williams                     Terrence Williams","SG","24","$186,036","0.32%","$186,036","$186,036","$186,036","'-","2012"

