" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Nash                     Steve Nash","PG","40","$9,701,000","15.38%","$9,701,000","$9,701,000","$9,701,000","'-"
"2","Henry                     Xavier Henry","SG","23","$1,082,000","1.72%","$1,082,000","$1,082,000","$1,082,000","'-"
"3","Buycks                     Dwight Buycks","PG","25","$48,028","0.08%","$48,028","$48,028","$62,437","'-"
"4","Brown                     Jabari Brown","SG","22","$29,843","0.05%","$29,843","$29,843","$29,843","'-"
"5","Brown                     Jabari Brown","SG","22","$29,843","0.05%","$29,843","$29,843","$29,843","'-"

