" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Lauvergne                     Joffrey Lauvergne","PF","27","$1,499,698","1.47%","","","","",""
"2","Hilliard II                     Darrun Hilliard II","SG","25","$1,443,842","1.42%","","","","",""
"3","Costello                     Matt Costello","C","25","$1,443,842","1.42%","","","","",""
"4","Lee                     David Lee","PF","35","'-","'-","","","","",""

