" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","World Peace                     Metta World Peace","SF","34","$1,284,834","2.19%","$1,284,834","$1,284,834","$1,284,834","'-"
"2","Smith                     Chris Smith","SG","26","$490,180","0.84%","$490,180","$490,180","'-","'-"
"3","Leslie                     C.J. Leslie","SF","22","$200,000","0.34%","$200,000","$200,000","'-","'-"
"4","Tyler                     Jeremy Tyler","PF","22","$100,000","0.17%","$100,000","$100,000","$100,000","'-"
"5","Brown                     Shannon Brown","PG","28","$52,017","0.09%","$52,017","$52,017","$69,792","'-"
"6","Brown                     Shannon Brown","PG","28","$52,017","0.09%","$52,017","$52,017","$69,792","'-"
"7","Clark                     Earl Clark","SF","26","$52,017","0.09%","$52,017","$52,017","$55,759","'-"
"8","Clark                     Earl Clark","SF","26","$52,017","0.09%","$52,017","$52,017","$55,759","'-"

