"Player (7)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Qualifying Offer"," "," "," "," "
"Clifford                   Nique Clifford","SF","27","RK-1ST","$17,938,443","9.33%","$9,339,950","","","Restricted Bird",""
"Lyles                   Trey Lyles","PF","34","FA","$15,200,000","7.91%","'-","","","Bird",""
"McGee                   JaVale McGee","C","42","FA","$2,853,371","1.48%","'-","","","Non-Bird",""
"Fultz                   Markelle Fultz","PG","31","ROS","$2,853,371","1.48%","'-","","","Non-Bird",""
"Crowder                   Jae Crowder","SF","39","ROS","$2,853,371","1.48%","'-","","","Non-Bird",""
"Jones                   Mason Jones","SG","31","2W","$2,545,477","1.32%","'-","","","Two-Way",""
"Ford                   Jordan Ford","PG","31","2W","$2,545,477","1.32%","'-","","","Two-Way",""
"Incomplete Roster Charge"," "," "," ","                                   $17,398,480"," "," "," "," "," "," "

