" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Frye                     Channing Frye","PF","31","$8,579,088","13.60%","$8,579,088","$8,579,088","$8,579,088","$8,579,088","2018"
"2","Oladipo                     Victor Oladipo","SG","22","$4,978,200","7.89%","$4,978,200","$4,978,200","$4,978,200","$4,978,200",""
"3","Gordon                     Ben Gordon","SG","31","$4,500,000","7.14%","$4,500,000","$4,500,000","$4,500,000","'-","2016"
"4","Gordon                     Aaron Gordon","PF","19","$3,992,040","6.33%","$3,992,040","$3,992,040","$3,992,040","$3,992,040","2029"
"5","Vucevic                     Nikola Vucevic","C","24","$2,751,260","4.36%","$2,751,260","$2,751,260","$2,751,260","$2,751,260",""
"6","Ridnour                     Luke Ridnour","PG","33","$2,750,000","4.36%","$2,750,000","$2,750,000","$2,750,000","'-","2015"
"7","Payton                     Elfrid Payton","PG","20","$2,397,840","3.80%","$2,397,840","$2,397,840","$2,397,840","$2,397,840","2018"
"8","Harris                     Tobias Harris","PF","22","$2,380,594","3.77%","$2,380,594","$2,380,594","$2,380,594","$2,380,594","2026"
"9","Harkless                     Maurice Harkless","SF","21","$1,887,840","2.99%","$1,887,840","$1,887,840","$1,887,840","$1,887,840","2016"
"10","Nicholson                     Andrew Nicholson","PF","25","$1,545,840","2.45%","$1,545,840","$1,545,840","$1,545,840","$1,545,840","2016"
"11","Fournier                     Evan Fournier","SG","22","$1,483,920","2.35%","$1,483,920","$1,483,920","$1,483,920","$1,483,920","2016"
"12","Green                     Willie Green","SF","33","$1,448,490","2.30%","$1,448,490","$1,448,490","$1,448,490","'-","2015"
"13","O'Quinn                     Kyle O'Quinn","C","24","$915,243","1.45%","$915,243","$915,243","$915,243","$915,243","2015"
"14","Marble                     Roy Devyn Marble","SF","22","$884,879","1.40%","$884,879","$884,879","$884,879","'-","2017"
"15","Dedmon                     Dewayne Dedmon","C","25","$816,482","1.29%","$816,482","$816,482","$816,482","'-","2016"

