" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Oladipo                     Victor Oladipo","SG","26","$21,000,000","20.61%","$21,250,000","$21,000,000","$21,000,000","$21,000,000","2021"
"2","Young                     Thaddeus Young","PF","30","$13,764,045","13.51%","$13,764,045","$13,764,045","$13,764,045","$13,764,045","2019"
"3","Evans                     Tyreke Evans","SG","29","$12,400,000","12.17%","$12,400,000","$12,400,000","$12,400,000","$12,400,000","2019"
"4","Bogdanovic                     Bojan Bogdanovic","SF","29","$10,500,000","10.31%","$10,500,000","$10,500,000","$10,500,000","$1,500,000","2019"
"5","Collison                     Darren Collison","PG","31","$10,000,000","9.82%","$10,000,000","$10,000,000","$10,000,000","$10,000,000","2019"
"6","Joseph                     Cory Joseph","PG","27","$7,945,000","7.80%","$7,945,000","$7,945,000","$7,945,000","$7,945,000","2019"
"7","McDermott                     Doug McDermott","SF","27","$7,333,334","7.20%","$7,333,334","$7,333,334","$7,333,334","$7,333,334","2021"
"8","O'Quinn                     Kyle O'Quinn","C","28","$4,449,000","4.37%","$4,449,000","$4,449,000","$4,449,000","$4,449,000","2019"
"9","Turner                     Myles Turner","C","22","$3,410,284","3.35%","$3,410,284","$3,410,284","$3,410,284","$3,410,284","2029"
"10","Sabonis                     Domantas Sabonis","C","22","$2,659,800","2.61%","$2,659,800","$2,659,800","$2,659,800","$2,659,800","2028"
"11","Leaf                     TJ Leaf","PF","21","$2,407,560","2.36%","$2,407,560","$2,407,560","$2,407,560","$2,407,560","2021"
"12","Holiday                     Aaron Holiday","PG","22","$1,911,960","1.88%","$1,911,960","$1,911,960","$1,911,960","$1,911,960","2022"
"13","Johnson                     Alize Johnson","PF","22","$838,464","0.82%","$838,464","$838,464","$838,464","$838,464","2020"
"14","Matthews                     Wesley Matthews","SG","32","$512,746","0.50%","$512,746","$512,746","$737,715","$737,715","2019"
"15","Sumner                     Edmond Sumner","PG","23","$449,794","0.44%","$449,794","$449,794","$449,794","$449,794","2020"
"16","Reed                     Davon Reed","SG","23","Two-Way","'-","'-","'-","'-","'-","2019"

