" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Gay                     Rudy Gay","SF","27","$17,888,932","30.49%","$17,888,932","$17,888,932","$17,888,932","$17,888,932","2015"
"2","Landry                     Carl Landry","PF","30","$6,500,000","11.08%","$6,500,000","$6,500,000","$6,500,000","'-","2017"
"3","Thompson                     Jason Thompson","PF","27","$5,643,750","9.62%","$5,643,750","$5,643,750","$5,643,750","'-","2017"
"4","Terry                     Jason Terry","SG","36","$5,625,313","9.59%","$5,625,313","$5,625,313","$5,625,313","'-","2015"
"5","Williams                     Derrick Williams","PF","22","$5,016,960","8.55%","$5,016,960","$5,016,960","$5,016,960","$5,016,960","2015"
"6","Cousins                     DeMarcus Cousins","C","23","$4,916,974","8.38%","$4,916,974","$4,916,974","$4,916,974","$4,916,974","2014"
"7","Outlaw                     Travis Outlaw","SF","29","$3,000,000","5.11%","$3,000,000","$3,000,000","$3,000,000","'-","2015"
"8","McLemore                     Ben McLemore","SG","20","$2,895,960","4.94%","$2,895,960","$2,895,960","$2,895,960","'-","2017"
"9","Gray                     Aaron Gray","C","29","$2,690,875","4.59%","$2,690,875","$2,690,875","$2,041,899","'-","2014"
"10","Evans                     Reggie Evans","PF","33","$1,695,635","2.89%","$1,695,635","$1,695,635","$1,695,635","'-","2015"
"11","Thomas                     Isaiah Thomas","PG","24","$884,293","1.51%","$884,293","$884,293","$884,293","$884,293","2014"
"12","Acy                     Quincy Acy","PF","23","$788,872","1.34%","$788,872","$788,872","$788,872","$788,872","2015"
"13","McCallum                     Ray McCallum","PG","22","$524,616","0.89%","$524,616","$524,616","$524,616","'-","2016"
"14","Reed                     Willie Reed","C","23","$102,089","0.17%","$102,089","$102,089","$102,089","'-","2015"
"15","Cunningham                     Jared Cunningham","SG","22","$32,483","0.06%","$32,483","$32,483","$32,483","'-","2014"

