" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Curry                     Stephen Curry","PG","34","$48,070,014","38.87%","$48,070,014","$48,070,014","$48,070,014","$48,070,014","2027"
"2","Thompson                     Klay Thompson","SG","32","$40,600,080","32.83%","$40,600,080","$40,600,080","$40,600,080","$40,600,080","2027"
"3","Wiggins                     Andrew Wiggins","SF","27","$33,616,770","27.19%","$33,616,770","$33,616,770","$33,616,770","$33,616,770","2027"
"4","Green                     Draymond Green","PF","32","$25,806,469","20.87%","$25,806,469","$25,717,481","$25,806,469","$25,806,469","2027"
"5","Payton II                     Gary Payton II","PG","30","$8,300,000","6.71%","$8,300,000","$8,300,000","$2,814,368","$8,300,000","2026"
"6","Looney                     Kevon Looney","C","26","$7,000,000","5.66%","$8,000,000","$7,000,000","$7,000,000","$7,000,000","2025"
"7","Kuminga                     Jonathan Kuminga","PF","20","$5,739,840","4.64%","$5,739,840","$5,739,840","$5,739,840","$5,739,840","2027"
"8","DiVincenzo                     Donte DiVincenzo","SG","26","$4,500,000","3.64%","$4,500,000","$4,500,000","$4,500,000","$4,500,000","2027"
"9","Poole                     Jordan Poole","SG","23","$3,901,399","3.16%","$3,901,399","$3,901,399","$3,901,399","$3,901,399","2027"
"10","Moody                     Moses Moody","SG","20","$3,740,160","3.02%","$3,740,160","$3,740,160","$3,740,160","$3,740,160","2028"
"11","Baldwin Jr.                     Patrick Baldwin Jr.","SF","20","$2,226,000","1.80%","$2,226,000","$2,226,000","$2,226,000","$2,226,000","2025"
"12","Iguodala                     Andre Iguodala","SF","39","$1,836,090","1.48%","$1,836,090","$1,836,090","$2,905,851","$2,905,851","2023"
"13","Green                     JaMychal Green","PF","32","$1,836,090","1.48%","$1,836,090","$1,836,090","$2,628,597","$2,628,597","2023"
"14","Rollins                     Ryan Rollins","SG","20","$1,017,781","0.82%","$1,017,781","$1,017,781","$1,017,781","$1,017,781","2028"
"15","Lamb                     Anthony Lamb","SF","25","$253,254","0.20%","$253,254","$253,254","$253,254","$253,254","2023"
"16","Jerome                     Ty Jerome","SG","25","Two-Way","'-","'-","'-","'-","'-","2028"
"17","Quinones                     Lester Quinones","SG","22","Two-Way","'-","'-","'-","'-","'-","2023"

