" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Freedom                     Enes Freedom","C","25","$20,566,801","20.76%","$20,566,801","$20,566,801","$20,566,801","$17,884,175","2019"
"2","Noah                     Joakim Noah","C","32","$17,765,000","17.93%","$17,765,000","$17,765,000","$17,765,000","$17,765,000","2020"
"3","Hardaway Jr.                     Tim Hardaway Jr.","SG","25","$16,500,000","16.65%","$16,500,000","$16,500,000","$16,500,000","$16,500,000","2026"
"4","Lee                     Courtney Lee","SG","32","$11,747,890","11.86%","$11,747,890","$11,747,890","$11,747,890","$11,747,890","2020"
"5","Thomas                     Lance Thomas","SF","29","$6,655,325","6.72%","$6,655,325","$6,655,325","$6,655,325","$6,655,325","2020"
"6","Porzingis                     Kristaps Porzingis","PF","22","$4,503,600","4.54%","$4,503,600","$4,503,600","$4,503,600","$4,503,600","2026"
"7","Baker                     Ron Baker","SG","24","$4,328,000","4.37%","$4,328,000","$4,328,000","$4,328,000","$4,328,000","2019"
"8","O'Quinn                     Kyle O'Quinn","C","27","$4,087,500","4.12%","$4,087,500","$4,087,500","$4,087,500","$4,087,500","2019"
"9","Ntilikina                     Frank Ntilikina","PG","19","$3,501,120","3.53%","$3,501,120","$3,501,120","$3,501,120","$3,501,120","2021"
"10","Mudiay                     Emmanuel Mudiay","PG","21","$3,381,480","3.41%","$3,381,480","$3,381,480","$1,203,578","$3,381,480","2019"
"11","Jack                     Jarrett Jack","PG","34","$1,471,382","1.48%","$1,471,382","$1,471,382","$2,328,652","$2,328,652","2018"
"12","Beasley                     Michael Beasley","SF","29","$1,471,382","1.48%","$1,471,382","$1,471,382","$2,116,955","$2,116,955","2018"
"13","Dotson                     Damyean Dotson","SG","23","$1,100,000","1.11%","$1,100,000","$1,100,000","$1,100,000","$1,100,000","2020"
"14","Burke                     Trey Burke","PG","25","$784,160","0.79%","$784,160","$784,160","$784,160","$784,160","2019"
"15","Williams                     Troy Williams","SF","23","$222,476","0.22%","$222,476","$222,476","$222,476","$222,476","2019"
"16","Kornet                     Luke Kornet","PF","22","Two-Way","'-","'-","'-","$75,000","$50,000","2029"
"17","Hicks                     Isaiah Hicks","PF","23","Two-Way","'-","'-","'-","'-","'-",""

