" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Anthony                     Carmelo Anthony","SF","27","$18,518,574","31.90%","$18,518,574","$18,518,574","$14,905,194","$14,905,194",""
"2","Stoudemire                     Amar'e Stoudemire","PF","29","$18,217,705","31.39%","$18,217,705","$18,217,705","$14,663,031","'-","2015"
"3","Chandler                     Tyson Chandler","C","29","$13,107,838","22.58%","$13,107,838","$13,107,838","$10,550,211","$10,550,211","2015"
"4","Smith                     J.R. Smith","SG","26","$2,382,353","4.10%","$2,382,353","$2,382,353","$1,917,504","$1,917,504","2012"
"5","Shumpert                     Iman Shumpert","SG","21","$1,563,120","2.69%","$1,563,120","$1,563,120","$1,258,121","$1,258,121","2015"
"6","Douglas                     Toney Douglas","SG","25","$1,145,640","1.97%","$1,145,640","$1,145,640","$922,100","'-","2013"
"7","Novak                     Steve Novak","SF","28","$992,680","1.71%","$992,680","$992,680","$798,986","'-","2012"
"8","Bibby                     Mike Bibby","PG","","$854,389","1.47%","$854,389","$854,389","$1,352,181","$1,352,181","2012"
"9","Davis                     Baron Davis","PG","32","$854,389","1.47%","$854,389","$854,389","$1,088,341","'-","2012"
"10","Jeffries                     Jared Jeffries","PF","30","$854,389","1.47%","$854,389","$854,389","$989,400","'-","2012"
"11","Lin                     Jeremy Lin","PG","23","$613,474","1.06%","$613,474","$613,474","$762,195","$762,195","2012"
"12","Fields                     Landry Fields","SF","23","$613,474","1.06%","$613,474","$613,474","$613,474","'-","2012"
"13","Jordan                     Jerome Jordan","C","25","$381,193","0.66%","$381,193","$381,193","$381,193","'-","2012"
"14","Harrellson                     Josh Harrellson","PF","22","$381,193","0.66%","$381,193","$381,193","$381,193","'-","2013"
"15","Gadzuric                     Dan Gadzuric","C","33","$69,393","0.12%","$69,393","$69,393","$69,393","'-","2012"
"16","Billups                     Chauncey Billups","PG","35","'-","'-","'-","'-","$12,200,000","'-","2012"

