"Player (3)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Qualifying Offer"," "," "," "," "
"Turkoglu                   Hedo Turkoglu","SF","37","","$980,431","1.04%","'-","","","",""
"Davis                   Glen Davis","PF","31","","$980,431","1.04%","'-","","","",""
"Ayres                   Jeff Ayres","PF","29","","$980,431","1.04%","'-","","","",""

