" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Porter Jr.                     Otto Porter Jr.","SF","26","$27,250,575","24.97%","$27,250,575","$27,250,575","$25,547,414","$27,250,575","2021"
"2","LaVine                     Zach LaVine","SG","24","$19,500,000","17.87%","$19,500,000","$19,500,000","$18,281,250","$19,500,000","2027"
"3","Young                     Thaddeus Young","PF","31","$12,900,000","11.82%","$13,900,000","$12,900,000","$12,093,750","$12,900,000","2022"
"4","Satoransky                     Tomas Satoransky","SG","28","$10,000,000","9.16%","$10,000,000","$10,000,000","$9,375,000","$10,000,000","2022"
"5","Felicio                     Cristiano Felicio","PF","27","$8,156,500","7.47%","$8,156,500","$8,156,500","$7,646,719","$8,156,500","2021"
"6","Dunn                     Kris Dunn","PG","25","$5,348,007","4.90%","$5,348,007","$5,348,007","$5,013,757","$5,348,007","2027"
"7","White                     Coby White","PG","19","$5,307,120","4.86%","$5,307,120","$5,307,120","$4,975,425","$5,307,120","2026"
"8","Markkanen                     Lauri Markkanen","PF","22","$5,300,400","4.86%","$5,300,400","$5,300,400","$4,969,125","$5,300,400","2029"
"9","Carter Jr.                     Wendell Carter Jr.","PF","20","$5,201,400","4.77%","$5,201,400","$5,201,400","$4,876,313","$5,201,400","2029"
"10","Valentine                     Denzel Valentine","SG","26","$3,377,569","3.09%","$3,377,569","$3,377,569","$3,166,471","$3,377,569","2020"
"11","Arcidiacono                     Ryan Arcidiacono","PG","25","$3,000,000","2.75%","$3,000,000","$3,000,000","$2,812,500","$3,000,000","2022"
"12","Hutchison                     Chandler Hutchison","SF","23","$2,332,320","2.14%","$2,332,320","$2,332,320","$2,186,550","$2,332,320","2022"
"13","Kornet                     Luke Kornet","PF","24","$2,250,000","2.06%","$2,250,000","$2,250,000","$2,109,375","$2,250,000","2029"
"14","Harrison                     Shaquille Harrison","PG","26","$898,310","0.82%","$898,310","$898,310","$842,166","$898,310","2020"
"15","Gafford                     Daniel Gafford","C","21","$898,310","0.82%","$898,310","$898,310","$842,166","$842,166","2029"
"16","Mokoka                     Adam Mokoka","SG","21","Two-Way","'-","'-","'-","'-","'-","2020"
"17","Strus                     Max Strus","SG","23","Two-Way","'-","'-","'-","'-","'-","2027"

