" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Millsap                     Paul Millsap","PF","33","$29,230,769","28.69%","$29,230,769","$29,230,769","$29,580,769","$29,230,769","2020"
"2","Jokic                     Nikola Jokic","C","23","$25,467,250","25.00%","$25,467,250","$24,520,335","$25,467,250","$24,605,180","2028"
"3","Harris                     Gary Harris","SG","24","$16,517,857","16.21%","$18,917,857","$16,517,857","$16,517,857","$16,517,857","2027"
"4","Plumlee                     Mason Plumlee","C","28","$12,917,808","12.68%","$12,917,808","$12,917,808","$12,917,808","$12,917,808","2026"
"5","Barton                     Will Barton","SG","28","$11,830,358","11.61%","$11,830,358","$11,830,358","$11,830,358","$11,830,358","2022"
"6","Murray                     Jamal Murray","PG","21","$3,499,800","3.44%","$3,499,800","$3,499,800","$3,499,800","$3,499,800","2029"
"7","Lyles                     Trey Lyles","PF","23","$3,364,249","3.30%","$3,364,249","$3,364,249","$3,364,249","$3,364,249","2019"
"8","Porter Jr.                     Michael Porter Jr.","SF","20","$2,894,160","2.84%","$2,894,160","$2,894,160","$2,894,160","$2,894,160","2027"
"9","Hernangomez                     Juancho Hernangomez","PF","23","$2,166,360","2.13%","$2,166,360","$2,166,360","$2,166,360","$2,166,360","2020"
"10","Craig                     Torrey Craig","SF","28","$2,000,000","1.96%","$2,000,000","$2,000,000","$2,000,000","$2,000,000","2020"
"11","Lydon                     Tyler Lydon","PF","22","$1,874,640","1.84%","$1,874,640","$1,874,640","$1,874,640","$1,874,640","2021"
"12","Beasley                     Malik Beasley","SG","22","$1,773,840","1.74%","$1,773,840","$1,773,840","$1,773,840","$1,773,840","2020"
"13","Thomas                     Isaiah Thomas","PG","29","$1,512,601","1.48%","$1,512,601","$1,512,601","$2,029,463","$2,029,463","2019"
"14","Morris                     Monte Morris","PG","23","$1,349,383","1.32%","$1,349,383","$1,512,601","$1,349,383","$1,349,383","2021"
"15","Vanderbilt                     Jarred Vanderbilt","PF","19","$838,464","0.82%","$838,464","$838,464","$838,464","$838,464","2028"
"16","Welsh                     Thomas Welsh","C","22","Two-Way","'-","'-","'-","'-","'-","2020"
"17","Goodwin                     Brandon Goodwin","PG","23","Two-Way","'-","'-","'-","'-","'-","2019"

