" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Paul                     Chris Paul","PG","34","$38,506,482","35.28%","$38,506,482","$38,506,482","$36,099,827","$38,506,482","2022"
"2","Adams                     Steven Adams","C","26","$25,842,697","23.68%","$25,842,697","$25,842,697","$24,227,528","$25,842,697","2028"
"3","Gallinari                     Danilo Gallinari","PF","31","$22,615,559","20.72%","$22,615,559","$22,615,559","$21,202,087","$22,615,559","2020"
"4","Schröder                     Dennis Schröder","PG","26","$15,500,000","14.20%","$17,500,000","$15,500,000","$14,531,250","$15,500,000","2028"
"5","Roberson                     Andre Roberson","SG","28","$10,740,740","9.84%","$10,740,740","$10,740,740","$10,069,444","$10,740,740","2020"
"6","Gilgeous-Alexander                     Shai Gilgeous-Alexander","PG","21","$3,952,920","3.62%","$3,952,920","$3,952,920","$3,705,863","$3,952,920","2031"
"7","Ferguson                     Terrance Ferguson","SG","21","$2,475,840","2.27%","$2,475,840","$2,475,840","$2,321,100","$2,475,840","2021"
"8","Bazley                     Darius Bazley","PF","19","$2,284,800","2.09%","$2,284,800","$2,284,800","$2,142,000","$2,284,800","2023"
"9","Muscala                     Mike Muscala","C","28","$2,028,594","1.86%","$2,028,594","$2,028,594","$1,901,807","$2,028,594","2021"
"10","Noel                     Nerlens Noel","C","25","$1,620,564","1.48%","$1,620,564","$1,620,564","$1,901,807","$2,028,594","2020"
"11","Nader                     Abdel Nader","SF","26","$1,618,520","1.48%","$1,618,520","$1,618,520","$1,517,363","$1,618,520","2021"
"12","Roby                     Isaiah Roby","PF","21","$1,500,000","1.37%","$1,500,000","$1,500,000","$703,390","$1,500,000","2023"
"13","Burton                     Deonte Burton","SF","26","$1,416,852","1.30%","$1,416,852","$1,588,231","$1,328,299","$1,416,852","2021"
"14","Diallo                     Hamidou Diallo","SG","21","$1,416,852","1.30%","$1,416,852","$1,416,852","$1,328,299","$1,445,697","2021"
"15","Dort                     Luguentz Dort","SG","20","$155,647","0.14%","$155,647","$155,647","$155,647","$155,647","2027"
"16","Hervey                     Kevin Hervey","SF","23","Two-Way","'-","'-","'-","'-","'-","2020"
"17","Hall                     Devon Hall","SG","24","Two-Way","'-","'-","'-","'-","'-","2020"

