" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Porter Jr.                     Otto Porter Jr.","SF","30","$6,300,000","4.63%","$6,300,000","$6,300,000","$2,389,655","'-"
"2","Knox                     Kevin Knox","SF","24","$1,845,594","1.36%","$1,845,594","$1,845,594","$825,686","'-"
"3","Kinsey                     Taevion Kinsey","G","23","$64,343","0.05%","$64,343","$116,075","$64,343","$64,343"

