" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Harris                     Tobias Harris","PF","32","$25,365,854","18.04%","$25,365,854","$25,365,854","$25,365,854","$25,365,854","2026"
"2","Hardaway Jr.                     Tim Hardaway Jr.","SG","32","$16,193,183","11.52%","$16,193,183","$16,193,183","$16,193,183","$16,193,183","2026"
"3","Stewart                     Isaiah Stewart","C","23","$15,000,000","10.67%","$16,000,000","$14,853,449","$15,000,000","$15,000,000","2028"
"4","Cunningham                     Cade Cunningham","PG","23","$13,940,809","9.92%","$13,940,809","$13,940,809","$13,940,809","$13,940,809","2030"
"5","Schröder                     Dennis Schröder","PG","31","$13,025,250","9.26%","$13,025,250","$13,025,250","$4,940,612","$13,025,250","2028"
"6","Thompson                     Ausar Thompson","SG","22","$8,376,000","5.96%","$8,376,000","$8,376,000","$8,376,000","$8,376,000","2027"
"7","Holland II                     Ron Holland II","SF","19","$8,245,320","5.86%","$8,245,320","$8,221,627","$8,245,320","$8,245,320","2028"
"8","Ivey                     Jaden Ivey","SG","22","$7,977,240","5.67%","$7,977,240","$7,977,240","$7,977,240","$7,977,240","2026"
"9","Fontecchio                     Simone Fontecchio","SF","29","$7,692,308","5.47%","$7,692,308","$7,692,308","$7,692,308","$7,692,308","2026"
"10","Beasley                     Malik Beasley","SG","28","$6,000,000","4.27%","$6,000,000","$6,000,000","$6,000,000","$6,000,000","2025"
"11","Duren                     Jalen Duren","C","21","$4,536,840","3.23%","$4,536,840","$4,536,840","$4,536,840","$4,536,840","2026"
"12","Sasser                     Marcus Sasser","PG","24","$2,755,080","1.96%","$2,755,080","$2,747,163","$2,755,080","$2,755,080","2027"
"13","Waters III                     Lindy Waters III","SF","27","$2,196,970","1.56%","$2,196,970","$2,196,970","$833,333","$2,196,970","2026"
"14","Reed                     Paul Reed","C","25","$1,427,671","1.02%","$1,427,671","$1,427,671","$1,530,375","$1,530,375","2027"
"15","Klintman                     Bobi Klintman","SF","21","$1,257,153","0.89%","$1,257,153","$1,257,153","$1,257,153","$1,257,153","2028"
"16","Harper Jr.                     Ron Harper Jr.","SG","24","Two-Way","'-","'-","'-","'-","'-","2026"
"17","Jenkins                     Daniss Jenkins","G","23","Two-Way","'-","'-","'-","'-","'-","2026"
"18","Smith III                     Tolu Smith III","F","24","Two-Way","'-","'-","'-","'-","'-","2026"

