" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Mitchell                     Donovan Mitchell","SG","26","$30,913,750","25.00%","$30,913,750","$30,913,750","$30,351,780","$30,351,780","2028"
"2","Allen                     Jarrett Allen","C","24","$20,000,000","16.17%","$20,000,000","$20,000,000","$20,000,000","$20,000,000","2029"
"3","LeVert                     Caris LeVert","SG","28","$18,796,296","15.20%","$18,796,296","$18,796,296","$18,796,296","$18,796,296","2027"
"4","Garland                     Darius Garland","PG","23","$8,920,795","7.21%","$8,920,795","$8,920,795","$8,920,795","$8,920,795","2028"
"5","Mobley                     Evan Mobley","PF","21","$8,478,720","6.86%","$8,478,720","$8,478,720","$8,478,720","$8,478,720","2030"
"6","Osman                     Cedi Osman","SF","27","$7,426,088","6.01%","$7,426,088","$7,426,088","$7,426,088","$7,426,088","2024"
"7","Okoro                     Isaac Okoro","SG","22","$7,040,880","5.69%","$7,040,880","$7,040,880","$7,040,880","$7,040,880","2027"
"8","Rubio                     Ricky Rubio","PG","32","$5,853,659","4.73%","$5,853,659","$5,853,659","$5,853,659","$5,853,659","2025"
"9","Windler                     Dylan Windler","SF","26","$4,037,278","3.27%","$4,037,278","$4,037,278","$4,037,278","$4,037,278","2023"
"10","Green                     Danny Green","SF","35","$2,000,000","1.62%","$2,000,000","$2,000,000","$2,000,000","$2,000,000","2023"
"11","Wade                     Dean Wade","PF","26","$1,930,681","1.56%","$1,930,681","$1,930,681","$1,930,681","$1,930,681","2026"
"12","Lopez                     Robin Lopez","C","34","$1,836,090","1.48%","$1,836,090","$1,836,090","$2,905,851","$2,905,851","2023"
"13","Neto                     Raul Neto","PG","30","$1,836,090","1.48%","$1,836,090","$1,836,090","$2,463,490","$2,463,490","2023"
"14","Stevens                     Lamar Stevens","SF","25","$1,782,621","1.44%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2024"
"15","Merrill                     Sam Merrill","SG","26","$850,000","0.69%","$850,000","$850,000","$850,000","$850,000","2029"
"16","Diakite                     Mamadi Diakite","PF","26","Two-Way","'-","'-","'-","'-","'-","2023"
"17","Mobley                     Isaiah Mobley","PF","22","Two-Way","'-","'-","'-","'-","'-","2023"

