" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Sexton                     Collin Sexton","PG","24","$16,500,000","13.34%","$17,000,000","$16,500,000","$16,500,000","$16,500,000","2026"
"2","Markkanen                     Lauri Markkanen","PF","25","$16,475,454","13.32%","$16,475,454","$16,475,454","$16,475,454","$16,475,454","2029"
"3","Clarkson                     Jordan Clarkson","SG","30","$13,340,000","10.79%","$13,340,000","$13,340,000","$13,340,000","$13,340,000","2026"
"4","Olynyk                     Kelly Olynyk","PF","31","$12,804,878","10.36%","$12,804,878","$12,804,878","$12,804,878","$12,804,878","2026"
"5","Horton-Tucker                     Talen Horton-Tucker","SG","22","$10,260,000","8.30%","$10,260,000","$10,260,000","$10,260,000","$10,260,000","2024"
"6","Gay                     Rudy Gay","PF","36","$6,184,500","5.00%","$6,184,500","$6,184,500","$6,184,500","$6,184,500","2024"
"7","Agbaji                     Ochai Agbaji","SF","22","$3,918,360","3.17%","$3,918,360","$3,918,360","$3,918,360","$3,918,360","2026"
"8","Fontecchio                     Simone Fontecchio","SF","27","$3,205,128","2.59%","$3,205,128","$3,205,128","$3,205,128","$3,205,128","2026"
"9","Kessler                     Walker Kessler","C","21","$2,696,400","2.18%","$2,696,400","$2,696,400","$2,696,400","$2,696,400","2026"
"10","Jones                     Damian Jones","C","27","$2,298,385","1.86%","$2,298,385","$2,298,385","$779,337","$2,298,385","2024"
"11","Azubuike                     Udoka Azubuike","C","23","$2,174,880","1.76%","$2,174,880","$2,174,880","$2,174,880","$2,174,880","2023"
"12","Toscano-Anderson                     Juan Toscano-Anderson","SF","29","$1,836,090","1.48%","$1,836,090","$1,836,090","$644,976","$1,902,133","2023"
"13","Dunn                     Kris Dunn","PG","28","$735,819","0.60%","$735,819","$735,819","$735,819","$735,819","2027"
"14","Samanic                     Luka Samanic","PF","23","$432,795","0.35%","$432,795","$432,795","$432,795","$432,795","2024"
"15","Carey Jr.                     Vernon Carey Jr.","C","21","$100,000","0.08%","$100,000","$100,000","$100,000","$100,000","2024"
"16","Potter                     Micah Potter","C","24","Two-Way","'-","'-","'-","'-","'-","2027"
"17","Juzang                     Johnny Juzang","SG","21","Two-Way","'-","'-","'-","'-","'-","2026"

