" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Ball                     LaMelo Ball","PG","24","$37,958,760","24.55%","$37,958,760","$37,958,760","$37,958,760","$37,958,760","2029"
"2","Bridges                     Miles Bridges","SF","27","$25,000,000","16.17%","$25,000,000","$24,655,173","$25,000,000","$25,000,000","2027"
"3","Green                     Josh Green","SG","25","$13,666,667","8.84%","$13,666,667","$13,666,667","$13,666,667","$13,666,667","2027"
"4","Williams                     Grant Williams","PF","27","$13,645,500","8.82%","$13,645,500","$13,645,500","$13,645,500","$13,645,500","2027"
"5","White                     Coby White","PG","25","$12,888,889","8.33%","$14,222,222","$12,888,889","$12,888,889","$12,888,889","2026"
"6","Miller                     Brandon Miller","SF","23","$11,968,800","7.74%","$11,968,800","$11,968,800","$11,968,800","$11,968,800","2027"
"7","Knueppel                     Kon Knueppel","SF","20","$10,015,680","6.48%","$10,015,680","$10,015,680","$10,015,680","$10,015,680","2029"
"8","Mann                     Tre Mann","PG","24","$8,000,000","5.17%","$8,000,000","$8,000,000","$8,000,000","$8,000,000","2028"
"9","Salaun                     Tidjane Salaun","PF","20","$7,863,240","5.08%","$7,863,240","$7,863,240","$7,863,240","$7,863,240","2028"
"10","McNeeley                     Liam McNeeley","SF","20","$2,763,960","1.79%","$2,763,960","$2,763,960","$2,763,960","$2,763,960","2029"
"11","Tillman                     Xavier Tillman","C","27","$2,546,675","1.65%","$2,546,675","$2,546,675","$965,980","$2,546,675","2026"
"12","Kalkbrenner                     Ryan Kalkbrenner","C","24","$2,296,274","1.48%","$2,296,274","$2,296,274","$2,296,274","$2,296,274","2029"
"13","James                     Sion James","SF","23","$2,296,274","1.48%","$2,296,274","$2,296,274","$2,296,274","$2,296,274","2029"
"14","Diabate                     Moussa Diabate","PF","24","$2,270,735","1.47%","$2,270,735","$2,239,415","$2,270,735","$2,270,735","2027"
"15","Connaughton                     Pat Connaughton","SG","33","$831,410","0.54%","$831,410","$831,410","$1,315,814","$1,315,814","2027"

