" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Morris Sr.                     Marcus Morris Sr.","SF","34","$17,116,279","12.58%","$17,116,279","$17,116,279","$6,231,194","'-"
"2","Bullock                     Reggie Bullock","SF","32","$11,014,080","8.10%","$11,014,080","$11,014,080","$11,014,080","'-"
"3","Birch                     Khem Birch","C","31","$6,985,000","5.14%","$6,985,000","$6,985,000","$6,985,000","'-"
"4","Payne                     Cameron Payne","PG","29","$6,500,000","4.78%","$6,500,000","$6,500,000","$6,500,000","'-"
"5","Primo                     Joshua Primo","SG","21","$4,341,600","3.19%","$4,341,600","$4,341,600","$4,341,600","'-"
"6","Stevens                     Lamar Stevens","SF","26","$400,000","0.29%","$400,000","$400,000","$400,000","'-"

