" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Parsons                     Chandler Parsons","SF","31","$25,102,511","23.00%","$25,102,511","$25,102,511","$25,102,511","'-"
"2","Hilario                     Nene Hilario","C","37","$2,564,753","2.35%","$2,564,753","$2,564,753","$1,028,799","'-"
"3","Walton Jr.                     Derrick Walton Jr.","PG","24","$1,445,697","1.32%","$1,445,697","$1,445,697","$571,745","'-"
"4","Wallace                     Tyrone Wallace","SG","25","$502,491","0.46%","$502,491","$502,491","$502,491","'-"
"5","Adams                     Jaylen Adams","PG","23","$100,000","0.09%","$100,000","$100,000","$100,000","'-"
"6","Watson                     Paul Watson","G","25","$50,752","0.05%","$50,752","$91,557","$50,752","'-"
"7","Anthony                     Carmelo Anthony","SF","35","'-","'-","'-","'-","$8,511,418","'-"

