"Player (7)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Qualifying Offer"," "," "," "," "
"Turner                   Evan Turner","SF","39","","$27,909,834","16.01%","'-","","","Bird",""
"DiVincenzo                   Donte DiVincenzo","SG","31","FA","$23,816,500","13.66%","'-","","","Bird",""
"Phillips                   Julian Phillips","SF","24","RK-2ND","$2,957,063","1.70%","'-","","","Bird",""
"Rivers                   Austin Rivers","SG","35","FA","$2,588,091","1.48%","'-","","","Non-Bird",""
"Monroe                   Greg Monroe","C","37","ROS","$2,588,091","1.48%","'-","","","Non-Bird",""
"Brooks                   Aaron Brooks","PG","43","","$2,588,091","1.48%","'-","","","Non-Bird",""
"Zikarsky                   Rocco Zikarsky","C","21","2W","$2,301,485","1.32%","$2,301,485","","","Two-Way",""
"Incomplete Roster Charge"," "," "," ","                                   $7,173,150"," "," "," "," "," "," "

