" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Camby                     Marcus Camby","C","39","$2,763,054","4.71%","$2,763,054","$2,763,054","$2,763,054","'-"
"2","Richardson                     Quentin Richardson","PF","33","$1,399,507","2.39%","$1,399,507","$1,399,507","'-","'-"
"3","Augustin                     D.J. Augustin","PG","26","$1,267,000","2.16%","$1,267,000","$1,267,000","$1,267,000","'-"

