" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Robinson                     Nate Robinson","PG","27","$4,500,000","7.75%","$4,500,000","$4,500,000","$4,500,000","'-"
"2","Reid                     Ryan Reid","SF","","$475,000","0.82%","$475,000","$475,000","'-","'-"

