" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Booker                     Devin Booker","SG","25","$31,650,600","28.16%","$31,650,600","$31,650,600","$31,650,600","$31,650,600","2030"
"2","Paul                     Chris Paul","PG","36","$30,800,000","27.40%","$30,800,000","$30,800,000","$30,800,000","$30,800,000","2025"
"3","Ayton                     Deandre Ayton","C","23","$12,632,950","11.24%","$12,632,950","$12,632,950","$12,632,950","$12,632,950","2027"
"4","Crowder                     Jae Crowder","SF","31","$9,720,900","8.65%","$9,720,900","$9,720,900","$9,720,900","$9,720,900","2023"
"5","Saric                     Dario Saric","PF","27","$8,510,000","7.57%","$8,510,000","$8,510,000","$8,510,000","$8,510,000","2026"
"6","Payne                     Cameron Payne","PG","27","$6,500,000","5.78%","$6,500,000","$6,500,000","$6,500,000","$6,500,000","2024"
"7","Bridges                     Mikal Bridges","SF","25","$5,557,725","4.94%","$5,557,725","$5,557,725","$5,557,725","$5,557,725","2030"
"8","McGee                     JaVale McGee","C","34","$5,000,000","4.45%","$5,000,000","$5,000,000","$5,000,000","$5,000,000","2022"
"9","Craig                     Torrey Craig","SF","31","$4,878,049","4.34%","$4,878,049","$4,878,049","$1,654,051","$4,878,049","2023"
"10","Johnson                     Cameron Johnson","SF","25","$4,437,000","3.95%","$4,437,000","$4,437,000","$4,437,000","$4,437,000","2027"
"11","Holiday                     Aaron Holiday","PG","25","$3,980,551","3.54%","$3,980,551","$3,980,551","$1,349,727","$3,980,551","2022"
"12","Shamet                     Landry Shamet","SG","24","$3,768,342","3.35%","$3,768,342","$3,768,342","$3,768,342","$3,768,342","2026"
"13","Payton                     Elfrid Payton","PG","27","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,239,544","$2,239,544","2022"
"14","Biyombo                     Bismack Biyombo","C","29","$863,368","0.77%","$863,368","$863,368","$1,366,392","$1,366,392","2026"
"15","Wainright                     Ishmail Wainright","SF","27","$8,558","0.01%","$8,558","$9,593","$8,558","$8,558","2022"
"16","Lundberg                     Gabriel Lundberg","G","27","Two-Way","'-","'-","'-","'-","'-","2022"

