" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Hartenstein                     Isaiah Hartenstein","PF","21","$1,416,852","1.30%","$1,416,852","$1,416,852","$1,416,852","'-"
"2","Clark                     Gary Clark","SF","25","$708,426","0.65%","$708,426","$708,426","$708,426","'-"
"3","Anderson                     Ryan Anderson","PF","31","$500,000","0.46%","$500,000","$500,000","$500,000","'-"
"4","Williams                     Troy Williams","SF","25","$122,741","0.11%","$122,741","$122,741","$122,741","'-"
"5","Green                     Jeff Green","SF","33","$91,557","0.08%","$91,557","$91,557","$144,901","$144,901"
"6","Bennett                     Anthony Bennett","PF","26","$6,000","0.01%","$6,000","$6,000","$6,000","'-"

