" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Johnson                     Joe Johnson","SG","32","$21,466,718","36.58%","$21,466,718","$21,466,718","$21,466,718","$21,466,718","2016"
"2","Williams                     Deron Williams","PG","29","$18,466,130","31.47%","$18,466,130","$18,466,130","$18,466,130","$18,466,130","2015"
"3","Pierce                     Paul Pierce","SF","36","$15,333,334","26.13%","$15,333,334","$15,333,334","$15,333,334","'-","2014"
"4","Lopez                     Brook Lopez","C","25","$14,693,906","25.04%","$14,693,906","$14,693,906","$14,693,906","$14,693,906","2027"
"5","Garnett                     Kevin Garnett","PF","37","$12,433,735","21.19%","$12,433,735","$12,433,735","$12,433,735","'-","2015"
"6","Thornton                     Marcus Thornton","SG","26","$8,050,000","13.72%","$8,050,000","$8,050,000","$8,050,000","'-","2015"
"7","Outlaw                     Travis Outlaw","SF","29","$4,000,000","6.82%","$4,000,000","$4,000,000","$4,000,000","'-",""
"8","Teletovic                     Mirza Teletovic","PF","28","$3,229,050","5.50%","$3,229,050","$3,229,050","$3,229,050","$3,229,050","2015"
"9","Kirilenko                     Andrei Kirilenko","SF","32","$3,183,000","5.42%","$3,183,000","$3,183,000","$3,183,000","'-","2015"
"10","Blatche                     Andray Blatche","C","27","$1,375,604","2.34%","$1,375,604","$1,375,604","$1,375,604","'-","2014"
"11","Plumlee                     Mason Plumlee","C","23","$1,298,640","2.21%","$1,298,640","$1,298,640","$1,298,640","'-","2026"
"12","Teague                     Marquis Teague","PG","20","$1,074,720","1.83%","$1,074,720","$1,074,720","$1,074,720","'-","2014"
"13","Anderson                     Alan Anderson","SG","31","$947,907","1.62%","$947,907","$947,907","$947,907","'-","2015"
"14","Livingston                     Shaun Livingston","PG","28","$884,293","1.51%","$884,293","$884,293","$1,272,279","'-","2014"
"15","Collins                     Jason Collins","C","26","$271,669","0.46%","$271,669","$271,669","$271,669","'-","2014"
"16","Gutierrez                     Jorge Gutierrez","PG","25","$57,668","0.10%","$57,668","$57,668","$57,668","'-","2015"

