" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Nogueira                     Lucas Nogueira","C","27","$8,841,915","8.10%","","","","",""
"2","De Colo                     Nando De Colo","PG","32","$1,828,750","1.68%","","","","",""
"3","Thompson                     Jason Thompson","PF","33","$1,620,564","1.48%","","","","",""
"4","Thompson                     Jason Thompson","PF","33","$1,618,486","1.48%","","","","",""
"5","Meeks                     Jodie Meeks","SG","32","$1,618,486","1.48%","","","","",""
"6","Lin                     Jeremy Lin","PG","31","$1,618,486","1.48%","","","","",""

