" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Turner                     Evan Turner","SF","37","$27,909,834","18.05%","","","","","Bird"
"2","Brooks                     Aaron Brooks","PG","41","$2,296,274","1.48%","","","","","Non-Bird"
"3","Monroe                     Greg Monroe","C","35","$2,296,274","1.48%","","","","","Non-Bird"
"4","Rivers                     Austin Rivers","SG","33","$2,296,274","1.48%","","","","","Non-Bird"

