" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Smart                     Marcus Smart","PG","31","$14,786,855","9.56%","$14,786,855","$14,786,855","$14,786,855","'-"
"2","Wesley                     Blake Wesley","SG","22","$3,347,458","2.16%","$3,347,458","$3,347,458","$3,347,458","'-"
"3","Jones                     Dillon Jones","SF","24","$2,753,280","1.78%","$2,753,280","$2,753,280","$2,753,280","'-"
"4","Exum                     Dante Exum","PG","30","$2,296,274","1.48%","$2,296,274","$2,296,274","$1,291,130","'-"
"5","Holmes                     Richaun Holmes","C","32","$250,000","0.16%","$250,000","$250,000","$250,000","'-"
"6","Labissiere                     Skal Labissiere","PF","29","$131,970","0.09%","$131,970","$131,970","$153,330","$153,330"
"7","Gilbert                     Keshon Gilbert","G","22","$73,153","0.05%","$73,153","$131,970","$73,153","$73,153"

