" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Casspi                     Omri Casspi","SF","29","$1,471,382","1.48%","$1,471,382","$1,471,382","$2,106,470","'-"
"2","Thompson                     Jason Thompson","PF","31","$945,126","0.95%","$945,126","$945,126","$945,126","'-"

