"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Tyler Ennis","PG","TOR                  TOR","24","2019","2019","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Jared Cunningham","SG","GSW                  GSW","27","2019","2019","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Hollis Thompson","SG","SAC                  SAC","27","2019","2019","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Justin Anderson","SG","WAS                  WAS","25","2019","2019","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Eric Moreland","PF","OKC                  OKC","27","2019","2019","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Jarell Martin","PF","CLE                  CLE","24","2019","2019","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"JaKarr Sampson","SF","IND                  IND","25","2019","2019","1","$1,737,145","$1,737,145","$1,628,573","$1,628,573"
"Anthony Bennett","PF","HOU                  HOU","25","2019","2019","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Raul Neto","PG","PHI                  PHI","26","2019","2019","1","$1,737,145","$1,737,145","$1,628,573","$1,628,573"
"Emmanuel Mudiay","PG","UTA                  UTA","22","2019","2019","1","$1,737,145","$1,737,145","$1,628,573","$1,628,573"
"Elijah Millsap","SG","DEN                  DEN","31","2019","2019","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Jorge Gutierrez","PG","DEN                  DEN","30","2019","2019","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Markel Brown","SG","OKC                  OKC","26","2019","2019","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Marquese Chriss","SF","GSW                  GSW","21","2019","2019","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Timothe Luwawu-Cabarrot","SG","CLE                  CLE","23","2019","2019","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Cheick Diallo","PF","PHX                  PHX","22","2019","2019","1","$1,678,854","$1,678,854","$3,397,929","$3,397,929"
"C.J. Wilcox","SG","IND                  IND","28","2019","2019","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Troy Williams","SF","PHX                  PHX","24","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Xavier Munford","PG","PHI                  PHI","26","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Jalen Jones","SF","WAS                  WAS","25","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Walter Lemon Jr.","PG","IND                  IND","26","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"David Stockton","PG","LAL                  LAL","27","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"C.J. Williams","SG","BKN                  BKN","28","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Tyler Ulis","PG","SAC                  SAC","22","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Davon Reed","SG","MIA                  MIA","23","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Kobi Simmons","PG","CHA                  CHA","21","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Andrew Harrison","SG","GSW                  GSW","24","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Demetrius Jackson","PG","LAL                  LAL","24","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"P.J. Dozier","PG","DEN                  DEN","22","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Roy Devyn Marble","SF","GSW                  GSW","26","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Sindarius Thornwell","SG","CLE                  CLE","24","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Devin Robinson","SF","TOR                  TOR","23","2019","2019","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Jordan Bell","C","MIN                  MIN","23","2019","2019","1","$1,620,564","$1,620,564","$640,901","$640,901"
"Wenyen Gabriel","PF","SAC                  SAC","21","2019","2019","1","$1,445,697","$1,445,697","$702,429","$702,429"
"Justin Bibbs","G","BOS                  BOS","22","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Jermerrio Jones","F","MIL                  MIL","23","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Vince Edwards","SF","OKC                  OKC","22","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Jarrod Uthoff","SF","MEM                  MEM","25","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Reggie Hearn","G","LAL                  LAL","23","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Dusty Hannahs","G","MEM                  MEM","25","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Kyle Collinsworth","PG","UTA                  UTA","27","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Jordan Sibert","SG","ATL                  ATL","26","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Myke Henry","SF","OKC                  OKC","26","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"DeVaughn Akoon-Purcell","SG","OKC                  OKC","25","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Yante Maten","PF","BOS                  BOS","22","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Milton Doyle","G","CHI                  CHI","25","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"B.J. Johnson","SF","ORL                  ORL","23","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Chris Chiozza","PG","WAS                  WAS","23","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Haywood Highsmith","F","PHI                  PHI","22","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Jaron Blossomgame","SF","HOU                  HOU","25","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Isaac Humphries","C","ORL                  ORL","20","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Daryl Macon","PG","MIA                  MIA","23","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Troy Caupain","PG","POR                  POR","23","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"London Perrantes","G","POR                  POR","24","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Daniel Hamilton","SG","CLE                  CLE","23","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Donte Grantham","PF","LAC                  LAC","23","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Jaylen Adams","PG","MIL                  MIL","22","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Thomas Welsh","C","CHA                  CHA","22","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Joe Chealey","PG","CHA                  CHA","23","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Marcus Derrickson","PF","ATL                  ATL","22","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Ray Spalding","PF","ATL                  ATL","21","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Deng Adel","SF","BKN                  BKN","22","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"J.P. Macura","SG","CLE                  CLE","23","2019","2019","1","$1,445,697","$1,445,697","$1,445,697","$1,445,697"
"Derrick Walton Jr.","PG","LAC                  LAC","23","2019","2019","1","$1,445,697","$1,445,697","$571,745","$571,745"
"Theo Pinson","SG","BKN                  BKN","23","2019","2019","1","$1,445,697","$1,445,697","$3,056,934","$3,056,934"
"Brad Wanamaker","PG","BOS                  BOS","29","2019","2019","1","$1,445,697","$1,445,697","$1,355,341","$1,355,341"
"Gary Payton II","PG","WAS                  WAS","26","2019","2019","1","$1,090,781","$1,090,781","$1,090,781","$1,090,781"
"Marvin Williams","PF","MIL                  MIL","32","2019","219","1","$956,349","$956,349","$956,349","$956,349"
"Johnathan Williams","PF","WAS                  WAS","23","2019","2019","1","$914,791","$914,791","$914,791","$914,791"
"Ronshad Shabazz","SG","HOU                  HOU","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Tra-Deon Hollins","F","DET                  DET","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Dakarai Allen","SG","DET                  DET","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Anthony Lawrence Jr.","SF","UTA                  UTA","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Andre Dawkins","SG","NOP                  NOP","27","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Dorian Pickens","G","BOS                  BOS","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Aaron Epps","F","PHX                  PHX","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Kadeem Jack","PF","OKC                  OKC","26","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Sedrick Barefield","PG","OKC                  OKC","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Mark Ogden","C","ATL                  ATL","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Jared Brownridge","G","PHI                  PHI","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Terry Harris","G","PHI                  PHI","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Shizz Alston","SG","PHI                  PHI","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Julian Washburn","SG","PHI                  PHI","27","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Nick Zeisloft","SG","GSW                  GSW","26","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Kenny Gabriel","PF","ATL                  ATL","29","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Marcus Allen","G","LAL                  LAL","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Bennie Boatwright","PF","MEM                  MEM","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Shaq Buchanan","SG","MEM                  MEM","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Tre'Shawn Thurman","F","DET                  DET","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Craig Sword","G","DET                  DET","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Zak Irvin","SG","NYK                  NYK","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Trevor Lacey","G","MIL                  MIL","27","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Chad Brown","C","DAL                  DAL","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Mike Scott","PG","UTA                  UTA","25","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Isaac Haas","C","UTA                  UTA","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Matur Maker","PF","HOU                  HOU","20","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Dikembe Dixson","PF","WAS                  WAS","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Stephan Hicks","G","IND                  IND","26","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Matt Morgan","G","TOR                  TOR","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Bubu Palo","G","MIA                  MIA","27","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Skyler Flatten","G","MIA                  MIA","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"B.J. Taylor","PG","LAC                  LAC","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Anzejs Pasecniks","C","WAS                  WAS","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"C.J. Massinburg","SG","BKN                  BKN","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Devin Cannady","PG","BKN                  BKN","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Ahmad Caver","PG","MEM                  MEM","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Kenny Williams","SG","SAS                  SAS","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Galen Robinson Jr","PG","SAS                  SAS","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Barry Brown Jr.","SG","MIN                  MIN","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Tyus Battle","SG","MIN                  MIN","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Jalen McDaniels","SF","CHA                  CHA","20","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Sir'Dominic Pointer","SF","CLE                  CLE","26","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Jon Davis","SG","ORL                  ORL","","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Kavion Pippen","F","GSW                  GSW","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Keljin Blevins","G","POR                  POR","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Abdul Gaddy","PG","OKC                  OKC","26","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"John Bohannon","C","BOS                  BOS","27","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Michael Cobbins","PF","WAS                  WAS","26","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"John Egbunu","C","BKN                  BKN","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Simisola Shittu","C","CHI                  CHI","19","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Bryce Brown","PG","BOS                  BOS","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Matt Farrell","PG","SAS                  SAS","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Kellen Dunham","G","WAS                  WAS","25","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Perrion Callandret","G","CHI                  CHI","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Javon Bess","F","NOP                  NOP","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Jalen Adams","PG","NOP                  NOP","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Norense Odiase","F","PHX                  PHX","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Tahjere McCall","G","ATL                  ATL","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Yudai Baba","SG","DAL                  DAL","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Mychal Mulder","G","MIA                  MIA","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Jordan Murphy","SF","MIN                  MIN","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Jeff Ledbetter","G","SAS                  SAS","30","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Justin Simon","PG","CHI                  CHI","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Lamar Peters","PG","NYK                  NYK","20","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"V.J. King","SF","NYK                  NYK","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Amir Hinton","G","NYK                  NYK","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Juan Toscano-Anderson","SF","GSW                  GSW","25","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Moses Brown","C","POR                  POR","19","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Kaiser Gates","SF","BOS                  BOS","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Lindell Wigginton","SG","MIN                  MIN","20","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Marques Bolden","C","CLE                  CLE","20","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Amida Brimah","C","IND                  IND","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Devontae Cacok","C","LAL                  LAL","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Armoni Brooks","SG","ATL                  ATL","20","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Trevon Bluiett","SG","UTA                  UTA","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Alex Robinson","PG","CLE                  CLE","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Eric Mika","F","SAC                  SAC","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Terry Larrier","SF","LAC                  LAC","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Matt Mooney","G","MEM                  MEM","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Daulton Hommes","G","SAS                  SAS","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Rayjon Tucker","SF","MIL                  MIL","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Hassani Gravett","SG","ORL                  ORL","","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Isaiah Miles","F","PHI                  PHI","24","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"James Palmer Jr.","G","LAC                  LAC","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Malik Newman","G","CLE                  CLE","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Levi Randolph","SG","CLE                  CLE","26","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Kavell Bigby-Williams","F","NOP                  NOP","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Josh Perkins","G","CHA                  CHA","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Caleb Martin","SF","CHA                  CHA","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Vic Law","SG","ORL                  ORL","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"DaQuan Jeffries","SG","ORL                  ORL","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Juwan Morgan","SF","UTA                  UTA","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Dakota Mathias","SG","DAL                  DAL","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Phil Booth","G","WAS                  WAS","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"David Kramer","SG","PHX                  PHX","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Dedric Lawson","PF","SAS                  SAS","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Sagaba Konate","PF","TOR                  TOR","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Todd Withers","G","DET                  DET","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Donta Hall","PF","DET                  DET","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Luke Maye","PF","MIL                  MIL","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Oshae Brissett","SF","TOR                  TOR","20","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Kenny Wooten","PF","NYK                  NYK","20","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Christ Koumadje","C","PHI                  PHI","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Jordan Caroline","F","LAL                  LAL","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Isaiah Pineiro","SF","SAC                  SAC","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Tariq Owens","PF","PHX                  PHX","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Shaquille Harrison","PG","MEM                  MEM","25","2019","2019","1","$898,310","$898,310","$842,166","$842,166"
"Kyle Alexander","F","MIA                  MIA","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Chris Silva","F","MIA                  MIA","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Jeremiah Martin","G","MIA                  MIA","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Aric Holman","C","LAL                  LAL","21","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"William McDowell-White","PG","HOU                  HOU","20","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Shamorie Ponds","PG","HOU                  HOU","20","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Tacko Fall","C","BOS                  BOS","23","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"Jakeenan Gant","PF","IND                  IND","22","2019","2019","1","$898,310","$898,310","$898,310","$898,310"
"DeMarre Carroll","SF","HOU                  HOU","32","2019","2019","1","$811,447","$811,447","$811,447","$811,447"
"Michael Kidd-Gilchrist","SF","DAL                  DAL","25","2019","2019","1","$810,763","$810,763","$810,763","$810,763"
"Reggie Jackson","PG","LAC                  LAC","28","2019","2019","1","$734,025","$734,025","$734,025","$734,025"
"Jeff Green","PF","HOU                  HOU","32","2019","2019","1","$695,526","$695,526","$695,526","$695,526"
"Gary Clark","PF","ORL                  ORL","24","2019","2019","1","$555,409","$555,409","$555,409","$555,409"
"Tyler Cook","PF","CLE                  CLE","21","2019","2019","1","$527,821","$527,821","$527,821","$527,821"
"Dion Waiters","SG","LAL                  LAL","27","2019","2019","1","$503,656","$503,656","$503,656","$503,656"
"Troy Daniels","SG","DEN                  DEN","28","2019","2019","1","$384,541","$384,541","$481,361","$481,361"
"Luc Richard Mbah a Moute","PF","HOU                  HOU","32","2019","2019","1","$289,803","$289,803","$289,803","$289,803"
"Michael Beasley","SF","BKN                  BKN","29","2019","2019","1","$289,803","$289,803","$289,803","$289,803"
"Jamal Crawford","SG","BKN                  BKN","38","2019","2019","1","$289,803","$289,803","$289,803","$289,803"
"J.R. Smith","SG","LAL                  LAL","33","2019","2019","1","$289,803","$289,803","$289,803","$289,803"
"Anthony Tolliver","PF","MEM                  MEM","33","2019","2019","1","$289,803","$289,803","$289,803","$289,803"
"Corey Brewer","SG","SAC                  SAC","32","2019","2019","1","$289,803","$289,803","$289,803","$289,803"
"Lance Thomas","SF","BKN                  BKN","30","2019","2019","1","$262,152","$262,152","$262,152","$262,152"
"Trey Burke","PG","DAL                  DAL","26","2019","2019","1","$229,220","$229,220","$229,220","$229,220"
"Tyler Johnson","SG","BKN                  BKN","26","2019","2019","1","$212,753","$212,753","$212,753","$212,753"
"Jontay Porter","PF","MEM                  MEM","19","2019","2019","1","$197,933","$197,933","$1,715,914","$1,715,914"
"Justin Anderson","SG","BKN                  BKN","25","2019","2019","1","$196,288","$196,288","$196,288","$196,288"
"Jerian Grant","PG","WAS                  WAS","26","2019","2019","1","$196,288","$196,288","$196,288","$196,288"
"Sindarius Thornwell","SG","NOP                  NOP","24","2019","2019","1","$183,115","$183,115","$183,115","$183,115"
"Justin Patton","C","DET                  DET","21","2019","2019","1","$183,115","$183,115","$1,945,911","$1,945,911"
"Jarrod Uthoff","SF","WAS                  WAS","25","2019","2019","1","$163,356","$163,356","$163,356","$163,356"
"Jaylen Adams","PG","POR                  POR","22","2019","2019","1","$163,356","$163,356","$163,356","$163,356"
"Ryan Broekhoff","SF","PHI                  PHI","28","2019","2019","1","$163,356","$163,356","$163,356","$163,356"
"Joakim Noah","C","LAC                  LAC","33","2019","2019","10","$144,901","$14,490","$144,901","$144,901"
"Anthony Tolliver","PF","MEM                  MEM","33","2019","2019","10","$144,901","$14,490","$144,901","$144,901"
"Jeff Green","PF","HOU                  HOU","32","2019","2019","10","$144,901","$14,490","$144,901","$144,901"
"J.P. Macura","SG","CLE                  CLE","23","2019","2019","13","$106,184","$8,168","$106,184","$106,184"
"Donta Hall","PF","BKN                  BKN","21","2019","2019","1","$101,504","$101,504","$101,504","$101,504"
"Justin Anderson","SG","BKN                  BKN","25","2019","2019","10","$98,144","$9,814","$98,144","$98,144"
"Dragan Bender","PF","GSW                  GSW","21","2019","2019","10","$94,850","$9,485","$94,850","$94,850"
"Dragan Bender","PF","GSW                  GSW","21","2019","2019","10","$94,850","$9,485","$94,850","$94,850"
"Timothe Luwawu-Cabarrot","SG","BKN                  BKN","23","2019","2019","10","$94,850","$9,485","$94,850","$94,850"
"Timothe Luwawu-Cabarrot","SG","BKN                  BKN","23","2019","2019","10","$94,850","$9,485","$94,850","$94,850"
"Sheldon McClellan","SG","CLE                  CLE","26","2019","2019","10","$91,557","$9,156","$91,557","$91,557"
"Chasson Randle","PG","GSW                  GSW","25","2019","2019","10","$91,557","$9,156","$91,557","$91,557"
"Jermey Pargo","PG","GSW                  GSW","32","2019","2019","10","$91,557","$9,156","$91,557","$91,557"
"Alfonzo McKinnie","SF","CLE                  CLE","26","2019","2019","10","$91,557","$9,156","$91,557","$91,557"
"Alfonzo McKinnie","SF","CLE                  CLE","26","2019","2019","10","$91,557","$9,156","$91,557","$91,557"
"Joe Chealey","PG","CHA                  CHA","23","2019","2019","10","$81,678","$8,168","$81,678","$81,678"
"Dusty Hannahs","G","MEM                  MEM","25","2019","2019","10","$81,678","$8,168","$81,678","$81,678"
"Jarrod Uthoff","SF","MEM                  MEM","25","2019","2019","10","$81,678","$8,168","$81,678","$81,678"
"Joe Chealey","PG","CHA                  CHA","23","2019","2019","10","$81,678","$8,168","$81,678","$81,678"
"Derrick Walton Jr.","PG","DET                  DET","23","2019","2019","10","$81,678","$8,168","$81,678","$81,678"
"Jonah Bolden","SF","PHX                  PHX","22","2019","2019","10","$81,678","$8,168","$81,678","$81,678"
"Gary Clark","PF","ORL                  ORL","24","2019","2019","10","$81,678","$8,168","$81,678","$81,678"
"Gary Clark","PF","ORL                  ORL","24","2019","2019","10","$81,678","$8,168","$81,678","$81,678"
"Josh Magette","PG","ORL                  ORL","29","2019","2019","10","$81,678","$8,168","$81,678","$81,678"
"Malik Newman","G","CLE                  CLE","21","2019","2019","10","$65,975","$6,598","$65,975","$65,975"
"Sir'Dominic Pointer","SF","CLE                  CLE","26","2019","2019","10","$50,752","$5,075","$50,752","$50,752"
"Donta Hall","PF","DET                  DET","21","2019","2019","10","$50,752","$5,075","$50,752","$50,752"
"Mychal Mulder","G","GSW                  GSW","24","2019","2019","10","$50,752","$5,075","$50,752","$50,752"
"Donta Hall","PF","DET                  DET","21","2019","2019","10","$50,752","$5,075","$50,752","$50,752"
"Zach Norvell Jr.","SG","GSW                  GSW","21","2019","2019","10","$50,752","$5,075","$50,752","$50,752"
"Eric Mika","F","SAC                  SAC","23","2019","2019","10","$50,752","$5,075","$50,752","$50,752"
"Marques Bolden","C","CLE                  CLE","20","2019","2019","10","$50,752","$5,075","$50,752","$50,752"
"Tyler Cook","PF","CLE                  CLE","21","2019","2019","10","$50,752","$5,075","$50,752","$50,752"
"Tyler Cook","PF","CLE                  CLE","21","2019","2019","10","$50,752","$5,075","$50,752","$50,752"
"Paul Watson","SG","ATL                  ATL","24","2019","2019","10","$50,752","$5,075","$50,752","$50,752"
"Johnathan Williams","PF","WAS                  WAS","23","2019","2019","1","","","",""
"Tyler Cook","PF","DEN                  DEN","21","2019","2019","","","","",""
"Devon Hall","SG","OKC                  OKC","23","2019","2019","1","","","",""
"Jeremiah Martin","G","BKN                  BKN","22","2019","2020","2","","","",""
"Ray Spalding","PF","CHA                  CHA","21","2019","2020","2","","","",""
"Paul Watson","SG","TOR                  TOR","24","2019","2020","2","","","",""
"Matt Mooney","G","CLE                  CLE","23","2019","2020","2","","","",""
"Kyle Alexander","F","MIA                  MIA","22","2019","2019","1","","","",""
"Tariq Owens","PF","PHX                  PHX","23","2019","2019","1","","","$1,549,812","$1,549,812"
"Marquese Chriss","SF","GSW                  GSW","21","2019","2019","1","","","",""
"Kenny Wooten","PF","NYK                  NYK","20","2019","2020","2","","","",""
"Vic Law","SG","ORL                  ORL","23","2019","2019","1","","","",""
"Gabe Vincent","PG","MIA                  MIA","22","2019","2019","1","","","",""
"Levi Randolph","SG","CLE                  CLE","26","2019","2019","1","","","",""
