"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Jarvis Varnado","PF","MIA                  MIA","23","2012","2013","2","$1,006,173","$503,087","$1,006,173","$1,006,173"
"Mickael Pietrus","SF","TOR                  TOR","29","2012","2012","1","$1,005,097","$1,005,097","",""
"Dominic McGuire","SF","TOR                  TOR","26","2012","2012","1","$992,680","$992,680","$992,680","$992,680"
"Chris Quinn","PG","UTA                  UTA","28","2012","2012","1","$992,680","$992,680","",""
"Rodney Carney","PF","MIA                  MIA","27","2012","2012","1","$992,680","$992,680","",""
"Shavlik Randolph","PF","WAS                  WAS","28","2012","2012","1","$992,680","$992,680","$992,680","$992,680"
"Shelvin Mack","PG","ATL                  ATL","21","2012","2013","2","$987,414","$493,707","$987,414","$987,414"
"Terrel Harris","SG","NOH                  NOH","24","2012","2013","2","$973,963","$486,982","",""
"Darius Morris","PG","LAL                  LAL","20","2012","2012","1","$962,195","$962,195","$2,164,939","$2,164,939"
"Ivan Johnson","PF","ATL                  ATL","27","2012","2012","1","$962,195","$962,195","$2,164,939","$2,164,939"
"Malcolm Thomas","PF","CHI                  CHI","23","2012","2013","2","$929,128","$464,564","$929,128","$929,128"
"Adam Morrison","SF","POR                  POR","27","2012","2012","1","$915,852","$915,852","",""
"Orien Greene","PG","MIL                  MIL","29","2012","2012","1","$915,852","$915,852","",""
"Anthony Tolliver","PF","ATL                  ATL","26","2012","2012","1","$915,852","$915,852","$915,852","$915,852"
"Sean Williams","PF","BOS                  BOS","25","2012","2012","1","$915,852","$915,852","",""
"Cartier Martin","PF","WAS                  WAS","27","2012","2012","1","$915,852","$915,852","$915,852","$915,852"
"Chris Douglas-Roberts","SG","DAL                  DAL","24","2012","2012","1","$885,120","$885,120","$885,120","$885,120"
"Darnell Jackson","PF","UTA                  UTA","26","2012","2012","1","$885,120","$885,120","",""
"Derrick Brown","PG","SAS                  SAS","24","2012","2012","1","$885,120","$885,120","",""
"Chris Douglas-Roberts","SG","LAL                  LAL","24","2012","2012","1","$885,120","$885,120","$885,120","$885,120"
"Alando Tucker","SF","MIL                  MIL","","2012","2012","1","$885,120","$885,120","",""
"Kyle Weaver","PG","MEM                  MEM","","2012","2012","1","$885,120","$885,120","",""
"Terrence Williams","SG","DET                  DET","24","2012","2012","1","$885,120","$885,120","",""
"Jonny Flynn","PG","DET                  DET","","2012","2012","1","$885,120","$885,120","",""
"DaJuan Summers","PF","CHA                  CHA","23","2012","2012","1","$885,120","$885,120","$885,120","$885,120"
"Blake Ahearn","SG","IND                  IND","27","2012","2012","1","$885,120","$885,120","",""
"Sundiata Gaines","PG","IND                  IND","","2012","2012","1","$885,120","$885,120","",""
"Sam Young","SF","IND                  IND","26","2012","2012","1","$885,120","$885,120","",""
"A.J. Price","PG","WAS                  WAS","25","2012","2012","1","$885,120","$885,120","$885,120","$885,120"
"Alan Anderson","SG","TOR                  TOR","29","2012","2012","1","$885,120","$885,120","$885,120","$885,120"
"James Anderson","SG","SAS                  SAS","22","2012","2012","1","$854,389","$854,389","",""
"Will Conroy","SG","MIN                  MIN","","2012","2012","1","$854,389","$854,389","",""
"Solomon Alabi","C","NOH                  NOH","23","2012","2012","1","$854,389","$854,389","",""
"Damion James","SG","ATL                  ATL","24","2012","2012","1","$854,389","$854,389","",""
"James Anderson","SG","ATL                  ATL","22","2012","2012","1","$854,389","$854,389","",""
"Ben Uzoh","PG","DEN                  DEN","","2012","2012","1","$854,389","$854,389","",""
"Ben Uzoh","PG","DEN                  DEN","","2012","2012","1","$854,389","$854,389","",""
"Othyus Jeffers","PG","PHX                  PHX","26","2012","2012","1","$854,389","$854,389","$854,389","$854,389"
"Hamady N'Diaye","C","SAC                  SAC","24","2012","2012","1","$854,389","$854,389","",""
"Coby Karl","SG","POR                  POR","28","2012","2012","1","$854,389","$854,389","",""
"Armon Johnson","PG","ORL                  ORL","22","2012","2012","1","$854,389","$854,389","$1,970,488","$1,970,488"
"Garrett Temple","SG","MIA                  MIA","25","2012","2012","1","$854,389","$854,389","$854,389","$854,389"
"Derrick Byars","SF","SAS                  SAS","29","2012","2012","1","$854,389","$854,389","",""
"Maalik Wayns","PG","LAC                  LAC","20","2012","2013","2","$847,376","$423,688","",""
"Justin Holiday","SG","PHI                  PHI","22","2012","2013","2","$836,232","$418,116","$47,360","$47,360"
"Kris Joseph","SF","BKN                  BKN","23","2012","2013","2","$805,587","$402,794","$16,715","$16,715"
"Josh Akognon","PG","DAL                  DAL","25","2012","2013","2","$802,802","$401,401","$13,930","$13,930"
"Scott Machado","PG","GSW                  GSW","21","2012","2013","2","$791,658","$395,829","",""
"Willie Reed","C","MEM                  MEM","21","2012","2013","2","$791,658","$395,829","$2,786","$2,786"
"Marqus Blakely","PF","LAC                  LAC","","2012","2012","1","$762,195","$762,195","",""
"Jermaine Taylor","SG","MIN                  MIN","25","2012","2012","1","$762,195","$762,195","",""
"Trey Gilder","SF","UTA                  UTA","26","2012","2012","1","$762,195","$762,195","",""
"Walker Russell Jr","PG","OKC                  OKC","29","2012","2012","1","$762,195","$762,195","",""
"Chris Wright","SF","TOR                  TOR","23","2012","2012","1","$762,195","$762,195","$1,846,488","$1,846,488"
"Josh Harrellson","PF","MIA                  MIA","22","2012","2012","1","$762,195","$762,195","",""
"Jerome Jordan","C","MEM                  MEM","25","2012","2012","1","$762,195","$762,195","",""
"Carldell Johnson","SG","ATL                  ATL","","2012","2012","1","$762,195","$762,195","",""
"Andy Rautins","SG","OKC                  OKC","","2012","2012","1","$762,195","$762,195","",""
"Mickell Gladness","PF","MIA                  MIA","25","2012","2012","1","$762,195","$762,195","",""
"Terrel Harris","SG","MIA                  MIA","24","2012","2012","1","$762,195","$762,195","",""
"Diamon Simpson","PF","HOU                  HOU","24","2012","2012","1","$762,195","$762,195","",""
"Donald Sloan","PG","CLE                  CLE","23","2012","2012","1","$762,195","$762,195","$1,846,488","$1,846,488"
"Dominic McGuire","SF","NOH                  NOH","26","2012","2012","1","$718,233","$718,233","$718,233","$718,233"
"Mike James","PG","DAL                  DAL","36","2012","2012","1","$636,320","$636,320","",""
"Chris Douglas-Roberts","SG","DAL                  DAL","24","2012","2012","1","$603,964","$603,964","$603,964","$603,964"
"Daequan Cook","SG","CHI                  CHI","24","2012","2012","1","$595,608","$595,608","$595,608","$595,608"
"Garrett Temple","SG","WAS                  WAS","25","2012","2012","1","$572,943","$572,943","$572,943","$572,943"
"Lazar Hayward","PF","MIN                  MIN","25","2012","2012","1","$542,788","$542,788","",""
"Chris Andersen","PF","MIA                  MIA","33","2012","2012","1","$540,872","$540,872","$540,872","$540,872"
"Shelvin Mack","PG","WAS                  WAS","21","2012","2012","1","$511,119","$511,119","$511,119","$511,119"
"Diante Garrett","PG","PHX                  PHX","23","2012","2012","1","$473,604","$473,604","$473,604","$473,604"
"Luke Zeller","C","PHX                  PHX","24","2012","2012","1","$473,604","$473,604","",""
"Josh Owens","PF","CHA                  CHA","23","2012","2012","1","$473,604","$473,604","",""
"Dallas Lauderdale","PF","POR                  POR","23","2012","2012","1","$473,604","$473,604","",""
"Trent Plaisted","C","LAC                  LAC","25","2012","2012","1","$473,604","$473,604","",""
"Hank Thorns","PG","LAC                  LAC","22","2012","2012","1","$473,604","$473,604","",""
"D'Aundray Brown","PG","CLE                  CLE","23","2012","2012","1","$473,604","$473,604","",""
"Lance Goulbourne","SG","GSW                  GSW","22","2012","2012","1","$473,604","$473,604","",""
"Carlon Brown","SG","GSW                  GSW","22","2012","2012","1","$473,604","$473,604","",""
"Ryan Allen","SG","CHI                  CHI","","2012","2012","1","$473,604","$473,604","",""
"Chris Wright","PG","NOH                  NOH","22","2012","2012","1","$473,604","$473,604","",""
"Jerel McNeal","PG","TOR                  TOR","24","2012","2012","1","$473,604","$473,604","",""
"Wesley Witherspoon","SG","SAS                  SAS","21","2012","2012","1","$473,604","$473,604","",""
"Tony Mitchell","PF","SAC                  SAC","22","2012","2012","1","$473,604","$473,604","",""
"Justin Holiday","SG","POR                  POR","22","2012","2012","1","$473,604","$473,604","",""
"Demonte Harper","SG","POR                  POR","22","2012","2012","1","$473,604","$473,604","",""
"Devin Searcy","PF","PHI                  PHI","22","2012","2012","1","$473,604","$473,604","",""
"DeQuan Jones","SF","ORL                  ORL","21","2012","2012","1","$473,604","$473,604","$473,604","$473,604"
"Christapher Johnson","SF","ORL                  ORL","21","2012","2012","1","$473,604","$473,604","$1,462,476","$1,462,476"
"Brian Butch","C","UTA                  UTA","27","2012","2012","1","$473,604","$473,604","",""
"Mustapha Farrakhan","SG","MIL                  MIL","23","2012","2012","1","$473,604","$473,604","",""
"Michael Dunigan","C","MEM                  MEM","22","2012","2012","1","$473,604","$473,604","",""
"Ronnie Aguilar","C","LAL                  LAL","24","2012","2012","1","$473,604","$473,604","",""
"Ben Hansbrough","PG","IND                  IND","24","2012","2012","1","$473,604","$473,604","$473,604","$473,604"
"Luke Nevill","C","IND                  IND","25","2012","2012","1","$473,604","$473,604","",""
"Rick Jackson","SF","GSW                  GSW","22","2012","2012","1","$473,604","$473,604","",""
"Seth Tarver","SG","MIN                  MIN","23","2012","2012","1","$473,604","$473,604","",""
"Phil Jones","C","MIN                  MIN","26","2012","2012","1","$473,604","$473,604","",""
"Josh Akognon","PG","DAL                  DAL","25","2012","2012","1","$473,604","$473,604","",""
"Steven Gray","SG","WAS                  WAS","22","2012","2012","1","$473,604","$473,604","",""
"Oscar Bellfield","PG","NYK                  NYK","21","2012","2012","1","$473,604","$473,604","",""
"John Shurna","SF","NYK                  NYK","21","2012","2012","1","$473,604","$473,604","",""
"Darius Johnson-Odom","SG","LAL                  LAL","22","2012","2012","1","$473,604","$473,604","",""
"Robert Sacre","C","LAL                  LAL","22","2012","2012","1","$473,604","$473,604","$473,604","$473,604"
"Carleton Scott","SF","BKN                  BKN","23","2012","2012","1","$473,604","$473,604","",""
"James Mays","PF","BKN                  BKN","25","2012","2012","1","$473,604","$473,604","",""
"Stephen Dennis","SG","BKN                  BKN","24","2012","2012","1","$473,604","$473,604","",""
"Reeves Nelson","PF","LAL                  LAL","20","2012","2012","1","$473,604","$473,604","",""
"Greg Somogyi","C","LAL                  LAL","22","2012","2012","1","$473,604","$473,604","",""
"Chris Copeland","SF","NYK                  NYK","27","2012","2012","1","$473,604","$473,604","$473,604","$473,604"
"Pablo Prigioni","PG","NYK                  NYK","34","2012","2012","1","$473,604","$473,604","$473,604","$473,604"
"Jarvis Varnado","PF","MIA                  MIA","23","2012","2012","1","$473,604","$473,604","$473,604","$473,604"
"Robert Dozier","PF","MIA                  MIA","26","2012","2012","1","$473,604","$473,604","",""
"Sam Young","SF","IND                  IND","26","2012","2012","1","$416,527","$416,527","",""
"Derek Fisher","PG","OKC                  OKC","37","2012","2012","1","$413,608","$413,608","$413,608","$413,608"
"Jarvis Varnado","PF","BOS                  BOS","23","2012","2012","1","$320,379","$320,379","$320,379","$320,379"
"Kenyon Martin","PF","NYK                  NYK","34","2012","2012","1","$270,436","$270,436","$270,436","$270,436"
"Juwan Howard","PF","MIA                  MIA","38","2012","2012","1","$214,758","$214,758","$214,758","$214,758"
"Keyon Dooling","SG","MEM                  MEM","31","2012","2012","1","$119,310","$119,310","$119,310","$119,310"
"Juwan Howard","PF","MIA                  MIA","38","2012","2012","10","$79,540","$7,954","$79,540","$79,540"
"Kenyon Martin","PF","NYK                  NYK","34","2012","2012","10","$79,540","$7,954","$79,540","$79,540"
"Juwan Howard","PF","MIA                  MIA","38","2012","2012","10","$79,540","$7,954","$79,540","$79,540"
"Kenyon Martin","PF","NYK                  NYK","34","2012","2012","10","$79,540","$7,954","$79,540","$79,540"
"Chris Andersen","PF","MIA                  MIA","33","2012","2012","10","$79,540","$7,954","$79,540","$79,540"
"Chris Andersen","PF","MIA                  MIA","33","2012","2012","10","$79,540","$7,954","$79,540","$79,540"
"Mike James","PG","DAL                  DAL","36","2012","2012","10","$79,540","$7,954","",""
"Mike James","PG","DAL                  DAL","36","2012","2012","10","$79,540","$7,954","",""
"Jannero Pargo","PG","CHA                  CHA","32","2012","2012","10","$72,309","$7,231","$72,309","$72,309"
"Jannero Pargo","PG","CHA                  CHA","32","2012","2012","10","$72,309","$7,231","$72,309","$72,309"
"Jannero Pargo","PG","ATL                  ATL","32","2012","2012","10","$72,309","$7,231","$72,309","$72,309"
"Jannero Pargo","PG","ATL                  ATL","32","2012","2012","10","$72,309","$7,231","$72,309","$72,309"
"Louis Amundson","PF","NOH                  NOH","29","2012","2012","10","$62,912","$6,291","$62,912","$62,912"
"Louis Amundson","PF","CHI                  CHI","29","2012","2012","10","$62,912","$6,291","$62,912","$62,912"
"Shavlik Randolph","PF","BOS                  BOS","28","2012","2012","10","$58,393","$5,839","$58,393","$58,393"
"Shavlik Randolph","PF","BOS                  BOS","28","2012","2012","10","$58,393","$5,839","$58,393","$58,393"
"Dominic McGuire","SF","IND                  IND","26","2012","2012","10","$58,392","$5,839","$58,392","$58,392"
"Dominic McGuire","SF","IND                  IND","26","2012","2012","10","$58,392","$5,839","$58,392","$58,392"
"D.J. White","PF","BOS                  BOS","25","2012","2012","10","$53,874","$5,387","$53,874","$53,874"
"D.J. White","PF","BOS                  BOS","25","2012","2012","10","$53,874","$5,387","$53,874","$53,874"
"DaJuan Summers","PF","LAC                  LAC","23","2012","2012","10","$52,066","$5,207","$52,066","$52,066"
"Terrence Williams","SG","BOS                  BOS","24","2012","2012","10","$52,066","$5,207","",""
"Mickael Gelabale","SF","MIN                  MIN","28","2012","2012","10","$50,258","$5,026","",""
"Chris Johnson","PF","MIN                  MIN","26","2012","2012","10","$50,258","$5,026","$50,258","$50,258"
"Chris Johnson","PF","MIN                  MIN","26","2012","2012","10","$50,258","$5,026","$50,258","$50,258"
"Mickael Gelabale","SF","MIN                  MIN","28","2012","2012","10","$50,258","$5,026","",""
"Damion James","SG","BKN                  BKN","24","2012","2012","10","$50,258","$5,026","",""
"Lazar Hayward","PF","MIN                  MIN","25","2012","2012","10","$50,258","$5,026","$50,258","$50,258"
"Justin Dentmon","PG","DAL                  DAL","","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Malcolm Thomas","PF","CHI                  CHI","23","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Jerel McNeal","PG","UTA                  UTA","24","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Malcolm Thomas","PF","CHI                  CHI","23","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Terrel Harris","SG","NOH                  NOH","24","2012","2012","10","$44,835","$4,484","",""
"Shelvin Mack","PG","ATL                  ATL","21","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Travis Leslie","SG","UTA                  UTA","21","2012","2012","10","$44,835","$4,484","",""
"Malcolm Thomas","PF","GSW                  GSW","23","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Terrel Harris","SG","NOH                  NOH","24","2012","2012","10","$44,835","$4,484","",""
"Shelvin Mack","PG","ATL                  ATL","21","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Jermey Pargo","PG","PHI                  PHI","25","2012","2012","10","$44,835","$4,484","",""
"Shelvin Mack","PG","PHI                  PHI","21","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Shelvin Mack","PG","PHI                  PHI","21","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Josh Harrellson","PF","MIA                  MIA","22","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Donald Sloan","PG","NOH                  NOH","23","2012","2012","10","$44,835","$4,484","$44,835","$44,835"
"Scott Machado","PG","GSW                  GSW","21","2012","2012","10","$27,859","$2,786","",""
"Josh Akognon","PG","DAL                  DAL","25","2012","2012","10","$27,859","$2,786","$27,859","$27,859"
"Kris Joseph","SF","BKN                  BKN","23","2012","2012","10","$27,859","$2,786","$27,859","$27,859"
"Chris Wright","PG","DAL                  DAL","22","2012","2012","10","$27,859","$2,786","",""
"Maalik Wayns","PG","LAC                  LAC","20","2012","2012","10","$27,859","$2,786","",""
"Chris Wright","PG","NOH                  NOH","22","2012","2012","10","$27,859","$2,786","",""
"Maalik Wayns","PG","LAC                  LAC","20","2012","2012","10","$27,859","$2,786","",""
"Henry Sims","C","NYK                  NYK","21","2012","2012","10","$27,859","$2,786","$27,859","$27,859"
"Christapher Johnson","SF","MEM                  MEM","21","2012","2012","10","$27,859","$2,786","$27,859","$27,859"
"Christapher Johnson","SF","MEM                  MEM","21","2012","2012","10","$27,859","$2,786","$27,859","$27,859"
"Jarvis Varnado","PF","MIA                  MIA","23","2012","2012","10","$27,859","$2,786","$27,859","$27,859"
"Jarvis Varnado","PF","MIA                  MIA","23","2012","2012","10","$27,859","$2,786","$27,859","$27,859"
"Maalik Wayns","PG","PHI                  PHI","20","2012","2012","10","$27,859","$2,786","",""
"Andrew Goudelock","PG","LAL                  LAL","23","2012","2012","1","$17,934","$17,934","$17,934","$17,934"
"Tracy McGrady","SG","SAS                  SAS","32","2012","2012","1","$15,908","$15,908","$15,908","$15,908"
"Quentin Richardson","PF","NYK                  NYK","31","2012","2012","1","$15,908","$15,908","",""
"Earl Barron","PF","NYK                  NYK","30","2012","2012","1","$6,743","$6,743","$6,743","$6,743"
"Dominic McGuire","SF","TOR                  TOR","26","2012","2012","","","","$2,099,621","$2,099,621"

