"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Mike Miller","SG","MIA                  MIA","29","2010","2014","5","$29,000,000","$5,800,000","$9,346,341","$15,146,341"
"Stephen Jackson","SF","GSW                  GSW","31","2010","2012","3","$27,769,500","$9,256,500","$14,449,876","$24,509,626"
"John Wall","PG","WAS                  WAS","19","2010","2013","4","$24,050,164","$6,012,541","$9,595,320","$15,511,200"
"Kyle Lowry","PG","HOU                  HOU","23","2010","2013","4","$23,460,000","$5,865,000","$10,378,049","$16,128,049"
"Samardo Samuels","C","CLE                  CLE","20","2010","2012","3","$23,000,000","$7,666,667","",""
"Steve Nash","PG","PHX                  PHX","35","2010","2011","2","$22,000,000","$11,000,000","$19,719,207","$19,719,207"
"Evan Turner","SF","PHI                  PHI","21","2010","2013","4","$21,523,507","$5,380,877","$8,585,128","$13,878,208"
"Mehmet Okur","C","UTA                  UTA","","2010","2011","2","$20,800,000","$10,400,000","",""
"Udonis Haslem","PF","MIA                  MIA","29","2010","2013","5","$20,300,000","$4,060,000","$6,542,439","$10,602,439"
"Ray Allen","SG","BOS                  BOS","34","2010","2011","2","$20,000,000","$10,000,000","$18,048,780","$18,048,780"
"J.J. Redick","SG","ORL                  ORL","25","2010","2012","3","$19,690,000","$6,563,333","$12,731,707","$18,921,707"
"Derrick Favors","C","UTA                  UTA","18","2010","2013","4","$19,338,156","$4,834,539","$7,709,643","$12,462,963"
"Linas Kleiza","SF","TOR                  TOR","24","2010","2013","4","$18,800,000","$4,700,000","$8,701,463","$13,301,463"
"Joel Anthony","C","MIA                  MIA","27","2010","2014","5","$18,250,000","$3,650,000","$6,197,561","$9,947,561"
"Hakim Warrick","PF","PHX                  PHX","27","2010","2013","4","$18,000,000","$4,500,000","$3,219,512","$3,219,512"
"Marcus Camby","C","POR                  POR","35","2010","2011","2","$17,709,750","$8,854,875","$20,661,040","$20,661,040"
"Luke Ridnour","PG","MIN                  MIN","28","2010","2013","4","$16,000,000","$4,000,000","$6,961,951","$10,961,951"
"Steve Blake","PG","LAL                  LAL","29","2010","2013","4","$16,000,000","$4,000,000","$7,219,512","$11,219,512"
"DeMarcus Cousins","C","SAC                  SAC","19","2010","2013","4","$15,800,133","$3,950,033","$6,294,512","$10,175,312"
"Kyle Korver","SG","CHI                  CHI","28","2010","2012","3","$15,000,000","$5,000,000","$9,024,390","$14,024,390"
"Brad Miller","C","HOU                  HOU","","2010","2012","3","$15,000,000","$5,000,000","$8,224,780","$8,224,780"
"Chris Duhon","PG","ORL                  ORL","27","2010","2013","4","$15,000,000","$3,750,000","$6,317,073","$9,817,073"
"Raymond Felton","PG","DEN                  DEN","25","2010","2011","2","$14,560,000","$7,280,000","$13,084,878","$13,084,878"
"Brendan Haywood","C","DAL                  DAL","30","2010","2011","2","$14,524,500","$7,262,250","$13,036,793","$21,385,793"
"Ekpe Udoh","C","GSW                  GSW","22","2010","2013","4","$14,354,428","$3,588,607","$5,717,081","$9,241,961"
"Thabo Sefolosha","SF","OKC                  OKC","25","2010","2013","4","$14,050,000","$3,512,500","$5,906,098","$9,506,098"
"Matt Bonner","C","SAS                  SAS","29","2010","2013","4","$13,890,000","$3,472,500","$5,668,171","$9,298,171"
"Brandon Roy","SG","POR                  POR","25","2010","2010","1","$13,520,500","$13,520,500","$13,520,500","$13,520,500"
"Greg Monroe","C","DET                  DET","19","2010","2013","4","$13,110,094","$3,277,524","$5,219,049","$8,436,729"
"Nikola Pekovic","C","MIN                  MIN","23","2010","2012","3","$12,960,000","$4,320,000","$7,794,849","$12,632,049"
"Josh Childress","SF","ATL                  ATL","26","2010","2011","2","$12,500,000","$6,250,000","$11,329,268","$11,329,268"
"Ronnie Brewer","SF","CHI                  CHI","24","2010","2011","3","$12,500,000","$4,166,667","",""
"Wesley Johnson","SF","MIN                  MIN","22","2010","2012","3","$12,018,240","$4,006,080","$6,951,006","$11,236,566"
"Anthony Morrow","SG","GSW                  GSW","24","2010","2012","3","$12,000,000","$4,000,000","$7,219,512","$11,219,512"
"Jermaine O'Neal","C","BOS                  BOS","31","2010","2011","2","$11,991,000","$5,995,500","$10,776,332","$10,776,332"
"Dorell Wright","SF","GSW                  GSW","24","2010","2012","3","$11,429,000","$3,809,667","$6,577,049","$10,683,049"
"Gordon Hayward","SF","UTA                  UTA","19","2010","2013","4","$11,051,183","$2,762,796","$4,395,044","$7,104,764"
"Tiago Splitter","PF","SAS                  SAS","24","2010","2012","3","$11,016,000","$3,672,000","$6,355,512","$10,299,512"
"Paul George","SG","IND                  IND","19","2010","2013","4","$10,501,023","$2,625,256","$4,175,390","$6,749,510"
"Derek Fisher","PG","LAL                  LAL","35","2010","2011","3","$10,500,000","$3,500,000","$3,700,000","$3,700,000"
"Brandon Jennings","PG","MIL                  MIL","20","2010","2012","4","$10,172,853","$2,543,213","$4,499,640","$6,506,780"
"Timofey Mozgov","C","NYK                  NYK","23","2010","2012","3","$10,051,421","$3,350,474","$6,258,524","$9,398,953"
"Johan Petro","C","NJN                  NJN","23","2010","2012","3","$10,000,000","$3,333,333","$6,500,000","$10,000,000"
"Will Bynum","PG","DET                  DET","26","2010","2012","3","$9,750,000","$3,250,000","$5,865,854","$9,115,854"
"Raja Bell","SG","UTA                  UTA","33","2010","2012","3","$9,720,000","$3,240,000","$5,607,805","$5,607,805"
"Tony Allen","SG","MEM                  MEM","27","2010","2012","3","$9,450,000","$3,150,000","$5,535,366","$8,835,366"
"Ed Davis","C","TOR                  TOR","20","2010","2013","4","$9,343,100","$2,335,775","$3,579,656","$5,786,696"
"Corey Brewer","SG","DAL                  DAL","23","2010","2012","3","$9,177,000","$3,059,000","$5,337,122","$8,580,122"
"Darko Milicic","PF","MIN                  MIN","24","2010","2011","2","$9,011,500","$4,505,750","$8,079,500","$13,307,500"
"Patrick Patterson","PF","HOU                  HOU","20","2010","2013","4","$8,985,301","$2,246,325","$3,400,809","$5,497,569"
"Larry Sanders","C","MIL                  MIL","21","2010","2013","4","$8,639,008","$2,159,752","$3,230,579","$5,222,339"
"Randy Foye","SG","LAC                  LAC","26","2010","2011","2","$8,500,000","$4,250,000","$7,670,732","$7,670,732"
"Al-Farouq Aminu","PF","LAC                  LAC","19","2010","2012","3","$8,266,680","$2,755,560","$4,781,210","$7,729,010"
"Ryan Gomes","SF","LAC                  LAC","27","2010","2011","2","$8,000,000","$4,000,000","$3,219,512","$3,219,512"
"Kevin Seraphin","PF","WAS                  WAS","20","2010","2013","4","$7,802,194","$1,950,549","$2,915,605","$4,713,205"
"Jordan Farmar","PG","NJN                  NJN","23","2010","2011","2","$7,750,000","$3,875,000","$6,969,512","$11,219,512"
"Eric Bledsoe","PG","LAC                  LAC","20","2010","2013","4","$7,415,554","$1,853,889","$2,769,875","$4,477,595"
"Avery Bradley","PG","BOS                  BOS","19","2010","2013","4","$7,084,872","$1,771,218","$2,645,180","$4,275,980"
"Shaun Livingston","PG","CHA                  CHA","24","2010","2011","2","$7,000,000","$3,500,000","$6,317,073","$7,317,073"
"Cole Aldrich","C","OKC                  OKC","21","2010","2012","3","$6,858,000","$2,286,000","$3,966,471","$6,411,951"
"Xavier Henry","SG","MEM                  MEM","18","2010","2012","3","$6,515,040","$2,171,680","$3,768,105","$6,091,305"
"C.J. Watson","PG","CHI                  CHI","25","2010","2011","2","$6,500,000","$3,250,000","$5,836,585","$9,036,585"
"Trevor Booker","PF","WAS                  WAS","22","2010","2013","4","$6,271,580","$1,567,895","$2,282,813","$3,668,093"
"Quincy Pondexter","SG","NOH                  NOH","21","2010","2013","4","$5,686,878","$1,421,720","$2,001,948","$3,236,268"
"Jordan Crawford","SG","ATL                  ATL","21","2010","2013","4","$5,523,858","$1,380,965","$1,944,138","$3,142,818"
"Greivis Vasquez","PG","MEM                  MEM","22","2010","2013","4","$5,490,988","$1,372,747","$1,932,272","$3,123,512"
"Luke Babbitt","SF","POR                  POR","20","2010","2012","3","$5,306,520","$1,768,840","$3,069,108","$4,961,388"
"Quentin Richardson","PF","ORL                  ORL","29","2010","2011","2","$4,711,200","$2,355,600","$4,233,893","$4,233,893"
"Louis Amundson","PF","GSW                  GSW","27","2010","2011","2","$4,628,000","$2,314,000","$4,159,122","$4,159,122"
"Shannon Brown","PG","LAL                  LAL","24","2010","2011","2","$4,524,066","$2,262,033","$4,524,066","$4,524,066"
"Ben Wallace","C","DET                  DET","","2010","2011","2","$4,320,000","$2,160,000","$4,326,400","$4,326,400"
"Anthony Tolliver","PF","MIN                  MIN","24","2010","2011","2","$4,250,000","$2,125,000","$3,850,000","$3,850,000"
"Nate Robinson","PG","BOS                  BOS","25","2010","2010","1","$4,200,000","$4,200,000","$8,700,000","$8,700,000"
"Keyon Dooling","SG","MIL                  MIL","29","2010","2011","2","$4,160,000","$2,080,000","$3,738,537","$3,738,537"
"Elliot Williams","SG","POR                  POR","20","2010","2012","3","$4,046,400","$1,348,800","$2,340,340","$3,783,220"
"Matt Barnes","SF","LAL                  LAL","29","2010","2011","2","$3,665,000","$1,832,500","$3,294,268","$3,294,268"
"Dominique Jones","SG","DAL                  DAL","21","2010","2012","3","$3,579,960","$1,193,320","$2,070,565","$2,070,565"
"Omer Asik","C","CHI                  CHI","23","2010","2011","2","$3,578,500","$1,789,250","$3,216,061","$3,216,061"
"Lance Stephenson","SG","IND                  IND","19","2010","2013","4","$3,350,000","$837,500","$1,393,902","$2,263,902"
"Keith Bogans","SF","CHI                  CHI","29","2010","2010","1","$3,328,000","$3,328,000","$3,328,000","$3,328,000"
"Lazar Hayward","PF","MIN                  MIN","23","2010","2011","3","$3,292,560","$1,097,520","$1,904,330","$1,904,330"
"Jon Brockman","SF","SAC                  SAC","","2010","2011","3","$3,000,000","$1,000,000","$1,804,878","$1,804,878"
"Josh Howard","SF","WAS                  WAS","29","2010","2010","1","$3,000,000","$3,000,000","$3,000,000","$3,000,000"
"James Anderson","SG","SAS                  SAS","20","2010","2011","2","$2,824,920","$1,412,460","$2,539,355","$4,104,995"
"Shaquille O'Neal","C","BOS                  BOS","37","2010","2011","2","$2,751,688","$1,375,844","$2,751,688","$2,751,688"
"Zydrunas Ilgauskas","C","MIA                  MIA","","2010","2010","2","$2,751,688","$1,375,844","$2,751,688","$2,751,688"
"Eddie House","SG","MIA                  MIA","","2010","2011","2","$2,751,688","$1,375,844","$1,352,181","$1,352,181"
"Craig Brackins","PF","PHI                  PHI","","2010","2011","2","$2,711,880","$1,355,940","",""
"Brian Cook","PF","LAC                  LAC","29","2010","2011","2","$2,500,000","$1,250,000","$2,130,836","$2,130,836"
"Marquis Daniels","SF","BOS                  BOS","28","2010","2010","1","$2,470,000","$2,470,000","",""
"Damion James","SG","NJN                  NJN","22","2010","2011","2","$2,400,000","$1,200,000","",""
"Royal Ivey","PG","OKC                  OKC","28","2010","2011","2","$2,400,000","$1,200,000","$965,854","$965,854"
"Craig Smith","PF","LAC                  LAC","","2010","2010","1","$2,300,000","$2,300,000","",""
"Aaron Gray","C","NOH                  NOH","25","2010","2012","2","$2,187,075","$1,093,538","$2,187,075","$2,187,075"
"Daniel Orton","C","ORL                  ORL","19","2010","2011","2","$2,125,920","$1,062,960","$1,911,770","$1,911,770"
"Christian Eyenga","PG","CLE                  CLE","20","2010","2011","2","$2,118,480","$1,059,240","$1,904,330","$1,904,330"
"Joey Graham","SF","CLE                  CLE","","2010","2011","2","$2,099,621","$1,049,811","",""
"Gary Neal","PG","SAS                  SAS","25","2010","2012","3","$2,090,188","$696,729","$1,138,474","$1,992,863"
"Dexter Pittman","C","MIA                  MIA","21","2010","2012","3","$2,090,188","$696,729","$1,087,078","$1,087,078"
"Renaldo Balkman","PF","DEN                  DEN","25","2010","2012","1","$1,675,000","$1,675,000","",""
"Ian Mahinmi","C","DAL                  DAL","23","2010","2011","2","$1,646,488","$823,244","$1,473,943","$1,473,943"
"Joe Alexander","SF","NOH                  NOH","23","2010","2010","2","$1,616,584","$808,292","",""
"Danny Green","SF","SAS                  SAS","22","2010","2011","2","$1,616,584","$808,292","$1,449,874","$1,449,874"
"Solomon Alabi","C","TOR                  TOR","21","2010","2011","2","$1,600,000","$800,000","$668,049","$668,049"
"Hassan Whiteside","C","SAC                  SAC","20","2010","2011","2","$1,492,632","$746,316","$1,492,632","$1,492,632"
"Hamady N'Diaye","C","WAS                  WAS","22","2010","2010","1","$1,437,476","$1,437,476","$473,604","$473,604"
"Roger Mason","SG","NYK                  NYK","29","2010","2010","1","$1,400,000","$1,400,000","",""
"Andy Rautins","SG","NYK                  NYK","","2010","2011","2","$1,388,872","$694,436","",""
"Jason Williams","PG","ORL                  ORL","","2010","2010","1","$1,352,181","$1,352,181","$1,352,181","$1,352,181"
"Jerry Stackhouse","SF","MIA                  MIA","35","2010","2010","1","$1,352,181","$1,352,181","",""
"Jason Collins","C","ATL                  ATL","22","2010","2010","1","$1,352,181","$1,352,181","$1,352,181","$1,352,181"
"Earl Boykins","PG","MIL                  MIL","33","2010","2010","1","$1,352,181","$1,352,181","$1,352,181","$1,352,181"
"Kurt Thomas","PF","CHI                  CHI","37","2010","2010","1","$1,352,181","$1,352,181","$1,352,181","$1,352,181"
"Tony Battie","PF","PHI                  PHI","","2010","2010","1","$1,352,181","$1,352,181","",""
"Brian Cardinal","PF","DAL                  DAL","","2010","2010","1","$1,352,181","$1,352,181","",""
"Tracy McGrady","SG","DET                  DET","30","2010","2010","1","$1,352,181","$1,352,181","$1,352,181","$1,352,181"
"Theo Ratliff","C","LAL                  LAL","","2010","2010","1","$1,352,181","$1,352,181","$1,352,181","$1,352,181"
"Juwan Howard","PF","MIA                  MIA","36","2010","2010","1","$1,352,181","$1,352,181","$1,352,181","$1,352,181"
"Joe Smith","PF","NJN                  NJN","","2010","2010","1","$1,352,181","$1,352,181","",""
"Alonzo Gee","SF","CLE                  CLE","22","2010","2011","2","$1,334,124","$667,062","$1,167,414","$3,862,805"
"Da'Sean Butler","SF","MIA                  MIA","","2010","2010","2","$1,300,000","$650,000","",""
"Magnum Rolle","C","IND                  IND","23","2010","2010","2","$1,272,195","$636,098","",""
"Semih Erden","C","CLE                  CLE","23","2010","2011","2","$1,262,476","$631,238","",""
"Derrick Caracter","SF","LAL                  LAL","","2010","2011","2","$1,262,476","$631,238","$473,604","$473,604"
"Pape Sy","SF","ATL                  ATL","","2010","2011","2","$1,262,476","$631,238","",""
"Armon Johnson","PG","POR                  POR","20","2010","2011","2","$1,262,476","$631,238","$473,604","$473,604"
"Patrick Beverley","PG","MIA                  MIA","21","2010","2011","2","$1,262,476","$631,238","$1,262,476","$1,262,476"
"Ishmael Smith","PG","MEM                  MEM","21","2010","2010","2","$1,262,276","$631,138","$1,262,476","$1,262,476"
"Manny Harris","SG","CLE                  CLE","20","2010","2011","2","$1,262,276","$631,138","",""
"Gani Lawal","SF","PHX                  PHX","21","2010","2011","2","$1,262,276","$631,138","",""
"Jeremy Lin","PG","GSW                  GSW","21","2010","2011","2","$1,235,799","$617,900","$1,235,799","$1,235,799"
"Jeremy Evans","SF","UTA                  UTA","22","2010","2011","2","$1,235,799","$617,900","$1,087,078","$1,087,078"
"Devin Ebanks","SF","LAL                  LAL","20","2010","2011","2","$1,235,799","$617,900","$1,087,078","$1,087,078"
"Landry Fields","SF","NYK                  NYK","21","2010","2011","2","$1,235,799","$617,900","$1,087,078","$1,087,078"
"Brian Scalabrine","PF","CHI                  CHI","31","2010","2010","1","$1,229,255","$1,229,255","$1,229,255","$1,229,255"
"Earl Watson","PG","UTA                  UTA","30","2010","2010","1","$1,229,255","$1,229,255","$1,229,255","$1,229,255"
"Kwame Brown","C","CHA                  CHA","27","2010","2010","1","$1,229,255","$1,229,255","$1,229,255","$1,229,255"
"Jamaal Magloire","C","MIA                  MIA","","2010","2010","1","$1,229,255","$1,229,255","",""
"Malik Allen","SF","ORL                  ORL","","2010","2010","1","$1,229,255","$1,229,255","",""
"Luke Harangody","PF","BOS                  BOS","21","2010","2011","2","$1,226,476","$613,238","",""
"Carlos Arroyo","PG","MIA                  MIA","30","2010","2010","1","$1,223,166","$1,223,166","$1,223,166","$1,223,166"
"Etan Thomas","C","ATL                  ATL","","2010","2010","1","$1,223,166","$1,223,166","",""
"Melvin Ely","C","DEN                  DEN","31","2010","2010","1","$1,223,166","$1,223,166","",""
"Sundiata Gaines","PG","NJN                  NJN","","2010","2011","2","$1,150,000","$575,000","",""
"Francisco Elson","C","UTA                  UTA","","2010","2010","1","$1,146,337","$1,146,337","$1,146,337","$1,146,337"
"Earl Barron","PF","POR                  POR","28","2010","2011","1","$1,118,620","$1,118,620","$11,679","$11,679"
"Josh Powell","PF","ATL                  ATL","26","2010","2010","1","$1,100,000","$1,100,000","$1,100,000","$1,100,000"
"Kyrylo Fesenko","C","CHI                  CHI","23","2010","2010","1","$1,087,500","$1,087,500","$1,087,500","$1,087,500"
"James Jones","SG","MIA                  MIA","29","2010","2010","1","$1,069,509","$1,069,509","$1,069,509","$1,069,509"
"Delonte West","PG","BOS                  BOS","","2010","2010","1","$1,069,509","$1,069,509","$1,069,509","$1,069,509"
"Othyus Jeffers","PG","UTA                  UTA","24","2010","2010","1","$1,059,293","$1,059,293","$1,059,293","$1,059,293"
"Zabian Dowdell","PG","PHX                  PHX","","2010","2011","2","$1,031,246","$515,623","",""
"Anthony Carter","PG","NYK                  NYK","","2010","2010","1","$1,000,000","$1,000,000","",""
"Hilton Armstrong","C","WAS                  WAS","25","2010","2010","1","$992,680","$992,680","$992,680","$992,680"
"Stephen Graham","PG","NJN                  NJN","27","2010","2011","1","$992,680","$992,680","",""
"Patty Mills","PG","SAS                  SAS","21","2010","2010","1","$937,195","$937,195","$937,195","$937,195"
"Shelden Williams","C","DEN                  DEN","","2010","2010","1","$915,852","$915,852","$915,852","$915,852"
"Von Wafer","PG","BOS                  BOS","","2010","2010","1","$915,852","$915,852","",""
"Jeff Adrien","SF","GSW                  GSW","23","2010","2011","2","$895,918","$447,959","$895,918","$895,918"
"Shawne Williams","SF","NYK                  NYK","23","2010","2010","1","$885,210","$885,210","$885,210","$885,210"
"Dominic McGuire","SF","CHA                  CHA","24","2010","2010","1","$884,120","$884,120","$884,120","$884,120"
"Chris Quinn","PG","SAS                  SAS","26","2010","2010","1","$875,147","$875,147","$1,925,147","$1,925,147"
"Cartier Martin","PF","WAS                  WAS","25","2010","2010","1","$854,389","$854,389","$854,389","$854,389"
"Taylor Griffin","PF","CHA                  CHA","23","2010","2010","1","$768,342","$768,342","$768,342","$768,342"
"Peja Stojakovic","SF","DAL                  DAL","","2010","2010","1","$706,138","$706,138","$706,138","$706,138"
"Acie Law","SG","GSW                  GSW","","2010","2010","1","$656,030","$656,030","",""
"Ike Diogu","PF","LAC                  LAC","26","2010","2010","1","$608,772","$608,772","",""
"Jason Williams","PG","MEM                  MEM","","2010","2010","1","$524,964","$524,964","$524,964","$524,964"
"Willie Warren","PG","LAC                  LAC","","2010","2010","1","$500,000","$500,000","",""
"Stanley Robinson","SF","ORL                  ORL","","2010","2010","1","$473,604","$473,604","",""
"Darington Hobson","SG","MIL                  MIL","","2010","2010","1","$473,604","$473,604","",""
"Trent Plaisted","C","PHI                  PHI","23","2010","2010","1","$473,604","$473,604","",""
"Ben Uzoh","PG","NJN                  NJN","","2010","2010","1","$473,604","$473,604","",""
"Gary Forbes","SF","DEN                  DEN","24","2010","2010","1","$473,604","$473,604","$473,604","$473,604"
"Pooh Jeter","PG","SAC                  SAC","","2010","2010","1","$473,604","$473,604","",""
"Terrico White","SG","DET                  DET","19","2010","2010","2","$473,604","$236,802","",""
"Kenny Hasbrouck","SG","MIA                  MIA","","2010","2010","1","$457,588","$457,588","$457,588","$457,588"
"Mike Bibby","PG","MIA                  MIA","","2010","2010","1","$450,727","$450,727","$450,727","$450,727"
"Rasual Butler","SF","CHI                  CHI","30","2010","2010","1","$421,312","$421,312","$421,312","$421,312"
"Steve Novak","SF","SAS                  SAS","26","2010","2010","1","$350,179","$350,179","$350,179","$350,179"
"Rodney Carney","PF","GSW                  GSW","25","2010","2010","1","$345,988","$345,988","",""
"Damien Wilkins","SG","ATL                  ATL","29","2010","2010","1","$326,810","$326,810","$326,810","$326,810"
"Al Thornton","PF","GSW                  GSW","","2010","2010","1","$295,040","$295,040","",""
"Sasha Pavlovic","SG","BOS                  BOS","26","2010","2010","1","$283,213","$283,213","",""
"Jannero Pargo","PG","CHI                  CHI","30","2010","2010","1","$280,215","$280,215","$280,215","$280,215"
"Rodney Carney","PF","MEM                  MEM","25","2010","2010","1","$274,756","$274,756","",""
"Larry Hughes","PG","CHA                  CHA","","2010","2010","1","$254,528","$254,528","$254,528","$254,528"
"Acie Law","SG","MEM                  MEM","","2010","2010","1","$203,057","$203,057","",""
"Damien Wilkins","SG","ATL                  ATL","29","2010","2010","1","$196,086","$196,086","$196,086","$196,086"
"Earl Barron","PF","PHX                  PHX","28","2010","2010","1","$188,558","$188,558","$188,558","$188,558"
"Alonzo Gee","SF","WAS                  WAS","22","2010","2010","1","$120,835","$120,835","$120,835","$120,835"
"Trey Johnson","SF","LAL                  LAL","25","2010","2010","1","$89,670","$89,670","",""
"Maurice Ager","SG","MIN                  MIN","","2010","2010","1","$83,305","$83,305","",""
"Garrett Temple","SG","CHA                  CHA","23","2010","2010","1","$80,703","$80,703","$80,703","$80,703"
"Reggie Williams","SF","GSW                  GSW","23","2010","2010","10","$72,540","$7,254","$72,540","$72,540"
"Sasha Pavlovic","SG","DAL                  DAL","26","2010","2010","10","$67,432","$6,743","",""
"Sasha Pavlovic","SG","NOH                  NOH","26","2010","2010","10","$67,432","$6,743","",""
"Sasha Pavlovic","SG","DAL                  DAL","26","2010","2010","10","$67,432","$6,743","",""
"Damien Wilkins","SG","ATL                  ATL","29","2010","2010","10","$59,420","$5,942","$59,420","$59,420"
"Damien Wilkins","SG","ATL                  ATL","29","2010","2010","10","$59,420","$5,942","$59,420","$59,420"
"Larry Owens","PF","SAS                  SAS","","2010","2010","1","$55,718","$55,718","",""
"Garrett Temple","SG","CHA                  CHA","23","2010","2010","10","$44,840","$4,484","$44,840","$44,840"
"Garrett Temple","SG","MIL                  MIL","23","2010","2010","10","$44,840","$4,484","$44,840","$44,840"
"Garrett Temple","SG","CHA                  CHA","23","2010","2010","10","$44,840","$4,484","$44,840","$44,840"
"Garrett Temple","SG","MIL                  MIL","23","2010","2010","10","$44,840","$4,484","$44,840","$44,840"
"Reggie Williams","SF","GSW                  GSW","23","2010","2010","10","$33,480","$3,348","$33,480","$33,480"
"Chris Johnson","PF","POR                  POR","24","2010","2010","1","$31,573","$31,573","$31,573","$31,573"
"Reggie Williams","SF","GSW                  GSW","23","2010","2010","10","$27,900","$2,790","$27,900","$27,900"
"Marqus Blakely","PF","HOU                  HOU","","2010","2010","","","","",""

