"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Dwight Powell","C","DAL                  DAL","24","2016","2019","4","$37,268,750","$9,317,188","$17,378,125","$27,009,375"
"Austin Rivers","SG","LAC                  LAC","23","2016","2018","3","$35,475,000","$11,825,000","$22,825,000","$31,186,864"
"E'Twaun Moore","SG","NOP                  NOP","26","2016","2019","4","$34,000,000","$8,500,000","$16,526,387","$25,335,072"
"Pau Gasol","C","SAS                  SAS","35","2016","2017","2","$31,697,500","$15,848,750","$31,697,500","$31,697,500"
"Mirza Teletovic","PF","MIL                  MIL","30","2016","2018","3","$31,500,000","$10,500,000","$21,000,000","$31,500,000"
"Terrence Ross","SF","TOR                  TOR","24","2016","2018","3","$31,500,000","$10,500,000","$13,911,765","$24,411,765"
"Jared Dudley","SF","PHX                  PHX","30","2016","2018","3","$30,000,000","$10,000,000","$20,470,000","$30,000,000"
"Al Jefferson","C","IND                  IND","30","2016","2018","3","$30,000,000","$10,000,000","$20,000,000","$30,000,000"
"D.J. Augustin","PG","ORL                  ORL","28","2016","2019","4","$29,000,000","$7,250,000","$14,500,000","$21,750,000"
"Lance Thomas","SF","NYK                  NYK","27","2016","2019","4","$27,549,950","$6,887,488","$12,846,325","$19,965,975"
"Rajon Rondo","PG","CHI                  CHI","29","2016","2017","2","$27,397,000","$13,698,500","$27,397,000","$27,397,000"
"Jerryd Bayless","PG","PHI                  PHI","27","2016","2018","3","$27,000,000","$9,000,000","$18,424,084","$25,788,712"
"Ben Simmons","PG","PHI                  PHI","19","2016","2019","4","$26,620,450","$6,655,113","$12,072,000","$18,506,520"
"Andrew Nicholson","PF","WAS                  WAS","26","2016","2019","4","$26,000,000","$6,500,000","$8,153,878","$14,790,880"
"Dirk Nowitzki","PF","DAL                  DAL","37","2016","2016","1","$25,000,000","$25,000,000","$50,000,000","$50,000,000"
"Arron Afflalo","SG","SAC                  SAC","30","2016","2017","2","$25,000,000","$12,500,000","$25,000,000","$25,000,000"
"Garrett Temple","SG","SAC                  SAC","29","2016","2018","3","$24,000,000","$8,000,000","$16,000,000","$18,847,458"
"Brandon Ingram","SF","LAL                  LAL","18","2016","2019","4","$23,823,685","$5,955,921","$10,801,080","$16,558,200"
"Darrell Arthur","PF","DEN                  DEN","27","2016","2018","3","$23,000,000","$7,666,667","$15,535,087","$22,999,999"
"Cole Aldrich","C","MIN                  MIN","27","2016","2018","3","$21,900,000","$7,300,000","$14,943,979","$21,900,000"
"Joe Johnson","SG","UTA                  UTA","34","2016","2017","2","$21,505,000","$10,752,500","$14,739,068","$14,739,068"
"Jaylen Brown","SF","BOS                  BOS","19","2016","2019","4","$21,404,269","$5,351,067","$9,699,480","$14,869,440"
"Boban Marjanovic","C","DET                  DET","27","2016","2018","3","$21,000,000","$7,000,000","$9,847,458","$12,378,531"
"Jeremy Lamb","SG","CHA                  CHA","23","2016","2018","3","$21,000,000","$7,000,000","$13,511,628","$21,000,000"
"Dragan Bender","PF","PHX                  PHX","18","2016","2019","4","$19,302,919","$4,825,730","$8,745,120","$13,406,400"
"Trevor Booker","PF","BKN                  BKN","28","2016","2017","2","$18,375,000","$9,187,500","$15,694,209","$15,694,209"
"Gerald Henderson","SG","PHI                  PHI","28","2016","2017","2","$18,000,000","$9,000,000","$18,000,000","$18,000,000"
"Ishmael Smith","PG","DET                  DET","27","2016","2018","3","$18,000,000","$6,000,000","$12,000,000","$18,000,000"
"Wesley Johnson","SF","LAC                  LAC","28","2016","2018","3","$17,643,780","$5,881,260","$11,509,260","$13,935,341"
"Kris Dunn","PG","MIN                  MIN","21","2016","2019","4","$17,488,287","$4,372,072","$7,919,280","$12,140,280"
"Alex Abrines","SG","OKC                  OKC","22","2016","2018","3","$17,175,000","$5,725,000","$11,719,764","$17,175,000"
"Tyler Zeller","C","BOS                  BOS","25","2016","2017","2","$16,000,000","$8,000,000","$16,000,000","$16,000,000"
"Anthony Tolliver","PF","SAC                  SAC","30","2016","2017","2","$16,000,000","$8,000,000","$16,000,000","$16,000,000"
"Buddy Hield","SG","NOP                  NOP","23","2016","2019","4","$15,887,648","$3,971,912","$4,751,329","$8,585,089"
"Jason Smith","PF","WAS                  WAS","29","2016","2018","3","$15,675,000","$5,225,000","$10,225,000","$12,164,831"
"Festus Ezeli","C","POR                  POR","26","2016","2016","2","$15,133,000","$7,566,500","$15,133,000","$15,133,000"
"Jeff Green","PF","ORL                  ORL","29","2016","2016","1","$15,000,000","$15,000,000","$15,000,000","$15,000,000"
"Jamal Murray","PG","DEN                  DEN","18","2016","2019","4","$14,510,706","$3,627,677","$6,566,160","$10,065,960"
"Manu Ginobili","SG","SAS                  SAS","38","2016","2016","1","$14,000,000","$14,000,000","$14,000,000","$14,000,000"
"Marquese Chriss","SF","PHX                  PHX","18","2016","2019","4","$13,299,636","$3,324,909","$6,015,240","$7,174,529"
"Tarik Black","PF","LAL                  LAL","24","2016","2017","2","$12,846,325","$6,423,163","$12,846,325","$12,846,325"
"Matt Barnes","SF","SAC                  SAC","35","2016","2017","2","$12,525,625","$6,262,813","$12,525,625","$12,525,625"
"Wayne Ellington","SG","MIA                  MIA","28","2016","2017","2","$12,270,000","$6,135,000","$12,270,000","$12,270,000"
"Jakob Poeltl","C","TOR                  TOR","20","2016","2019","4","$12,231,806","$3,057,952","$5,529,600","$8,476,920"
"Thon Maker","C","MIL                  MIL","18","2016","2019","4","$11,622,123","$2,905,531","$5,252,760","$6,265,088"
"Domantas Sabonis","PF","OKC                  OKC","19","2016","2019","4","$11,179,555","$2,794,889","$4,990,200","$7,650,000"
"Taurean Prince","PF","ATL                  ATL","21","2016","2019","4","$10,749,666","$2,687,417","$4,740,840","$7,267,680"
"Dario Saric","PF","PHI                  PHI","21","2016","2019","4","$10,749,666","$2,687,417","$2,318,280","$4,740,840"
"Langston Galloway","SG","NOP                  NOP","24","2016","2017","2","$10,634,000","$5,317,000","$7,024,588","$7,024,588"
"Georgios Papagiannis","C","SAC                  SAC","18","2016","2019","4","$10,334,366","$2,583,592","$4,503,600","$6,904,080"
"Troy Daniels","SG","CHA                  CHA","24","2016","2018","3","$10,000,009","$3,333,336","$6,741,460","$10,000,009"
"Deron Williams","PG","DAL                  DAL","31","2016","2016","1","$10,000,000","$10,000,000","$9,000,000","$9,000,000"
"Denzel Valentine","SG","CHI                  CHI","22","2016","2019","4","$9,936,769","$2,484,192","$4,278,600","$6,559,200"
"Juancho Hernangomez","PF","DEN                  DEN","20","2016","2019","4","$9,551,670","$2,387,918","$4,064,280","$6,230,640"
"Tomas Satoransky","SG","WAS                  WAS","24","2016","2018","3","$9,000,000","$3,000,000","$5,870,813","$9,000,000"
"Wade Baldwin","PG","MEM                  MEM","19","2016","2019","4","$8,626,446","$2,156,612","$3,668,160","$5,623,320"
"Henry Ellenson","C","DET                  DET","18","2016","2019","4","$8,199,204","$2,049,801","$3,484,920","$5,342,400"
"Lance Stephenson","SG","IND                  IND","25","2016","2018","2","$8,180,000","$4,090,000","$8,180,000","$12,540,000"
"Jordan Hill","C","MIN                  MIN","28","2016","2017","2","$8,180,000","$4,090,000","$8,180,000","$8,180,000"
"Yi Jianlian","PF","LAL                  LAL","28","2016","2016","1","$8,000,000","$8,000,000","$8,000,000","$8,000,000"
"Leandro Barbosa","SG","PHX                  PHX","33","2016","2017","2","$8,000,000","$4,000,000","$8,000,000","$8,000,000"
"Sergio Rodriguez","SG","PHI                  PHI","29","2016","2016","1","$8,000,000","$8,000,000","$8,000,000","$8,000,000"
"Malik Beasley","SG","DEN                  DEN","19","2016","2019","4","$7,833,514","$1,958,379","$3,327,960","$5,101,800"
"Richard Jefferson","SF","CLE                  CLE","35","2016","2018","3","$7,612,500","$2,537,500","$5,000,000","$7,612,500"
"Caris LeVert","SG","BKN                  BKN","21","2016","2019","4","$7,523,278","$1,880,820","$3,194,760","$4,897,560"
"DeAndre' Bembry","SF","ATL                  ATL","21","2016","2019","4","$7,305,582","$1,826,396","$3,066,960","$4,701,600"
"Malachi Richardson","SG","SAC                  SAC","19","2016","2019","4","$7,095,397","$1,773,849","$1,975,401","$2,542,853"
"Mike Miller","SG","DEN                  DEN","35","2016","2017","2","$7,000,000","$3,500,000","$7,000,000","$7,000,000"
"Timothe Luwawu-Cabarrot","SG","PHI                  PHI","20","2016","2019","4","$6,788,195","$1,697,049","$2,713,560","$3,307,100"
"Brice Johnson","PF","LAC                  LAC","21","2016","2019","4","$6,620,352","$1,655,088","$1,740,199","$3,254,746"
"Pascal Siakam","PF","TOR                  TOR","21","2016","2019","4","$6,405,441","$1,601,360","$2,508,651","$4,053,602"
"Skal Labissiere","PF","SAC                  SAC","19","2016","2019","4","$6,385,249","$1,596,312","$2,501,451","$3,051,349"
"Dejounte Murray","PG","SAS                  SAS","19","2016","2019","4","$6,359,377","$1,589,844","$2,492,691","$4,037,642"
"Damian Jones","C","GSW                  GSW","20","2016","2019","4","$6,334,179","$1,583,545","$2,484,171","$4,029,122"
"Willy Hernangomez","C","NYK                  NYK","21","2016","2019","4","$6,032,436","$1,508,109","$1,886,030","$3,430,981"
"Ramon Sessions","PG","CHA                  CHA","29","2016","2016","1","$6,000,000","$6,000,000","$12,270,000","$12,270,000"
"Justin Hamilton","C","BKN                  BKN","25","2016","2017","2","$6,000,000","$3,000,000","$6,000,000","$6,000,000"
"Dion Waiters","SG","MIA                  MIA","24","2016","2017","2","$5,926,410","$2,963,205","$5,926,410","$5,926,410"
"Dewayne Dedmon","C","SAS                  SAS","26","2016","2017","2","$5,926,410","$2,963,205","$5,926,410","$5,926,410"
"Seth Curry","SG","DAL                  DAL","25","2016","2017","2","$5,926,410","$2,963,205","$5,926,410","$5,926,410"
"James Ennis III","SF","MEM                  MEM","25","2016","2017","2","$5,926,410","$2,963,205","$3,975,909","$3,975,909"
"Mindaugas Kuzminskas","SF","NYK                  NYK","26","2016","2017","2","$5,923,035","$2,961,518","$5,923,035","$5,923,035"
"Jared Sullinger","PF","TOR                  TOR","23","2016","2016","1","$5,628,000","$5,628,000","$1,622,188","$1,622,188"
"Luis Scola","PF","BKN                  BKN","35","2016","2016","1","$5,500,000","$5,500,000","$5,500,000","$5,500,000"
"Demetrius Jackson","PG","BOS                  BOS","21","2016","2019","4","$5,473,750","$1,368,438","$2,834,750","$4,379,701"
"Roy Hibbert","C","CHA                  CHA","29","2016","2016","1","$5,000,000","$5,000,000","$1,622,188","$1,622,188"
"Brandon Jennings","PG","NYK                  NYK","26","2016","2016","1","$5,000,000","$5,000,000","$5,000,000","$5,000,000"
"Malcom Delaney","SG","ATL                  ATL","26","2016","2017","2","$5,000,000","$2,500,000","$5,000,000","$5,000,000"
"Ronnie Price","PG","OKC                  OKC","32","2016","2017","2","$4,999,990","$2,499,995","$4,999,990","$4,999,990"
"Derrick Williams","PF","MIA                  MIA","24","2016","2016","1","$4,598,000","$4,598,000","$4,598,000","$4,598,000"
"Isaiah Whitehead","PG","BKN                  BKN","20","2016","2019","4","$4,585,897","$1,146,474","$2,386,756","$3,931,707"
"Luc Richard Mbah a Moute","PF","LAC                  LAC","29","2016","2017","2","$4,505,135","$2,252,568","$4,505,135","$4,505,135"
"Greivis Vasquez","PG","BKN                  BKN","28","2016","2016","1","$4,347,826","$4,347,826","$4,347,826","$4,347,826"
"Tim Frazier","PG","NOP                  NOP","25","2016","2017","2","$4,090,000","$2,045,000","$4,090,000","$4,090,000"
"Kris Humphries","PF","ATL                  ATL","30","2016","2016","1","$4,000,000","$4,000,000","$4,000,000","$4,000,000"
"Udonis Haslem","PF","MIA                  MIA","35","2016","2016","1","$4,000,000","$4,000,000","$4,000,000","$4,000,000"
"James Johnson","PF","MIA                  MIA","28","2016","2016","1","$4,000,000","$4,000,000","$4,000,000","$4,000,000"
"Tyler Ulis","PG","PHX                  PHX","19","2016","2019","4","$4,000,000","$1,000,000","$2,230,980","$3,775,931"
"Deyonta Davis","C","MEM                  MEM","19","2016","2018","3","$3,922,842","$1,307,614","$2,681,840","$4,226,791"
"Ivica Zubac","C","LAL                  LAL","18","2016","2018","3","$3,892,518","$1,297,506","$2,347,567","$2,897,465"
"Paul Zipser","SF","CHI                  CHI","21","2016","2019","4","$3,831,631","$957,908","$2,062,611","$3,607,562"
"Malcolm Brogdon","PG","MIL                  MIL","23","2016","2018","3","$3,782,562","$1,260,854","$2,237,611","$3,782,562"
"Kevin Seraphin","PF","IND                  IND","26","2016","2017","2","$3,681,000","$1,840,500","$3,774,159","$3,774,159"
"Brandon Rush","SG","MIN                  MIN","30","2016","2016","1","$3,500,000","$3,500,000","$3,500,000","$3,500,000"
"Quincy Acy","PF","BKN                  BKN","25","2016","2017","2","$3,499,630","$1,749,815","$3,499,630","$3,499,630"
"Jake Layman","SF","POR                  POR","21","2016","2018","3","$3,457,562","$1,152,521","$1,912,611","$3,457,562"
"Derrick Jones Jr.","SF","PHX                  PHX","18","2016","2018","3","$3,401,033","$1,133,678","$1,856,082","$3,401,033"
"Dorian Finney-Smith","PF","DAL                  DAL","22","2016","2018","3","$3,401,033","$1,133,678","$1,856,082","$3,401,033"
"Rodney McGruder","SG","MIA                  MIA","24","2016","2018","3","$3,401,033","$1,133,678","$1,856,082","$1,864,811"
"Cheick Diallo","PF","NOP                  NOP","19","2016","2018","3","$3,401,033","$1,133,678","$1,856,082","$3,401,033"
"David Lee","PF","SAS                  SAS","32","2016","2017","2","$3,157,626","$1,578,813","$3,880,311","$3,880,311"
"Nate Wolters","PG","DEN                  DEN","24","2016","2018","3","$3,157,492","$1,052,497","$2,031,676","$3,157,492"
"Chasson Randle","PG","PHI                  PHI","22","2016","2018","3","$3,090,935","$1,030,312","$1,545,984","$3,090,935"
"Walter Tavares","C","CLE                  CLE","23","2016","2018","3","$3,077,047","$1,025,682","$1,476,527","$3,077,047"
"Marcelo Huertas","PG","LAL                  LAL","32","2016","2017","2","$3,067,600","$1,533,800","$3,067,600","$3,067,600"
"Isaiah Taylor","PG","HOU                  HOU","21","2016","2018","3","$3,001,422","$1,000,474","$1,567,611","$3,112,562"
"Andrew Harrison","SG","MEM                  MEM","21","2016","2018","3","$2,982,807","$994,269","$2,257,611","$3,802,562"
"Stephen Zimmerman","C","ORL                  ORL","19","2016","2018","3","$2,978,250","$992,750","$2,262,611","$3,807,562"
"Malcolm Lee","SG","PHI                  PHI","25","2016","2017","3","$2,947,552","$982,517","$1,031,348","$2,082,309"
"Shawn Long","PF","PHI                  PHI","22","2016","2018","3","$2,947,075","$982,358","$1,402,124","$2,947,075"
"Spencer Dinwiddie","PG","BKN                  BKN","22","2016","2018","3","$2,903,733","$967,911","$2,250,977","$3,907,069"
"Nene Hilario","C","HOU                  HOU","33","2016","2016","1","$2,898,000","$2,898,000","$2,898,000","$2,898,000"
"Zaza Pachulia","C","GSW                  GSW","31","2016","2016","1","$2,898,000","$2,898,000","$2,898,000","$2,898,000"
"Marreese Speights","PF","LAC                  LAC","28","2016","2017","2","$2,863,580","$1,431,790","$3,520,566","$3,520,566"
"Aaron Brooks","PG","IND                  IND","30","2016","2016","1","$2,700,000","$2,700,000","$2,700,000","$2,700,000"
"A.J. Hammons","C","DAL                  DAL","23","2016","2018","3","$2,605,511","$868,504","$1,962,611","$3,507,562"
"DeAndre Liggins","SG","CLE                  CLE","27","2016","2017","2","$2,592,926","$1,296,463","$2,592,926","$2,592,926"
"Joel Bolomboy","PF","UTA                  UTA","21","2016","2018","3","$2,555,511","$851,837","$1,912,611","$3,457,562"
"Randy Foye","SG","BKN                  BKN","32","2016","2016","1","$2,500,000","$2,500,000","$2,500,000","$2,500,000"
"Semaj Christon","PG","OKC                  OKC","23","2016","2018","3","$2,498,982","$832,994","$1,856,082","$3,401,033"
"Kay Felder","PG","CLE                  CLE","20","2016","2018","3","$2,498,982","$832,994","$1,856,082","$3,401,033"
"Ben Bentil","PF","BOS                  BOS","20","2016","2018","3","$2,498,982","$832,994","$1,448,720","$2,498,982"
"Jonathan Gibson","PG","DAL                  DAL","28","2016","2018","3","$2,498,982","$832,994","$1,448,720","$2,498,982"
"Nicolas Brussino","SF","DAL                  DAL","22","2016","2018","3","$2,498,982","$832,994","$1,856,082","$3,401,033"
"Daniel Ochefu","SF","WAS                  WAS","22","2016","2018","3","$2,498,982","$832,994","$1,856,082","$3,401,033"
"Quincy Ford","SF","UTA                  UTA","22","2016","2018","3","$2,498,982","$832,994","$1,448,720","$2,498,982"
"Marshall Plumlee","PF","NYK                  NYK","23","2016","2018","3","$2,498,982","$832,994","$1,856,082","$3,401,033"
"Georges Niang","PF","IND                  IND","22","2016","2018","3","$2,498,982","$832,994","$2,121,382","$3,666,333"
"Michael Gbinije","SG","DET                  DET","23","2016","2018","3","$2,498,982","$832,994","$1,962,611","$3,507,562"
"Chinanu Onuaku","C","HOU                  HOU","19","2016","2018","3","$2,498,982","$832,994","$1,856,082","$3,401,033"
"Livio Jean-Charles","PF","SAS                  SAS","22","2016","2017","2","$2,431,080","$1,215,540","$2,431,080","$3,726,840"
"Tony Wroten Jr.","SG","MEM                  MEM","22","2016","2017","2","$2,229,953","$1,114,977","$2,229,953","$2,229,953"
"Quincy Acy","PF","DAL                  DAL","25","2016","2016","2","$2,229,953","$1,114,977","$2,229,953","$2,229,953"
"Pablo Prigioni","PG","HOU                  HOU","38","2016","2017","2","$2,229,953","$1,114,977","$2,229,953","$2,229,953"
"Anthony Bennett","PF","BKN                  BKN","22","2016","2016","2","$2,103,441","$1,051,721","$2,103,441","$2,103,441"
"Isaiah Canaan","PG","CHI                  CHI","24","2016","2017","2","$2,103,441","$1,051,721","$2,592,926","$2,592,926"
"Willie Reed","C","MIA                  MIA","25","2016","2017","2","$2,103,441","$1,051,721","$2,103,441","$2,103,441"
"Ryan Kelly","PF","ATL                  ATL","24","2016","2017","2","$2,067,593","$1,033,797","$2,067,593","$2,067,593"
"Jarnell Stokes","PF","DEN                  DEN","21","2016","2017","2","$2,031,676","$1,015,838","$2,031,676","$2,031,676"
"Robbie Hummel","SF","DEN                  DEN","26","2016","2017","2","$2,031,676","$1,015,838","$2,031,676","$2,031,676"
"Spencer Dinwiddie","PG","CHI                  CHI","22","2016","2017","2","$2,031,676","$1,015,838","$2,031,676","$2,031,676"
"Joe Harris","SG","BKN                  BKN","24","2016","2017","2","$2,031,676","$1,015,838","$2,504,736","$2,504,736"
"Archie Goodwin","SG","NOP                  NOP","21","2016","2017","2","$2,025,770","$1,012,885","$2,025,770","$2,025,770"
"Christian Wood","C","CHA                  CHA","20","2016","2017","2","$1,889,382","$944,691","$2,346,018","$2,346,018"
"Jordan Crawford","SG","NOP                  NOP","27","2016","2017","2","$1,882,637","$941,319","$1,882,637","$1,882,637"
"R.J. Hunter","SG","CHI                  CHI","22","2016","2017","2","$1,879,092","$939,546","$1,439,746","$1,439,746"
"Anthony Brown","SF","NOP                  NOP","23","2016","2017","2","$1,750,469","$875,235","$1,750,469","$1,750,469"
"Johnny O'Bryant","PF","CHA                  CHA","22","2016","2017","2","$1,685,788","$842,894","$704,032","$704,032"
"Archie Goodwin","SG","BKN                  BKN","21","2016","2017","2","$1,631,002","$815,501","$1,652,230","$1,652,230"
"Briante Weber","PG","CHA                  CHA","23","2016","2017","2","$1,600,005","$800,003","$1,600,005","$1,600,005"
"Metta World Peace","SF","LAL                  LAL","36","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Dahntay Jones","SF","CLE                  CLE","35","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Rasual Butler","SF","MIN                  MIN","36","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Dorell Wright","SF","LAC                  LAC","30","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Louis Amundson","PF","NYK                  NYK","33","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Elton Brand","PF","PHI                  PHI","36","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Steve Novak","SF","MIL                  MIL","32","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Jason Terry","SG","MIL                  MIL","38","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Beno Udrih","PG","MIA                  MIA","33","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"James Jones","SG","CLE                  CLE","35","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Anderson Varejao","PF","GSW                  GSW","33","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Brandon Bass","PF","LAC                  LAC","30","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Chris Andersen","PF","CLE                  CLE","37","2016","2016","1","$1,551,659","$1,551,659","$538,517","$538,517"
"Raymond Felton","PG","LAC                  LAC","31","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Jarrett Jack","PG","ATL                  ATL","32","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"David West","PF","GSW                  GSW","35","2016","2016","1","$1,551,659","$1,551,659","$1,551,659","$1,551,659"
"Elijah Millsap","SG","PHX                  PHX","28","2016","2017","2","$1,547,374","$773,687","$1,547,374","$1,547,374"
"Okaro White","PF","MIA                  MIA","23","2016","2017","2","$1,523,606","$761,803","$678,196","$678,196"
"Axel Toupane","SG","NOP                  NOP","23","2016","2017","2","$1,497,107","$748,554","$1,497,107","$1,497,107"
"Patricio Garino","SF","ORL                  ORL","22","2016","2017","2","$1,462,611","$731,306","$1,462,611","$1,462,611"
"Chasson Randle","PG","NYK                  NYK","22","2016","2017","2","$1,456,471","$728,236","$1,456,471","$1,456,471"
"Damion Lee","SG","BOS                  BOS","23","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Zach Auguste","PF","LAL                  LAL","22","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Marcus Paige","PG","UTA                  UTA","22","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Patricio Garino","SF","SAS                  SAS","22","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Troy Williams","SF","MEM                  MEM","21","2016","2017","2","$1,448,720","$724,360","$1,448,720","$1,448,720"
"Tim Quarterman","PG","POR                  POR","21","2016","2017","2","$1,448,720","$724,360","$1,856,082","$1,856,082"
