"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Goran Dragic","PG","MIA                  MIA","33","2020","2020","1","$18,000,000","$18,000,000","$24,591,724","$24,591,724"
"Tyrese Haliburton","PG","SAC                  SAC","20","2020","2023","4","$17,878,995","$4,469,749","$5,242,412","$9,457,532"
"Kira Lewis Jr.","PG","NOP                  NOP","19","2020","2023","4","$17,188,836","$4,297,209","$7,462,440","$11,466,720"
"Aaron Nesmith","SF","BOS                  BOS","21","2020","2023","4","$16,528,217","$4,132,054","$7,089,600","$10,893,960"
"Pat Connaughton","SG","MIL                  MIL","27","2020","2022","3","$16,000,000","$5,333,333","$10,271,607","$16,000,000"
"Cole Anthony","PG","ORL                  ORL","20","2020","2023","4","$15,887,971","$3,971,993","$6,734,520","$10,348,200"
"Isaiah Stewart","C","DET                  DET","19","2020","2023","4","$15,098,193","$3,774,548","$6,398,160","$9,831,480"
"Chuma Okeke","PF","ORL                  ORL","22","2020","2023","4","$15,098,193","$3,774,548","$3,121,080","$6,398,160"
"Rajon Rondo","PG","ATL                  ATL","34","2020","2021","2","$15,000,000","$7,500,000","$11,722,603","$11,722,603"
"JaMychal Green","PF","DEN                  DEN","30","2020","2021","2","$14,759,508","$7,379,754","$14,759,508","$14,759,508"
"Aron Baynes","C","TOR                  TOR","33","2020","2021","2","$14,350,000","$7,175,000","$14,350,000","$14,350,000"
"Aleksej Pokusevski","PF","OKC                  OKC","18","2020","2023","4","$14,349,113","$3,587,278","$6,078,000","$9,339,480"
"Josh Green","SG","DAL                  DAL","20","2020","2023","4","$13,638,019","$3,409,505","$5,774,280","$8,872,680"
"Chris Boucher","PF","TOR                  TOR","27","2020","2021","2","$13,520,000","$6,760,000","$13,520,000","$13,520,000"
"Saddiq Bey","SF","DET                  DET","21","2020","2023","4","$13,030,303","$3,257,576","$5,514,240","$6,517,606"
"Precious Achiuwa","PF","MIA                  MIA","21","2020","2023","4","$12,513,127","$3,128,282","$5,293,440","$8,133,600"
"Tyrese Maxey","PG","PHI                  PHI","20","2020","2023","4","$12,152,560","$3,038,140","$5,081,760","$7,808,640"
"Zeke Nnaji","PF","DEN                  DEN","19","2020","2023","4","$11,802,681","$2,950,670","$4,878,600","$7,496,400"
"Jevon Carter","PG","PHX                  PHX","25","2020","2022","3","$11,500,000","$3,833,333","$7,575,000","$11,500,000"
"RJ Hampton","PG","DEN                  DEN","19","2020","2023","4","$11,129,417","$2,782,354","$3,099,303","$5,512,143"
"Gabriel Deck","F","OKC                  OKC","26","2020","2022","3","$11,030,556","$3,676,852","$7,547,222","$11,030,556"
"Immanuel Quickley","PG","NYK                  NYK","21","2020","2023","4","$10,803,948","$2,700,987","$4,316,160","$6,632,400"
"Payton Pritchard","PG","BOS                  BOS","22","2020","2023","4","$10,449,718","$2,612,430","$4,173,240","$6,412,440"
"Udoka Azubuike","C","UTA                  UTA","21","2020","2023","4","$10,151,244","$2,537,811","$4,052,880","$6,227,760"
"Jaden McDaniels","PF","MIN                  MIN","20","2020","2023","4","$10,090,879","$2,522,720","$4,028,040","$6,189,480"
"Malachi Flynn","PG","TOR                  TOR","22","2020","2023","4","$10,017,385","$2,504,346","$3,998,640","$6,144,360"
"Paul Millsap","PF","DEN                  DEN","35","2020","2020","1","$10,000,000","$10,000,000","$10,000,000","$10,000,000"
"Kris Dunn","PG","ATL                  ATL","26","2020","2021","2","$10,000,000","$5,000,000","$9,772,350","$9,772,350"
"Luca Vildoza","PG","NYK                  NYK","25","2020","2022","3","$9,975,000","$3,325,000","$6,825,000","$9,975,000"
"Austin Rivers","SG","NYK                  NYK","28","2020","2022","3","$9,975,000","$3,325,000","$4,595,548","$7,745,548"
"Desmond Bane","SG","MEM                  MEM","22","2020","2023","4","$9,944,923","$2,486,231","$3,969,600","$6,099,840"
"Josh Jackson","SG","DET                  DET","23","2020","2021","2","$9,772,350","$4,886,175","$6,464,216","$6,464,216"
"Trey Burke","PG","DAL                  DAL","28","2020","2022","3","$9,450,000","$3,150,000","$6,150,000","$9,573,750"
"Meyers Leonard","C","MIA                  MIA","28","2020","2020","1","$9,400,000","$9,400,000","$14,015,014","$14,015,014"
"John Konchar","SG","MEM                  MEM","24","2020","2023","4","$9,000,000","$2,250,000","$4,300,000","$6,600,000"
"Bobby Portis","PF","MIL                  MIL","25","2020","2021","2","$7,427,150","$3,713,575","$7,427,150","$7,427,150"
"Robin Lopez","C","WAS                  WAS","32","2020","2020","1","$7,300,000","$7,300,000","$7,300,000","$7,300,000"
"Vernon Carey Jr.","C","CHA                  CHA","19","2020","2022","3","$6,581,283","$2,193,761","$1,864,718","$3,647,339"
"Xavier Tillman","C","MEM                  MEM","21","2020","2023","4","$6,531,283","$1,632,821","$2,817,981","$4,600,602"
"Tyrell Terry","PG","DAL                  DAL","20","2020","2023","4","$6,521,129","$1,630,282","$2,807,827","$4,590,448"
"Facundo Campazzo","PG","DEN                  DEN","29","2020","2021","2","$6,400,000","$3,200,000","$6,300,000","$6,300,000"
"Kenyon Martin Jr.","SF","HOU                  HOU","19","2020","2023","4","$6,129,593","$1,532,398","$2,416,291","$4,198,912"
"Kenrich Williams","PF","NOP                  NOP","25","2020","2022","3","$6,000,000","$2,000,000","$4,000,000","$6,000,000"
"Michael Carter-Williams","PG","ORL                  ORL","29","2020","2021","2","$6,000,000","$3,000,000","$6,600,000","$6,600,000"
"Alec Burks","SG","NYK                  NYK","28","2020","2020","1","$6,000,000","$6,000,000","$6,000,000","$6,000,000"
"Theo Maledon","PG","OKC                  OKC","19","2020","2022","3","$5,900,000","$1,966,667","$4,000,000","$5,900,000"
"Lamar Stevens","SF","CLE                  CLE","23","2020","2023","4","$5,883,649","$1,470,912","$2,170,347","$3,952,968"
"Jontay Porter","PF","MEM                  MEM","20","2020","2022","3","$5,850,000","$1,950,000","$3,850,000","$5,850,000"
"Avery Bradley","PG","MIA                  MIA","29","2020","2020","1","$5,635,000","$5,635,000","$11,551,750","$11,551,750"
"Naji Marshall","SF","NOP                  NOP","23","2020","2023","4","$5,351,283","$1,337,821","$1,637,981","$3,420,602"
"Chimezie Metu","C","SAC                  SAC","23","2020","2020","3","$5,294,220","$1,764,740","$3,383,360","$5,294,220"
"Joshia Gray","G","NOP                  NOP","27","2020","2022","3","$5,294,220","$1,764,740","$3,383,360","$5,294,220"
"Drew Eubanks","C","SAS                  SAS","23","2020","2022","3","$5,294,220","$1,764,740","$2,218,294","$4,129,154"
"Marc Gasol","C","LAL                  LAL","35","2020","2021","2","$5,257,744","$2,628,872","$5,257,744","$5,257,744"
"Nerlens Noel","C","NYK                  NYK","26","2020","2020","1","$5,000,000","$5,000,000","$5,000,000","$5,000,000"
"Zylan Cheatham","SF","NOP                  NOP","25","2020","2022","3","$4,994,028","$1,664,676","$3,147,290","$4,994,028"
"Robert Woodard II","SG","SAC                  SAC","21","2020","2022","3","$4,800,602","$1,600,201","$3,017,981","$4,800,602"
"Bryn Forbes","SG","MIL                  MIL","27","2020","2021","2","$4,791,147","$2,395,574","$4,791,147","$4,791,147"
"Elfrid Payton","PG","NYK                  NYK","26","2020","2020","1","$4,767,000","$4,767,000","$4,767,000","$4,767,000"
"Garrett Temple","SG","CHI                  CHI","34","2020","2020","1","$4,767,000","$4,767,000","$4,767,000","$4,767,000"
"Denzel Valentine","SG","CHI                  CHI","27","2020","2020","1","$4,642,800","$4,642,800","$4,642,800","$4,642,800"
"Chimezie Metu","C","SAC                  SAC","24","2020","2022","3","$4,373,656","$1,457,885","$2,462,796","$4,373,656"
"Oshae Brissett","SF","IND                  IND","22","2020","2021","3","$4,305,784","$1,435,261","$2,459,046","$4,305,784"
"Jahmi'us Ramsey","SG","SAC                  SAC","19","2020","2022","3","$4,300,602","$1,433,534","$2,517,981","$4,300,602"
"Nick Richards","C","CHA                  CHA","23","2020","2022","3","$4,300,602","$1,433,534","$2,517,981","$4,300,602"
"Bol Bol","PF","DEN                  DEN","21","2020","2021","2","$4,219,392","$2,109,696","$2,787,677","$2,787,677"
"Deividas Sirvydis","SF","DET                  DET","20","2020","2022","3","$4,198,912","$1,399,637","$2,416,291","$4,198,912"
"Isaiah Joe","SG","PHI                  PHI","21","2020","2022","3","$4,198,912","$1,399,637","$2,416,291","$4,198,912"
"Tre Jones","PG","SAS                  SAS","20","2020","2022","3","$4,198,912","$1,399,637","$2,416,291","$4,198,912"
"Willie Cauley-Stein","C","DAL                  DAL","27","2020","2020","1","$4,100,000","$4,100,000","$8,200,000","$8,200,000"
"Gary Clark","PF","ORL                  ORL","26","2020","2021","2","$4,100,000","$2,050,000","$2,826,027","$2,826,027"
"Alize Johnson","PF","BKN                  BKN","24","2020","2022","3","$4,073,247","$1,357,749","$2,162,387","$4,073,247"
"Jerian Grant","PG","HOU                  HOU","28","2020","2021","2","$4,012,890","$2,006,445","$4,012,890","$4,012,890"
"Justin Anderson","SG","PHI                  PHI","27","2020","2021","2","$4,012,890","$2,006,445","$4,012,890","$4,012,890"
"Jahlil Okafor","C","DET                  DET","24","2020","2021","2","$4,012,890","$2,006,445","$4,012,890","$4,012,890"
"Damyean Dotson","SG","CLE                  CLE","26","2020","2021","2","$4,000,000","$2,000,000","$4,000,000","$4,000,000"
"Khyri Thomas","SG","HOU                  HOU","25","2020","2021","3","$3,923,656","$1,307,885","$2,012,796","$3,923,656"
"Paul Reed","C","PHI                  PHI","21","2020","2022","3","$3,909,730","$1,303,243","$2,127,109","$3,909,730"
"Freddie Gillespie","PF","TOR                  TOR","23","2020","2021","2","$3,721,360","$1,860,680","$1,634,884","$1,634,884"
"Henry Ellenson","C","TOR                  TOR","23","2020","2021","2","$3,714,156","$1,857,078","$3,714,156","$3,714,156"
"DeAndre' Bembry","SF","TOR                  TOR","26","2020","2021","2","$3,714,156","$1,857,078","$3,714,156","$3,714,156"
"Damian Jones","C","PHX                  PHX","25","2020","2021","2","$3,714,156","$1,857,078","$3,714,156","$3,714,156"
"Mfiondu Kabengele","PF","CLE                  CLE","23","2020","2022","3","$3,706,764","$1,235,588","$1,860,026","$3,706,764"
"Maurice Harkless","SF","MIA                  MIA","27","2020","2020","1","$3,623,000","$3,623,000","$1,315,199","$1,315,199"
"Wesley Matthews","SG","LAL                  LAL","34","2020","2020","1","$3,623,000","$3,623,000","$3,623,000","$3,623,000"
"Frank Jackson","PG","OKC                  OKC","22","2020","2021","2","$3,502,857","$1,751,429","$3,502,857","$3,502,857"
"Wesley Iwundu","SF","DAL                  DAL","25","2020","2021","2","$3,502,857","$1,751,429","$2,433,450","$2,433,450"
"Dwayne Bacon","SG","ORL                  ORL","25","2020","2021","2","$3,502,857","$1,751,429","$3,502,857","$3,502,857"
"Bismack Biyombo","C","CHA                  CHA","28","2020","2020","1","$3,500,000","$3,500,000","$3,500,000","$3,500,000"
"Mamadi Diakite","PF","MIL                  MIL","24","2020","2022","3","$3,460,775","$1,153,592","$1,678,154","$3,460,775"
"Wenyen Gabriel","PF","NOP                  NOP","23","2020","2021","2","$3,383,360","$1,691,680","$3,383,360","$3,383,360"
"Isaiah Hartenstein","C","DEN                  DEN","22","2020","2021","2","$3,383,360","$1,691,680","$2,351,083","$2,351,083"
"Caleb Homesley","SG","WAS                  WAS","24","2020","2022","3","$3,320,602","$1,106,867","$1,537,981","$3,320,602"
"James Ennis III","SF","ORL                  ORL","30","2020","2020","1","$3,300,000","$3,300,000","$3,300,000","$3,300,000"
"Paul Watson","SG","TOR                  TOR","25","2020","2021","2","$3,147,290","$1,573,645","$3,147,290","$3,147,290"
"Oshae Brissett","SF","TOR                  TOR","22","2020","2021","2","$3,147,290","$1,573,645","$3,147,290","$3,147,290"
"Kelan Martin","SF","IND                  IND","25","2020","2020","2","$3,147,290","$1,573,645","$3,147,290","$3,147,290"
"Patrick Patterson","PF","LAC                  LAC","31","2020","2020","1","$3,077,704","$3,077,704","$3,077,704","$3,077,704"
"Jae’Sean Tate","SF","HOU                  HOU","25","2020","2021","2","$2,963,678","$1,481,839","$2,963,678","$4,746,299"
"Anthony Tolliver","PF","PHI                  PHI","35","2020","2021","2","$2,956,493","$1,478,247","$2,956,493","$2,956,493"
"Jabari Parker","PF","BOS                  BOS","26","2020","2021","2","$2,713,763","$1,356,882","$2,713,763","$2,713,763"
"Courtney Lee","SG","DAL                  DAL","35","2020","2020","1","$2,564,753","$2,564,753","$2,564,753","$2,564,753"
"Nicolas Batum","SF","LAC                  LAC","31","2020","2020","1","$2,564,753","$2,564,753","$2,564,753","$2,564,753"
"Jared Dudley","SF","LAL                  LAL","35","2020","2020","1","$2,564,753","$2,564,753","$2,564,753","$2,564,753"
"Gerald Green","SG","HOU                  HOU","34","2020","2020","1","$2,564,753","$2,564,753","$2,564,753","$2,564,753"
"Wayne Ellington","SG","DET                  DET","33","2020","2020","1","$2,564,753","$2,564,753","$2,564,753","$2,564,753"
"Jose Barea","PG","DAL                  DAL","36","2020","2020","1","$2,564,753","$2,564,753","$2,564,753","$2,564,753"
"Jeff Teague","PG","BOS                  BOS","32","2020","2020","1","$2,564,753","$2,564,753","$931,040","$931,040"
"Carmelo Anthony","PF","POR                  POR","36","2020","2020","1","$2,564,753","$2,564,753","$2,564,753","$2,564,753"
"Jeff Green","PF","BKN                  BKN","34","2020","2020","1","$2,564,753","$2,564,753","$2,564,753","$2,564,753"
"Dwight Howard","C","PHI                  PHI","34","2020","2020","1","$2,564,753","$2,564,753","$2,564,753","$2,564,753"
"Udonis Haslem","PF","MIA                  MIA","40","2020","2020","1","$2,564,753","$2,564,753","$2,564,753","$2,564,753"
"Daniel Oturu","C","LAC                  LAC","21","2020","2021","2","$2,416,291","$1,208,146","$2,416,291","$2,416,291"
"Elijah Hughes","SF","UTA                  UTA","22","2020","2021","2","$2,416,291","$1,208,146","$1,413,028","$1,413,028"
"Jordan Nwora","SF","MIL                  MIL","22","2020","2021","2","$2,416,291","$1,208,146","$2,416,291","$2,416,291"
"CJ Elleby","SF","POR                  POR","20","2020","2021","2","$2,416,291","$1,208,146","$2,416,291","$2,416,291"
"Anthony Gill","PF","WAS                  WAS","28","2020","2021","2","$2,416,291","$1,208,146","$2,416,291","$2,416,291"
"Sam Merrill","SG","MIL                  MIL","24","2020","2021","2","$2,416,291","$1,208,146","$2,416,291","$2,416,291"
"Reggie Jackson","PG","LAC                  LAC","30","2020","2020","1","$2,331,593","$2,331,593","$2,331,593","$2,331,593"
"DeMarcus Cousins","C","HOU                  HOU","30","2020","2020","1","$2,331,593","$2,331,593","$2,331,593","$2,331,593"
"Markieff Morris","PF","LAL                  LAL","31","2020","2020","1","$2,331,593","$2,331,593","$2,331,593","$2,331,593"
"E'Twaun Moore","SG","PHX                  PHX","31","2020","2020","1","$2,331,593","$2,331,593","$2,331,593","$2,331,593"
"Michael Kidd-Gilchrist","SF","NYK                  NYK","27","2020","2020","1","$2,320,044","$2,320,044","$2,320,044","$2,320,044"
"Hassan Whiteside","C","SAC                  SAC","31","2020","2020","1","$2,320,044","$2,320,044","$2,320,044","$2,320,044"
"Kent Bazemore","SG","GSW                  GSW","31","2020","2020","1","$2,320,044","$2,320,044","$2,320,044","$2,320,044"
"Taj Gibson","C","NYK                  NYK","35","2020","2020","1","$2,283,684","$2,283,684","$2,283,684","$2,283,684"
"Alex Len","C","TOR                  TOR","27","2020","2020","1","$2,258,000","$2,258,000","$2,258,000","$2,258,000"
"Brad Wanamaker","PG","GSW                  GSW","31","2020","2020","1","$2,250,000","$2,250,000","$816,781","$816,781"
"Damian Jones","C","SAC                  SAC","25","2020","2021","2","$2,214,976","$1,107,488","$2,214,976","$2,214,976"
"Norvel Pelle","PF","NYK                  NYK","28","2020","2021","2","$2,201,593","$1,100,797","$2,201,593","$4,048,331"
"Yogi Ferrell","PG","LAC                  LAC","27","2020","2021","2","$2,191,180","$1,095,590","$2,191,180","$2,191,180"
"Matthew Dellavedova","PG","CLE                  CLE","30","2020","2020","1","$2,174,318","$2,174,318","$2,174,318","$2,174,318"
"Solomon Hill","SF","ATL                  ATL","29","2020","2020","1","$2,174,318","$2,174,318","$2,174,318","$2,174,318"
"Tyler Cook","PF","DET                  DET","23","2020","2021","2","$2,097,674","$1,048,837","$2,097,674","$2,097,674"
"Yuta Watanabe","SF","TOR                  TOR","26","2020","2021","2","$2,084,689","$1,042,345","$2,084,689","$2,084,689"
"Juan Toscano-Anderson","SF","GSW                  GSW","28","2020","2021","2","$2,059,888","$1,029,944","$2,059,888","$2,059,888"
"Glenn Robinson III","SF","SAC                  SAC","26","2020","2020","1","$2,028,594","$2,028,594","$2,028,594","$2,028,594"
"Tyler Johnson","SG","BKN                  BKN","28","2020","2020","1","$2,028,594","$2,028,594","$2,028,594","$2,028,594"
"Noah Vonleh","PF","CHI                  CHI","25","2020","2020","1","$2,028,594","$2,028,594","$2,028,594","$2,028,594"
"Nik Stauskas","SG","MIL                  MIL","27","2020","2020","1","$2,028,594","$2,028,594","$2,028,594","$2,028,594"
"Bruno Caboclo","SF","HOU                  HOU","25","2020","2020","1","$2,028,594","$2,028,594","$4,311,628","$4,311,628"
"Langston Galloway","SG","PHX                  PHX","28","2020","2020","1","$2,028,594","$2,028,594","$2,028,594","$2,028,594"
"Gary Payton II","PG","GSW                  GSW","28","2020","2021","2","$1,988,909","$994,455","$1,988,909","$1,988,909"
"Rondae Hollis-Jefferson","SF","MIN                  MIN","25","2020","2020","1","$1,882,867","$1,882,867","$1,882,867","$1,882,867"
"Frank Kaminsky","C","SAC                  SAC","27","2020","2020","1","$1,882,867","$1,882,867","$1,882,867","$1,882,867"
"JaKarr Sampson","SF","IND                  IND","27","2020","2020","1","$1,882,867","$1,882,867","$1,882,867","$1,882,867"
"Raul Neto","PG","WAS                  WAS","28","2020","2020","1","$1,882,867","$1,882,867","$1,882,867","$1,882,867"
"Yogi Ferrell","PG","UTA                  UTA","27","2020","2020","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"James Young","SG","NYK                  NYK","25","2020","2020","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Skal Labissiere","PF","NYK                  NYK","24","2020","2020","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Quinn Cook","PG","LAL                  LAL","27","2020","2020","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Thon Maker","C","CLE                  CLE","23","2020","2020","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Treveon Graham","SF","MIL                  MIL","26","2020","2020","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Willy Hernangomez","C","NOP                  NOP","26","2020","2020","1","$1,737,145","$1,737,145","$1,737,145","$1,737,145"
"Charlie Brown Jr.","SG","OKC                  OKC","23","2020","2021","2","$1,721,397","$860,699","$1,721,397","$1,721,397"
"Iman Shumpert","SG","BKN                  BKN","30","2020","2020","1","$1,708,770","$1,708,770","$1,708,770","$1,708,770"
"Alex Len","C","WAS                  WAS","27","2020","2020","1","$1,697,755","$1,697,755","$1,697,755","$1,697,755"
"Chasson Randle","PG","OKC                  OKC","26","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Frank Mason III","PG","PHI                  PHI","26","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Malcolm Miller","SF","UTA                  UTA","27","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Jordan Bell","C","WAS                  WAS","25","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Shaquille Harrison","PG","UTA                  UTA","27","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Johnathan Motley","PF","PHX                  PHX","25","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Naz Mitrou-Long","SG","IND                  IND","27","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Justin Patton","C","MIL                  MIL","23","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Sindarius Thornwell","SG","NOP                  NOP","26","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Sterling Brown","SG","HOU                  HOU","25","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Harry Giles","C","POR                  POR","22","2020","2020","1","$1,678,854","$1,678,854","$1,678,854","$1,678,854"
"Torrey Craig","SF","MIL                  MIL","29","2020","2020","1","$1,678,854","$1,678,854","$689,940","$689,940"
"Devin Robinson","SF","IND                  IND","25","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Joshia Gray","G","IND                  IND","27","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Zhaire Smith","SG","MEM                  MEM","21","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
"Khyri Thomas","SG","SAS                  SAS","23","2020","2020","1","$1,620,564","$1,620,564","$1,620,564","$1,620,564"
