"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Luc Richard Mbah a Moute","PF","LAC                  LAC","28","2015","2015","1","$1,270,964","$1,270,964","$1,270,964","$1,270,964"
"JaVale McGee","C","DAL                  DAL","26","2015","2015","1","$1,270,964","$1,270,964","$2,674,575","$2,674,575"
"Greg Smith","C","MIN                  MIN","23","2015","2016","2","$1,270,530","$635,265","$1,270,530","$1,270,530"
"JaKarr Sampson","SF","DEN                  DEN","21","2015","2016","2","$1,238,920","$619,460","$1,238,920","$1,238,920"
"Tony Wroten Jr.","SG","NYK                  NYK","21","2015","2016","2","$1,218,367","$609,184","$1,218,367","$1,218,367"
"Boban Marjanovic","C","SAS                  SAS","26","2015","2015","1","$1,200,000","$1,200,000","$1,200,000","$1,200,000"
"Austin Daye","PF","CLE                  CLE","26","2015","2015","1","$1,185,784","$1,185,784","$1,185,784","$1,185,784"
"Chris Douglas-Roberts","SG","NOP                  NOP","27","2015","2015","1","$1,185,784","$1,185,784","$1,185,784","$1,185,784"
"Toney Douglas","SG","IND                  IND","28","2015","2015","1","$1,185,784","$1,185,784","$1,185,784","$1,185,784"
"Tyler Hansbrough","PF","CHA                  CHA","29","2015","2015","1","$1,185,784","$1,185,784","$1,185,784","$1,185,784"
"Marcus Thornton","SG","HOU                  HOU","27","2015","2015","1","$1,185,784","$1,185,784","$1,185,784","$1,185,784"
"Chris Copeland","SF","MIL                  MIL","30","2015","2015","1","$1,150,000","$1,150,000","$1,150,000","$1,150,000"
"Matthew Dellavedova","PG","CLE                  CLE","24","2015","2015","1","$1,147,276","$1,147,276","$1,147,276","$1,147,276"
"Xavier Henry","SG","GSW                  GSW","23","2015","2015","1","$1,100,602","$1,100,602","$1,100,602","$1,100,602"
"Jeff Adrien","SF","NOP                  NOP","28","2015","2015","1","$1,100,602","$1,100,602","$1,100,602","$1,100,602"
"Ishmael Smith","PG","WAS                  WAS","26","2015","2015","1","$1,100,602","$1,100,602","$1,100,602","$1,100,602"
"Ryan Hollins","C","WAS                  WAS","30","2015","2015","1","$1,082,301","$1,082,301","$1,082,301","$1,082,301"
"Lorenzo Brown","PG","DET                  DET","24","2015","2016","2","$1,021,268","$510,634","$1,021,268","$1,021,268"
"Yakhouba Diawara","PF","MEM                  MEM","32","2015","2015","1","$1,015,421","$1,015,421","$1,015,421","$1,015,421"
"Jordan Crawford","SG","CHI                  CHI","26","2015","2015","1","$1,015,421","$1,015,421","$1,015,421","$1,015,421"
"Greg Stiemsma","C","ORL                  ORL","29","2015","2015","1","$1,015,421","$1,015,421","$1,015,421","$1,015,421"
"DaJuan Summers","PF","NYK                  NYK","26","2015","2015","1","$1,015,421","$1,015,421","$1,015,421","$1,015,421"
"Donald Sloan","PG","BKN                  BKN","26","2015","2015","1","$1,015,421","$1,015,421","$1,015,421","$1,015,421"
"Elliot Williams","SG","CHA                  CHA","25","2015","2015","1","$1,015,421","$1,015,421","$1,015,421","$1,015,421"
"Jimmer Fredette","PG","SAS                  SAS","25","2015","2015","1","$1,015,421","$1,015,421","$1,015,421","$1,015,421"
"Jordan McRae","SG","CLE                  CLE","23","2015","2016","2","$985,832","$492,916","$985,832","$985,832"
"Jeremy Tyler","PF","HOU                  HOU","23","2015","2015","1","$981,348","$981,348","$981,348","$981,348"
"Chris Johnson","PF","CLE                  CLE","29","2015","2015","1","$981,348","$981,348","$981,348","$981,348"
"Jared Cunningham","SG","CLE                  CLE","23","2015","2015","1","$981,348","$981,348","$317,495","$317,495"
"Josh Harrellson","PF","WAS                  WAS","25","2015","2015","1","$981,348","$981,348","$981,348","$981,348"
"Julyan Stone","PG","OKC                  OKC","26","2015","2015","1","$981,348","$981,348","$981,348","$981,348"
"Oleksiy Pecherov","C","DEN                  DEN","","2015","2015","1","$981,348","$981,348","$981,348","$981,348"
"Henry Sims","C","PHX                  PHX","24","2015","2015","1","$981,348","$981,348","$981,348","$981,348"
"Pablo Prigioni","PG","LAC                  LAC","37","2015","2015","1","$981,348","$981,348","$981,348","$981,348"
"Alan Williams","PF","PHX                  PHX","21","2015","2016","2","$958,033","$479,017","$958,033","$958,033"
"Jerome Jordan","C","NOP                  NOP","28","2015","2015","1","$947,276","$947,276","$947,276","$947,276"
"Anthony Bennett","PF","TOR                  TOR","21","2015","2015","1","$947,276","$947,276","$947,276","$947,276"
"Tony Mitchell","PF","GSW                  GSW","22","2015","2015","1","$947,276","$947,276","$947,276","$947,276"
"Ian Clark","SG","GSW                  GSW","23","2015","2015","1","$947,276","$947,276","$947,276","$947,276"
"Toure Murry","SF","WAS                  WAS","25","2015","2015","1","$947,276","$947,276","$947,276","$947,276"
"Phil Pressey","PG","POR                  POR","23","2015","2015","1","$947,276","$947,276","$947,276","$947,276"
"Willie Reed","C","BKN                  BKN","24","2015","2015","1","$947,276","$947,276","$947,276","$947,276"
"Axel Toupane","SG","DEN                  DEN","22","2015","2016","2","$936,412","$468,206","$936,412","$936,412"
"Jimmer Fredette","PG","NOP                  NOP","25","2015","2015","1","$931,798","$931,798","$931,798","$931,798"
"Phil Pressey","PG","PHI                  PHI","23","2015","2015","1","$897,126","$897,126","$897,126","$897,126"
"Elton Brand","PF","PHI                  PHI","35","2015","2015","1","$890,693","$890,693","$890,693","$890,693"
"John Holland","SF","BOS                  BOS","26","2015","2016","2","$883,902","$441,951","$883,902","$883,902"
"Ryan Hollins","C","MEM                  MEM","30","2015","2015","1","$849,806","$849,806","$849,806","$849,806"
"Jack Cooley","PF","UTA                  UTA","23","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Dionte Christmas","SG","NOP                  NOP","28","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"D.J. Stephens","SG","CLE                  CLE","24","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"DeQuan Jones","SF","ATL                  ATL","24","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Justin Harper","SF","BKN                  BKN","25","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Terrico White","SG","PHX                  PHX","24","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Matt Janning","PG","DEN                  DEN","26","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Jarell Eddie","SF","GSW                  GSW","23","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Patrick Christopher","SG","MEM                  MEM","26","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Eric Moreland","PF","SAC                  SAC","23","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Cory Jefferson","PF","PHX                  PHX","24","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Keith Benson","C","MIA                  MIA","26","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Marcus Landry","PF","MIL                  MIL","29","2015","2015","1","$845,059","$845,059","$845,059","$845,059"
"Bryce Cotton","PG","PHX                  PHX","22","2015","2015","1","$700,902","$700,902","$700,902","$700,902"
"Jordan Railey","C","PHI                  PHI","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Terran Petteway","SF","IND                  IND","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Erik Atkins","PG","UTA                  UTA","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Ryan Boatright","PG","DET                  DET","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Julian Washburn","SG","SAS                  SAS","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Tu Holloway","PG","DAL                  DAL","25","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Mustapha Farrakhan","SG","OKC                  OKC","26","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Michael Cobbins","PF","OKC                  OKC","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"E.J. Singler","SF","UTA                  UTA","24","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Briante Weber","PG","MIA                  MIA","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Chris Udofia","SF","GSW                  GSW","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Bo McCalebb","PG","NOP                  NOP","29","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Mirza Begic","C","NOP                  NOP","29","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Alex Stepheson","PF","MEM                  MEM","27","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Kadeem Jack","PF","IND                  IND","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Sampson Carter","PF","MEM                  MEM","24","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Jaleel Roberts","C","WAS                  WAS","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Stefhon Hannah","PG","CHI                  CHI","29","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Arsalan Kazemi","PF","ATL                  ATL","24","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Michael Qualls","SG","OKC                  OKC","20","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Keifer Sykes","PG","SAS                  SAS","21","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Deshaun Thomas","SF","SAS                  SAS","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Quinn Cook","PG","CLE                  CLE","21","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Nick Minnerath","PF","CLE                  CLE","25","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Michael Dunigan","C","CLE                  CLE","25","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Jake Anderson","PG","CHI                  CHI","27","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Marcus Simmons","SG","CHI                  CHI","26","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Tre Kelley","PG","MIA                  MIA","29","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Jordan McRae","SG","PHI                  PHI","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Nnanna Egwu","C","ORL                  ORL","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Jaron Johnson","PG","WAS                  WAS","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Edgar Sosa","PG","ATL                  ATL","26","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Talib Zanna","PF","OKC                  OKC","24","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Dez Wells","SG","OKC                  OKC","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Omari Johnson","SF","POR                  POR","25","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Juwan Staten","PG","GSW                  GSW","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Dan Nwaelele","SG","MEM                  MEM","30","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Jordan Bachynski","C","DET                  DET","25","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Keith Appling","PG","ORL                  ORL","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Jordan Sibert","SG","ORL                  ORL","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Chris Daniels","C","BKN                  BKN","30","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Corey Webster","SG","NOP                  NOP","26","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Travis Trice","PG","NYK                  NYK","21","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Marshall Henderson","SG","SAC                  SAC","24","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Joshua Smith","C","HOU                  HOU","21","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Nick Wiggins","SG","MIN                  MIN","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Kleon Penn","C","MIN                  MIN","28","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Jon Horford","PF","MIL                  MIL","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Charlie Westbrook","SG","MIL                  MIL","25","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"C.J. Fair","SF","IND                  IND","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Devin Sweetney","SG","DEN                  DEN","27","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Jason Washburn","C","CHA                  CHA","24","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Sam Thompson","SF","CHA                  CHA","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Eric Griffin","PF","DET                  DET","24","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Nikoloz Tskitishvili","PF","LAC                  LAC","31","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Vince Hunter","PF","SAC                  SAC","20","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Chris Walker","PF","HOU                  HOU","20","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Darion Atkins","PF","NYK                  NYK","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Kyle Casey","SF","PHX                  PHX","25","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Lazeric Jones","PG","MEM                  MEM","24","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"J.P. Tokoto","SG","PHI                  PHI","21","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Marcelo Huertas","PG","LAL                  LAL","31","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Will Cummings","PG","HOU                  HOU","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Denzel Livingston","SG","HOU                  HOU","21","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Greg Whittington","SF","MIA                  MIA","21","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Remi Yusuf","PG","HOU                  HOU","","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"J.J. O'Brien","SF","UTA                  UTA","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Deonte Burton","PG","PHX                  PHX","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Corey Hawkins","PG","MIA                  MIA","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Coty Clarke","PF","BOS                  BOS","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Bryce Dejean-Jones","PG","NOP                  NOP","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Michael Holyfield","C","MEM                  MEM","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Treveon Graham","SF","UTA                  UTA","21","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Malcolm Miller","SF","BOS                  BOS","21","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Shannon Scott","PG","TOR                  TOR","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Melvin Ejim","SF","ORL                  ORL","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Wesley Saunders","SF","NYK                  NYK","21","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Yanick Moreira","C","LAC                  LAC","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Youssou Ndoye","C","SAS                  SAS","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Michale Kyser","PF","TOR                  TOR","23","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Axel Toupane","SG","TOR                  TOR","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Levi Randolph","SG","BOS                  BOS","22","2015","2015","1","$525,093","$525,093","$525,093","$525,093"
"Anderson Varejao","PF","GSW                  GSW","32","2015","2015","1","$458,575","$458,575","$458,575","$458,575"
"Steve Novak","SF","MIL                  MIL","31","2015","2015","1","$424,903","$424,903","$424,903","$424,903"
"Joe Johnson","SG","MIA                  MIA","33","2015","2015","1","$414,481","$414,481","$414,481","$414,481"
"Andre Miller","PG","SAS                  SAS","38","2015","2015","1","$396,844","$396,844","$396,844","$396,844"
"Kris Humphries","PF","ATL                  ATL","29","2015","2015","1","$388,025","$388,025","$388,025","$388,025"
"J.J Hickson","PF","WAS                  WAS","26","2015","2015","1","$366,337","$366,337","$366,337","$366,337"
"Nazr Mohammed","C","OKC                  OKC","37","2015","2015","1","$352,750","$352,750","$352,750","$352,750"
"Ryan Hollins","C","MEM                  MEM","30","2015","2015","1","$344,733","$344,733","$344,733","$344,733"
"Jason Thompson","PF","TOR                  TOR","28","2015","2015","1","$328,955","$328,955","$328,955","$328,955"
"Kevin Martin","SG","SAS                  SAS","31","2015","2015","1","$317,475","$317,475","$317,475","$317,475"
"Ty Lawson","PG","IND                  IND","27","2015","2015","1","$265,058","$265,058","$265,058","$265,058"
"Chase Budinger","SF","PHX                  PHX","26","2015","2015","1","$258,082","$258,082","$258,082","$258,082"
"Marcus Thornton","SG","WAS                  WAS","27","2015","2015","1","$251,107","$251,107","$251,107","$251,107"
"Andrew Goudelock","PG","HOU                  HOU","26","2015","2015","1","$200,600","$200,600","$1,216,296","$1,216,296"
"Jorge Gutierrez","PG","CHA                  CHA","26","2015","2015","1","$189,455","$189,455","$189,455","$189,455"
"Jeff Ayres","PF","LAC                  LAC","27","2015","2015","1","$187,750","$187,750","$187,750","$187,750"
"Jordan Farmar","PG","MEM                  MEM","28","2015","2015","1","$119,660","$119,660","$119,660","$119,660"
"Ryan Hollins","C","MEM                  MEM","30","2015","2015","10","$80,170","$8,017","$80,170","$80,170"
"Ryan Hollins","C","MEM                  MEM","30","2015","2015","10","$80,170","$8,017","$80,170","$80,170"
"Jordan Farmar","PG","MEM                  MEM","28","2015","2015","10","$79,773","$7,977","$79,773","$79,773"
"Jeff Ayres","PF","LAC                  LAC","27","2015","2015","1","$64,741","$64,741","$64,741","$64,741"
"Jeff Ayres","PF","LAC                  LAC","27","2015","2015","10","$64,741","$6,474","$64,741","$64,741"
"Jordan Hamilton","SF","NOP                  NOP","24","2015","2015","1","$59,731","$59,731","$59,731","$59,731"
"Jordan Hamilton","SF","NOP                  NOP","24","2015","2015","10","$59,731","$5,973","$59,731","$59,731"
"Greg Smith","C","MIN                  MIN","23","2015","2015","10","$59,731","$5,973","$59,731","$59,731"
"Greg Smith","C","MIN                  MIN","23","2015","2015","10","$59,731","$5,973","$59,731","$59,731"
"Jimmer Fredette","PG","NYK                  NYK","25","2015","2015","10","$59,731","$5,973","$59,731","$59,731"
"Henry Sims","C","BKN                  BKN","24","2015","2015","10","$57,726","$5,773","$57,726","$57,726"
"Henry Sims","C","BKN                  BKN","24","2015","2015","10","$57,726","$5,773","$57,726","$57,726"
"Jared Cunningham","SG","MIL                  MIL","23","2015","2015","10","$57,726","$5,773","$57,726","$57,726"
"Elliot Williams","SG","MEM                  MEM","25","2015","2015","10","$57,726","$5,773","$57,726","$57,726"
"Lorenzo Brown","PG","DET                  DET","24","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Lorenzo Brown","PG","DET                  DET","24","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Ray McCallum","PG","MEM                  MEM","23","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Orlando Johnson","SG","IND                  IND","25","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Phil Pressey","PG","PHX                  PHX","23","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Jorge Gutierrez","PG","CHA                  CHA","26","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Jorge Gutierrez","PG","CHA                  CHA","26","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Phil Pressey","PG","PHX                  PHX","23","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Orlando Johnson","SG","PHX                  PHX","25","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Lorenzo Brown","PG","PHX                  PHX","24","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Lorenzo Brown","PG","PHX                  PHX","24","2015","2015","10","$55,722","$5,572","$55,722","$55,722"
"Bryce Cotton","PG","MEM                  MEM","22","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"James Ennis III","SF","NOP                  NOP","24","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Tim Frazier","PG","NOP                  NOP","24","2015","2015","2","$49,709","$24,855","$94,448","$94,448"
"Tim Frazier","PG","NOP                  NOP","24","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Sean Kilpatrick","SG","BKN                  BKN","24","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Justin Harper","SF","DET                  DET","25","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Sean Kilpatrick","SG","BKN                  BKN","24","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Justin Harper","SF","NOP                  NOP","25","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Erick Green","PG","UTA                  UTA","23","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Erick Green","PG","UTA                  UTA","23","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Sean Kilpatrick","SG","DEN                  DEN","24","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Cory Jefferson","PF","PHX                  PHX","24","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Sean Kilpatrick","SG","DEN                  DEN","24","2015","2015","10","$49,709","$4,971","$49,709","$49,709"
"Henry Sims","C","BKN                  BKN","24","2015","2015","1","$46,181","$46,181","$46,181","$46,181"
"Xavier Munford","PG","MEM                  MEM","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Christian Wood","C","PHI                  PHI","19","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Axel Toupane","SG","DEN                  DEN","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Coty Clarke","PF","BOS                  BOS","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Xavier Munford","PG","MEM                  MEM","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Alex Stepheson","PF","MEM                  MEM","27","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Briante Weber","PG","MEM                  MEM","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Alan Williams","PF","PHX                  PHX","21","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Coty Clarke","PF","BOS                  BOS","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Christian Wood","C","PHI                  PHI","19","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Axel Toupane","SG","DEN                  DEN","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Alex Stepheson","PF","LAC                  LAC","27","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Jordan McRae","SG","CLE                  CLE","23","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Alex Stepheson","PF","LAC                  LAC","27","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Jordan McRae","SG","PHX                  PHX","23","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Bryce Dejean-Jones","PG","NOP                  NOP","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Jordan McRae","SG","PHX                  PHX","23","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Thanasis Antetokounmpo","SF","NYK                  NYK","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Keith Appling","PG","ORL                  ORL","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Bryce Dejean-Jones","PG","NOP                  NOP","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"Keith Appling","PG","ORL                  ORL","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"J.J. O'Brien","SF","UTA                  UTA","22","2015","2015","10","$30,888","$3,089","$30,888","$30,888"
"James Ennis III","SF","NOP                  NOP","24","2015","2015","1","$24,855","$24,855","$24,855","$24,855"
"Xavier Munford","PG","MEM                  MEM","22","2015","2015","1","$21,621","$21,621","$896,257","$896,257"
"Christian Wood","C","PHI                  PHI","19","2015","2015","1","$21,621","$21,621","$21,621","$21,621"
"Dorell Wright","SF","MIA                  MIA","29","2015","2015","1","$17,637","$17,637","$17,637","$17,637"
"Bryce Cotton","PG","MEM                  MEM","22","2015","2015","1","$14,913","$14,913","$14,913","$14,913"

