"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Taj Gibson","C","CHI                  CHI","27","2013","2016","4","$33,000,000","$8,250,000","$15,550,000","$24,050,000"
"Jeff Teague","PG","ATL                  ATL","24","2013","2016","4","$32,000,000","$8,000,000","$16,000,000","$24,000,000"
"Jose Calderon","PG","DAL                  DAL","31","2013","2016","4","$29,000,000","$7,250,000","$13,888,761","$21,291,573"
"Kevin Martin","SG","MIN                  MIN","29","2013","2016","4","$27,755,000","$6,938,750","$13,292,500","$20,377,500"
"J.J. Redick","SG","MIL                  MIL","28","2013","2016","4","$27,755,000","$6,938,750","$13,292,500","$20,377,500"
"Carl Landry","PF","SAC                  SAC","29","2013","2016","4","$26,000,000","$6,500,000","$13,000,000","$19,500,000"
"Jarrett Jack","PG","CLE                  CLE","29","2013","2016","4","$25,200,000","$6,300,000","$12,600,000","$18,900,000"
"Monta Ellis","SG","DAL                  DAL","27","2013","2015","3","$25,080,000","$8,360,000","$16,360,000","$25,080,000"
"Andrew Bynum","C","CLE                  CLE","25","2013","2013","2","$24,790,000","$12,395,000","$18,540,000","$18,540,000"
"Brandon Jennings","PG","MIL                  MIL","23","2013","2015","3","$24,000,000","$8,000,000","$15,655,503","$18,453,364"
"O.J. Mayo","SG","MIL                  MIL","25","2013","2015","3","$24,000,000","$8,000,000","$16,000,000","$24,000,000"
"Kyle Korver","SG","ATL                  ATL","31","2013","2016","4","$24,000,000","$6,000,000","$13,014,084","$18,760,563"
"Martell Webster","SF","WAS                  WAS","26","2013","2016","4","$21,990,500","$5,497,625","$10,531,750","$16,145,250"
"Victor Oladipo","SG","ORL                  ORL","20","2013","2016","4","$21,487,440","$5,371,860","$9,741,960","$14,934,480"
"Tony Allen","SG","MEM                  MEM","30","2013","2016","4","$20,000,001","$5,000,000","$9,325,844","$14,494,383"
"Otto Porter Jr.","SF","WAS                  WAS","19","2013","2016","4","$19,305,421","$4,826,355","$8,748,480","$13,411,440"
"Paul Millsap","PF","ATL                  ATL","27","2013","2014","2","$19,000,000","$9,500,000","$19,000,000","$19,000,000"
"Tyrus Thomas","PF","CHA                  CHA","26","2013","2014","2","$18,082,645","$9,041,323","",""
"Gerald Henderson","SG","CHA                  CHA","25","2013","2015","3","$18,000,000","$6,000,000","$12,000,000","$18,000,000"
"J.R. Smith","SG","NYK                  NYK","27","2013","2014","3","$17,947,125","$5,982,375","$11,547,375","$17,947,125"
"Cody Zeller","C","CHA                  CHA","20","2013","2016","4","$17,410,113","$4,352,528","$7,887,600","$12,091,800"
"Anthony Bennett","PF","CLE                  CLE","19","2013","2015","3","$16,691,760","$5,563,920","$10,888,200","$16,691,760"
"J.J Hickson","PF","DEN                  DEN","24","2013","2015","3","$16,145,250","$5,381,750","$10,531,750","$16,145,250"
"Alex Len","C","PHX                  PHX","19","2013","2016","4","$15,773,381","$3,943,345","$7,142,640","$10,949,760"
"Keith Bogans","SF","BOS                  BOS","32","2013","2015","3","$15,629,874","$5,209,958","$10,344,036","$15,629,874"
"Zaza Pachulia","C","MIL                  MIL","28","2013","2015","3","$15,600,000","$5,200,000","$10,400,000","$15,600,000"
"Chase Budinger","SF","MIN                  MIN","24","2013","2015","3","$15,000,000","$5,000,000","$10,000,000","$15,000,000"
"Manu Ginobili","SG","SAS                  SAS","35","2013","2014","2","$14,500,000","$7,250,000","$14,500,000","$14,500,000"
"Nerlens Noel","C","PHI                  PHI","18","2013","2016","4","$14,329,730","$3,582,433","$6,487,440","$9,945,240"
"Corey Brewer","SG","MIN                  MIN","26","2013","2015","3","$14,107,500","$4,702,500","$9,202,500","$14,107,500"
"Timofey Mozgov","C","DEN                  DEN","26","2013","2015","3","$14,000,000","$4,666,667","$9,050,000","$14,000,000"
"Drew Gooden","PF","MIL                  MIL","31","2013","2014","2","$13,374,800","$6,687,400","$13,374,800","$13,374,800"
"Ben McLemore","SF","SAC                  SAC","19","2013","2016","4","$13,087,722","$3,271,931","$5,922,240","$9,078,840"
"Mike Miller","SG","MIA                  MIA","32","2013","2014","2","$12,800,000","$6,400,000","$12,800,000","$12,800,000"
"Kentavious Caldwell-Pope","SG","DET                  DET","19","2013","2016","4","$11,995,639","$2,998,910","$5,425,560","$8,317,320"
"Trey Burke","PG","UTA                  UTA","20","2013","2016","4","$11,032,158","$2,758,040","$4,987,320","$7,645,560"
"Marreese Speights","PF","GSW                  GSW","25","2013","2015","3","$10,972,500","$3,657,500","$7,157,500","$10,972,500"
"C.J. McCollum","SG","POR                  POR","21","2013","2016","4","$10,482,459","$2,620,615","$4,737,720","$7,262,880"
"Matt Barnes","SF","LAC                  LAC","32","2013","2015","3","$10,188,750","$3,396,250","$6,646,250","$10,188,750"
"Michael Carter-Williams","PG","PHI                  PHI","21","2013","2016","4","$10,083,526","$2,520,882","$4,500,960","$6,900,000"
"Brandan Wright","PF","DAL                  DAL","25","2013","2014","2","$10,000,000","$5,000,000","$10,000,000","$10,000,000"
"Steven Adams","C","OKC                  OKC","19","2013","2016","4","$9,695,397","$2,423,849","$4,275,840","$6,554,880"
"Kelly Olynyk","PF","BOS                  BOS","21","2013","2016","4","$9,321,294","$2,330,324","$4,062,120","$6,227,280"
"Randy Foye","SG","UTA                  UTA","29","2013","2015","3","$9,135,000","$3,045,000","$6,000,000","$7,014,265"
"Earl Clark","SF","CLE                  CLE","24","2013","2014","2","$9,000,000","$4,500,000","$8,500,000","$8,500,000"
"Shabazz Muhammad","SG","MIN                  MIN","20","2013","2016","4","$8,962,299","$2,240,575","$3,859,080","$5,916,000"
"Giannis Antetokounmpo","PF","MIL                  MIL","18","2013","2016","4","$8,615,141","$2,153,785","$3,665,760","$5,619,720"
"Samuel Dalembert","C","DAL                  DAL","27","2013","2014","2","$7,568,030","$3,784,015","$6,265,086","$6,265,086"
"Dennis Schröder","PG","ATL                  ATL","19","2013","2016","4","$7,510,862","$1,877,716","$3,038,880","$4,802,280"
"Metta World Peace","SF","LAL                  LAL","33","2013","2013","1","$7,325,891","$7,325,891","$7,325,891","$7,325,891"
"Tony Snell","SG","CHI                  CHI","21","2013","2016","4","$6,785,647","$1,696,412","$2,881,440","$4,417,320"
"Gorgui Dieng","C","MIN                  MIN","22","2013","2016","4","$6,589,343","$1,647,336","$2,766,120","$4,240,560"
"Andrei Kirilenko","SF","BKN                  BKN","31","2013","2014","2","$6,509,235","$3,254,618","$6,509,235","$6,509,235"
"Tyler Hansbrough","PF","TOR                  TOR","27","2013","2014","2","$6,509,235","$3,254,618","$6,509,235","$6,509,235"
"Mike Dunleavy","SF","CHI                  CHI","32","2013","2014","2","$6,509,235","$3,254,618","$6,509,235","$6,509,235"
"Gary Neal","PG","MIL                  MIL","28","2013","2014","2","$6,500,000","$3,250,000","$6,500,000","$6,500,000"
"Carlos Delfino","SG","MIL                  MIL","30","2013","2015","2","$6,500,000","$3,250,000","$6,500,000","$9,750,000"
"Mason Plumlee","C","BKN                  BKN","22","2013","2016","4","$6,399,770","$1,599,943","$2,655,720","$4,071,240"
"Vitor Faverani","C","BOS                  BOS","24","2013","2015","3","$6,180,000","$2,060,000","$4,090,000","$6,270,000"
"Chris Copeland","SF","IND                  IND","28","2013","2014","2","$6,135,000","$3,067,500","$6,135,000","$6,135,000"
"Dorell Wright","SF","POR                  POR","27","2013","2014","2","$6,135,000","$3,067,500","$6,135,000","$10,210,500"
"Tim Hardaway Jr.","SG","NYK                  NYK","20","2013","2016","4","$6,033,525","$1,508,381","$2,447,400","$3,751,920"
"Reggie Bullock","SF","LAC                  LAC","21","2013","2016","4","$5,857,804","$1,464,451","$2,349,720","$3,602,160"
"Will Bynum","PG","DET                  DET","29","2013","2014","2","$5,706,251","$2,853,126","$5,706,251","$5,706,251"
"Marco Belinelli","SG","SAS                  SAS","26","2013","2014","2","$5,623,750","$2,811,875","$5,623,750","$5,623,750"
"Rudy Gobert","C","UTA                  UTA","20","2013","2016","4","$5,503,368","$1,375,842","$2,206,200","$3,382,080"
"Archie Goodwin","SG","PHX                  PHX","18","2013","2016","4","$5,430,929","$1,357,732","$2,176,680","$3,336,840"
"Mo Williams","PG","POR                  POR","30","2013","2013","2","$5,423,340","$2,711,670","$2,652,000","$2,652,000"
"Wayne Ellington","SG","DAL                  DAL","25","2013","2014","2","$5,423,340","$2,711,670","$5,423,340","$5,423,340"
"Josh McRoberts","PF","CHA                  CHA","25","2013","2013","2","$5,423,340","$2,711,670","$5,423,340","$5,423,340"
"Andre Roberson","SG","OKC                  OKC","21","2013","2016","4","$5,295,312","$1,323,828","$1,901,440","$3,112,240"
"Jason Maxiell","PF","ORL                  ORL","29","2013","2013","2","$5,000,000","$2,500,000","$5,000,000","$5,000,000"
"DeMarre Carroll","SF","ATL                  ATL","26","2013","2014","2","$5,000,000","$2,500,000","$5,000,000","$5,000,000"
"Pablo Prigioni","PG","NYK                  NYK","35","2013","2015","3","$4,988,883","$1,662,961","$3,254,311","$3,544,311"
"Sergey Karasev","SG","CLE                  CLE","19","2013","2015","3","$4,601,520","$1,533,840","$3,001,680","$4,601,520"
"Linas Kleiza","SF","TOR                  TOR","27","2013","2013","1","$4,600,000","$4,600,000","$4,600,000","$4,600,000"
"Miroslav Raduljica","C","MIL                  MIL","24","2013","2015","3","$4,567,500","$1,522,500","$3,000,000","$4,567,500"
"Quentin Richardson","PF","NYK                  NYK","32","2013","2015","3","$4,347,184","$1,449,061","",""
"Nate Robinson","PG","CHI                  CHI","28","2013","2014","2","$4,122,720","$2,061,360","$4,122,720","$4,122,720"
"Eric Maynor","PG","WAS                  WAS","25","2013","2014","2","$4,122,720","$2,061,360","$4,122,720","$4,122,720"
"C.J. Watson","PG","IND                  IND","28","2013","2014","2","$4,093,000","$2,046,500","$4,093,000","$4,093,000"
"Elton Brand","PF","ATL                  ATL","33","2013","2013","1","$4,000,000","$4,000,000","$4,000,000","$4,000,000"
"Solomon Hill","SF","IND                  IND","21","2013","2015","3","$3,908,400","$1,302,800","$2,549,520","$3,908,400"
"Darren Collison","PG","DAL                  DAL","25","2013","2013","2","$3,885,500","$1,942,750","$3,885,500","$3,885,500"
"Al-Farouq Aminu","PF","NOP                  NOP","22","2013","2013","1","$3,749,602","$3,749,602","$3,749,602","$3,749,602"
"Jeff Ayres","PF","SAS                  SAS","25","2013","2014","2","$3,578,750","$1,789,375","$3,578,750","$3,578,750"
"Luigi Datome","SF","DET                  DET","25","2013","2014","2","$3,500,000","$1,750,000","$3,500,000","$3,500,000"
"Ricky Ledo","SG","DAL                  DAL","19","2013","2016","4","$3,323,454","$830,864","$1,360,482","$2,307,758"
"Carrick Felix","SG","CLE                  CLE","22","2013","2016","4","$3,289,454","$822,364","$1,326,482","$2,273,758"
"Hollis Thompson","SG","PHI                  PHI","21","2013","2016","4","$3,269,634","$817,409","$1,306,662","$2,253,938"
"Metta World Peace","SF","NYK                  NYK","33","2013","2014","2","$3,251,550","$1,625,775","",""
"John Lucas III","PG","UTA                  UTA","30","2013","2014","1","$3,200,000","$3,200,000","$3,200,000","$3,200,000"
"Chris Kaman","C","LAL                  LAL","30","2013","2013","1","$3,183,000","$3,183,000","$3,183,000","$3,183,000"
"Shane Larkin","PG","DAL                  DAL","20","2013","2014","2","$3,143,040","$1,571,520","$3,143,040","$4,818,360"
"Darius Morris","PG","PHI                  PHI","21","2013","2015","3","$3,060,877","$1,020,292","$1,199,187","$2,214,608"
"Ronny Turiaf","C","MIN                  MIN","29","2013","2014","2","$3,000,000","$1,500,000","$3,000,000","$3,000,000"
"Daniel Orton","C","PHI                  PHI","22","2013","2015","3","$2,997,785","$999,262","",""
"Mike Muscala","C","ATL                  ATL","21","2013","2016","4","$2,940,925","$735,231","$977,953","$1,925,229"
"Jon Leuer","PF","MEM                  MEM","23","2013","2015","3","$2,902,500","$967,500","$1,867,500","$2,902,500"
"Elliot Williams","SG","PHI                  PHI","23","2013","2015","3","$2,879,231","$959,744","$1,778,629","$2,879,231"
"Chris Andersen","PF","MIA                  MIA","34","2013","2013","2","$2,847,997","$1,423,999","$2,847,997","$2,847,997"
"Solomon Alabi","C","PHI                  PHI","24","2013","2015","3","$2,847,877","$949,292","",""
"Scotty Hopson","SF","CLE                  CLE","23","2013","2014","2","$2,839,278","$1,419,639","$2,839,278","$2,839,278"
"Andray Blatche","C","BKN                  BKN","26","2013","2013","2","$2,813,110","$1,406,555","$2,813,110","$2,813,110"
"Gani Lawal","SF","PHI                  PHI","24","2013","2015","3","$2,685,463","$895,154","",""
"Robert Sacre","C","LAL                  LAL","23","2013","2015","3","$2,685,463","$895,154","$1,704,115","$2,685,463"
"Greg Stiemsma","C","MIN                  MIN","27","2013","2013","1","$2,676,000","$2,676,000","$2,676,000","$2,676,000"
"Allen Crabbe","SG","POR                  POR","20","2013","2015","3","$2,634,276","$878,092","$1,687,000","$2,634,276"
"Diante Garrett","PG","UTA                  UTA","24","2013","2015","3","$2,615,857","$871,952","$1,634,509","$2,615,857"
"Ronnie Price","PG","ORL                  ORL","29","2013","2014","2","$2,582,786","$1,291,393","$1,265,977","$1,265,977"
"Francisco Garcia","SG","HOU                  HOU","31","2013","2013","2","$2,582,786","$1,291,393","$2,582,786","$2,582,786"
"Chauncey Billups","PG","DET                  DET","36","2013","2013","1","$2,500,000","$2,500,000","$2,500,000","$2,500,000"
"Ronnie Brewer","SF","HOU                  HOU","27","2013","2014","2","$2,496,745","$1,248,373","",""
"Pero Antic","PF","ATL                  ATL","30","2013","2014","2","$2,450,000","$1,225,000","$2,450,000","$2,450,000"
"Nick Young","SG","LAL                  LAL","27","2013","2013","2","$2,334,927","$1,167,464","$2,334,927","$2,334,927"
"Isaiah Canaan","PG","HOU                  HOU","21","2013","2014","3","$2,334,273","$778,091","$1,386,997","$2,334,273"
"Jamaal Franklin","SG","MEM                  MEM","21","2013","2014","3","$2,298,758","$766,253","$1,351,482","$2,298,758"
"Ray McCallum","PG","SAC                  SAC","21","2013","2015","3","$2,288,374","$762,791","$1,341,098","$2,288,374"
"Nate Wolters","PG","MIL                  MIL","21","2013","2015","3","$2,263,758","$754,586","$1,316,482","$2,263,758"
"Tony Mitchell","PF","DET                  DET","20","2013","2015","3","$2,263,758","$754,586","$1,316,482","$2,263,758"
"Brandon Davies","PF","PHI                  PHI","21","2013","2015","3","$2,253,938","$751,313","$1,306,662","$2,253,938"
"Khalif Wyatt","SG","PHI                  PHI","21","2013","2015","3","$2,253,938","$751,313","",""
"Mac Koshwal","PF","PHI                  PHI","25","2013","2015","3","$2,253,938","$751,313","",""
"Jordan Henriquez","C","HOU                  HOU","23","2013","2015","3","$2,253,938","$751,313","",""
"B.J. Young","PG","HOU                  HOU","19","2013","2015","3","$2,253,938","$751,313","",""
"Rodney Williams","PF","PHI                  PHI","21","2013","2015","3","$2,253,938","$751,313","",""
"Phil Pressey","PG","BOS                  BOS","21","2013","2014","3","$2,253,938","$751,313","$1,306,662","$2,253,938"
"Robert Covington","PF","HOU                  HOU","22","2013","2015","3","$2,253,938","$751,313","$1,306,662","$2,253,938"
"Gal Mekel","PG","DAL                  DAL","24","2013","2015","3","$2,253,938","$751,313","$1,306,662","$2,253,938"
"Christapher Johnson","SF","BOS                  BOS","22","2013","2015","3","$2,216,780","$738,927","$1,235,432","$2,216,780"
"Lorenzo Brown","PG","PHI                  PHI","22","2013","2015","3","$2,190,503","$730,168","",""
"Anthony Morrow","SG","NOP                  NOP","27","2013","2013","2","$2,173,109","$1,086,555","$2,173,109","$2,173,109"
"Nemanja Nedovic","PG","GSW                  GSW","21","2013","2014","2","$2,160,960","$1,080,480","$2,160,960","$3,312,720"
"Jarvis Varnado","PF","PHI                  PHI","24","2013","2015","3","$2,068,287","$689,429","$246,696","$1,228,044"
"Dewayne Dedmon","C","ORL                  ORL","23","2013","2015","3","$2,063,758","$687,919","$1,116,482","$2,063,758"
"James Johnson","PF","ATL                  ATL","25","2013","2014","2","$2,011,291","$1,005,646","$2,011,291","$3,074,675"
"Austin Daye","PF","TOR                  TOR","24","2013","2014","2","$2,011,291","$1,005,646","$2,011,291","$2,011,291"
"Alan Anderson","SG","BKN                  BKN","30","2013","2014","2","$2,011,291","$1,005,646","$2,011,291","$2,011,291"
"B.J. Mullens","PF","LAC                  LAC","23","2013","2013","2","$2,011,291","$1,005,646","$2,011,291","$2,011,291"
"Reggie Williams","SF","HOU                  HOU","26","2013","2014","2","$2,011,291","$1,005,646","$1,537,338","$1,537,338"
"Omri Casspi","SF","HOU                  HOU","24","2013","2014","2","$2,011,291","$1,005,646","$947,907","$947,907"
"Jermaine O'Neal","C","GSW                  GSW","34","2013","2013","1","$2,000,000","$2,000,000","$2,000,000","$2,000,000"
"Chris Babb","SG","BOS                  BOS","22","2013","2015","3","$1,841,610","$613,870","$894,334","$1,841,610"
"Julyan Stone","PG","TOR                  TOR","24","2013","2013","2","$1,832,456","$916,228","$884,293","$884,293"
"Lance Thomas","SF","NOP                  NOP","24","2013","2014","2","$1,832,456","$916,228","$884,293","$884,293"
"Josh Harrellson","PF","DET                  DET","23","2013","2014","2","$1,832,456","$916,228","$884,293","$884,293"
"Jeremy Tyler","PF","NYK                  NYK","21","2013","2014","2","$1,832,456","$916,228","$1,048,163","$1,048,163"
"Donald Sloan","PG","IND                  IND","24","2013","2014","2","$1,832,456","$916,228","$1,832,456","$1,832,456"
"Casper Ware","PG","PHI                  PHI","22","2013","2016","3","$1,772,408","$590,803","$825,132","$1,772,408"
"Henry Sims","C","CLE                  CLE","22","2013","2014","2","$1,704,115","$852,058","$1,704,115","$1,704,115"
"Fab Melo","C","DAL                  DAL","22","2013","2014","2","$1,704,115","$852,058","$1,704,115","$1,704,115"
"Danny Granger","SF","LAC                  LAC","29","2013","2013","2","$1,674,261","$837,131","$1,674,261","$1,674,261"
"Malcolm Thomas","PF","SAS                  SAS","24","2013","2014","2","$1,650,396","$825,198","$1,650,396","$1,650,396"
"Alexis Ajinca","C","NOP                  NOP","24","2013","2014","2","$1,616,964","$808,482","$1,616,964","$1,616,964"
"Toney Douglas","SG","GSW                  GSW","26","2013","2013","1","$1,600,000","$1,600,000","$1,600,000","$1,600,000"
"Glen Davis","PF","LAC                  LAC","26","2013","2013","2","$1,566,579","$783,290","$1,566,579","$1,566,579"
"Shavlik Randolph","PF","PHX                  PHX","29","2013","2014","2","$1,534,022","$767,011","$1,534,022","$1,534,022"
"Dwight Buycks","PG","TOR                  TOR","23","2013","2014","2","$1,516,482","$758,241","$700,000","$700,000"
"Ryan Kelly","PF","LAL                  LAL","21","2013","2013","2","$1,506,662","$753,331","$490,180","$490,180"
"Mike James","PG","CHI                  CHI","37","2013","2013","2","$1,506,117","$753,059","$1,506,117","$1,506,117"
"Shannon Brown","PG","NYK                  NYK","27","2013","2013","2","$1,505,703","$752,852","$1,505,703","$1,505,703"
"Jeremy Tyler","PF","NYK                  NYK","21","2013","2014","2","$1,504,747","$752,374","$1,504,747","$1,504,747"
"Kendall Marshall","PG","LAL                  LAL","21","2013","2013","2","$1,462,813","$731,407","$1,462,813","$1,462,813"
"Lamar Odom","PF","NYK                  NYK","33","2013","2013","2","$1,456,722","$728,361","$1,456,722","$1,456,722"
"Mike Miller","SG","MEM                  MEM","32","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"Dan Gadzuric","C","LAL                  LAL","34","2013","2013","1","$1,399,507","$1,399,507","",""
"Dahntay Jones","SF","CHI                  CHI","32","2013","2013","1","$1,399,507","$1,399,507","",""
"Corey Maggette","SF","SAS                  SAS","33","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"DeSagana Diop","C","CLE                  CLE","30","2013","2013","1","$1,399,507","$1,399,507","",""
"Roger Mason","SG","MIA                  MIA","32","2013","2013","1","$1,399,507","$1,399,507","",""
"Rasual Butler","SF","IND                  IND","33","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"Mike James","PG","CHI                  CHI","37","2013","2013","1","$1,399,507","$1,399,507","",""
"Antawn Jamison","PF","LAC                  LAC","36","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"Al Harrington","PF","WAS                  WAS","32","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"Jannero Pargo","PG","CHA                  CHA","33","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"Marcus Camby","C","HOU                  HOU","38","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"Derek Fisher","PG","OKC                  OKC","38","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"Kenyon Martin","PF","NYK                  NYK","35","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"Earl Watson","PG","POR                  POR","33","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"Nazr Mohammed","C","CHI                  CHI","35","2013","2013","1","$1,399,507","$1,399,507","$1,399,507","$1,399,507"
"Ronnie Brewer","SF","CHI                  CHI","27","2013","2013","2","$1,380,078","$690,039","$1,380,078","$1,380,078"
"Luke Babbitt","SF","NOP                  NOP","23","2013","2014","2","$1,369,079","$684,540","$1,369,079","$1,369,079"
"Louis Amundson","PF","CHI                  CHI","30","2013","2013","2","$1,359,140","$679,570","$1,359,140","$1,359,140"
"Melvin Ely","C","NOP                  NOP","34","2013","2013","2","$1,346,597","$673,299","$1,346,597","$1,346,597"
"Jamaal Tinsley","PG","UTA                  UTA","34","2013","2013","1","$1,339,507","$1,339,507","",""
"Josh Powell","PF","HOU                  HOU","29","2013","2014","2","$1,324,244","$662,122","$1,324,244","$1,324,244"
"Ognjen Kuzmic","C","GSW                  GSW","22","2013","2014","2","$1,306,662","$653,331","$1,306,662","$1,306,662"
"Kenny Kadji","PF","CLE                  CLE","24","2013","2014","2","$1,306,662","$653,331","",""
"Adonis Thomas","SF","ATL                  ATL","19","2013","2014","2","$1,306,662","$653,331","",""
"Richard Howell","PF","POR                  POR","22","2013","2014","2","$1,306,662","$653,331","",""
"Chris Smith","SG","NYK                  NYK","25","2013","2014","2","$1,306,662","$653,331","",""
"Dionte Christmas","SG","PHX                  PHX","26","2013","2013","2","$1,306,662","$653,331","$1,306,662","$1,306,662"
"Dee Bost","PG","POR                  POR","23","2013","2014","2","$1,306,662","$653,331","$866,482","$866,482"
"Trent Lockett","SG","SAC                  SAC","22","2013","2014","2","$1,306,662","$653,331","",""
"Seth Curry","SG","GSW                  GSW","22","2013","2014","2","$1,306,662","$653,331","$1,306,662","$1,306,662"
"Arinze Onuaku","PF","NOP                  NOP","25","2013","2013","2","$1,306,662","$653,331","",""
"Matthew Dellavedova","PG","CLE                  CLE","22","2013","2014","2","$1,306,662","$653,331","$1,306,662","$1,306,662"
"Elias Harris","SF","LAL                  LAL","23","2013","2014","2","$1,306,662","$653,331","",""
"Ian Clark","SG","UTA                  UTA","21","2013","2014","2","$1,306,662","$653,331","$1,306,662","$1,306,662"
"C.J. Leslie","SF","NYK                  NYK","21","2013","2014","2","$1,306,662","$653,331","",""
"Peyton Siva","PG","DET                  DET","22","2013","2013","2","$1,306,662","$653,331","$816,482","$816,482"
"Erik Murphy","PF","CHI                  CHI","22","2013","2014","2","$1,306,662","$653,331","$1,306,662","$1,306,662"
"Jeff Withey","C","NOP                  NOP","22","2013","2014","2","$1,306,662","$653,331","$1,306,662","$1,306,662"
"Glen Rice Jr.","SF","WAS                  WAS","21","2013","2014","2","$1,306,662","$653,331","$890,180","$890,180"
"Nick Calathes","SG","MEM                  MEM","23","2013","2014","2","$1,306,662","$653,331","$1,306,662","$2,453,938"
"Brian Cook","PF","UTA                  UTA","32","2013","2013","1","$1,272,279","$1,272,279","",""
"Damien Wilkins","SG","ATL                  ATL","32","2013","2013","1","$1,272,279","$1,272,279","",""
"Royal Ivey","PG","ATL                  ATL","31","2013","2013","1","$1,272,279","$1,272,279","",""
"Beno Udrih","PG","NYK                  NYK","30","2013","2013","1","$1,272,279","$1,272,279","$1,272,279","$1,272,279"
"Shaun Livingston","PG","BKN                  BKN","27","2013","2013","1","$1,272,279","$1,272,279","$1,272,279","$1,272,279"
"D.J. Augustin","PG","TOR                  TOR","25","2013","2013","1","$1,267,000","$1,267,000","$1,267,000","$1,267,000"
"Marko Jaric","PG","BKN                  BKN","34","2013","2013","1","$1,265,977","$1,265,977","",""
"Melvin Ely","C","MEM                  MEM","34","2013","2013","1","$1,265,977","$1,265,977","",""
"Devin Harris","PG","DAL                  DAL","29","2013","2013","1","$1,265,977","$1,265,977","$1,265,977","$1,265,977"
"Josh Powell","PF","NYK                  NYK","29","2013","2013","1","$1,186,459","$1,186,459","$1,186,459","$1,186,459"
"Josh Childress","SF","WAS                  WAS","29","2013","2013","1","$1,186,459","$1,186,459","",""
"Solomon Jones","PF","ORL                  ORL","28","2013","2013","1","$1,186,459","$1,186,459","",""
"Ike Diogu","PF","NYK                  NYK","29","2013","2013","1","$1,186,459","$1,186,459","",""
"Louis Amundson","PF","LAC                  LAC","30","2013","2013","1","$1,186,459","$1,186,459","",""
"Ryan Gomes","SF","OKC                  OKC","30","2013","2013","1","$1,186,459","$1,186,459","",""
"Ryan Hollins","C","LAC                  LAC","28","2013","2013","1","$1,186,459","$1,186,459","$1,186,459","$1,186,459"
"Dominic McGuire","SF","UTA                  UTA","27","2013","2013","1","$1,106,942","$1,106,942","$1,106,942","$1,106,942"
"Stephen Graham","PG","MIL                  MIL","30","2013","2013","1","$1,106,942","$1,106,942","",""
"Dwayne Jones","C","UTA                  UTA","29","2013","2013","1","$1,106,942","$1,106,942","",""
"Renaldo Balkman","PF","DAL                  DAL","28","2013","2013","1","$1,106,942","$1,106,942","",""
"Shawne Williams","SF","LAL                  LAL","26","2013","2013","1","$1,106,942","$1,106,942","$100,000","$100,000"
