"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Wenyen Gabriel","PF","LAL                  LAL","25","2021","2022","2","$1,908,534","$954,267","$1,908,534","$1,908,534"
"Carsen Edwards","PG","DET                  DET","24","2021","2022","2","$1,892,421","$946,211","$1,892,421","$1,892,421"
"Sam Hauser","SF","BOS                  BOS","24","2021","2022","2","$1,877,255","$938,628","$1,877,255","$1,877,255"
"Juwan Morgan","SF","BOS                  BOS","24","2021","2022","2","$1,834,863","$917,432","$1,834,863","$1,834,863"
"Luca Vildoza","PG","MIL                  MIL","26","2021","2022","2","$1,795,427","$897,714","$1,795,427","$1,795,427"
"Luke Kornet","C","BOS                  BOS","26","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Justin Jackson","SF","DAL                  DAL","26","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Damyean Dotson","SG","SAS                  SAS","27","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Johnny O'Bryant","PF","MIL                  MIL","28","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Jared Cunningham","SG","DET                  DET","30","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Shaquille Harrison","PG","PHI                  PHI","27","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Ryan Arcidiacono","PG","BOS                  BOS","27","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Jordan Bell","C","GSW                  GSW","26","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"DJ Wilson","PF","OKC                  OKC","25","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Tarik Black","PF","DEN                  DEN","29","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Chasson Randle","PG","PHX                  PHX","28","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Harry Giles","C","LAC                  LAC","23","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Marquese Chriss","SF","POR                  POR","24","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Dennis Smith Jr.","PG","POR                  POR","23","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Dwayne Bacon","SG","NYK                  NYK","25","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Malik Monk","SG","LAL                  LAL","23","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Sam Dekker","SF","TOR                  TOR","27","2021","2021","1","$1,789,256","$1,789,256","$1,789,256","$1,789,256"
"Semi Ojeleye","PF","MIL                  MIL","26","2021","2021","1","$1,789,256","$1,789,256","$606,702","$606,702"
"Wenyen Gabriel","PF","MIL                  MIL","24","2021","2021","1","$1,729,217","$1,729,217","$1,729,217","$1,729,217"
"Axel Toupane","SG","GSW                  GSW","29","2021","2021","1","$1,729,217","$1,729,217","$1,729,217","$1,729,217"
"Scotty Hopson","SF","OKC                  OKC","32","2021","2021","1","$1,729,217","$1,729,217","$1,729,217","$1,729,217"
"Brandon Goodwin","PG","NYK                  NYK","26","2021","2021","1","$1,729,217","$1,729,217","$1,729,217","$1,729,217"
"Frank Mason III","PG","LAL                  LAL","27","2021","2021","1","$1,729,217","$1,729,217","$1,729,217","$1,729,217"
"Brad Wanamaker","PG","IND                  IND","32","2021","2021","1","$1,729,217","$1,729,217","$1,729,217","$1,729,217"
"Wayne Selden","SG","NYK                  NYK","26","2021","2021","1","$1,729,217","$1,729,217","$1,729,217","$1,729,217"
"Theo Pinson","SG","BOS                  BOS","25","2021","2021","1","$1,729,217","$1,729,217","$1,729,217","$1,729,217"
"Isaiah Hartenstein","C","LAC                  LAC","23","2021","2021","1","$1,729,217","$1,729,217","$1,729,217","$1,729,217"
"Isaac Bonga","SF","TOR                  TOR","21","2021","2021","1","$1,729,217","$1,729,217","$1,729,217","$1,729,217"
"Mfiondu Kabengele","PF","HOU                  HOU","24","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"David Stockton","PG","MEM                  MEM","30","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"B.J. Johnson","SF","ORL                  ORL","25","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Jalen Lecque","PG","MIL                  MIL","21","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Justin James","SG","CLE                  CLE","24","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Rayjon Tucker","SF","MIL                  MIL","24","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Melvin Frazier Jr.","SF","OKC                  OKC","25","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Jermerrio Jones","F","MIL                  MIL","26","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Jaylen Hoard","F","OKC                  OKC","22","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Quinndary Weatherspoon","SG","GSW                  GSW","25","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Joshia Gray","G","BKN                  BKN","28","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Jaylen Morris","G","SAS                  SAS","26","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"DaQuan Jeffries","SG","ATL                  ATL","24","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Marques Bolden","C","UTA                  UTA","23","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Derrick Walton Jr.","PG","DET                  DET","26","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Kyle Guy","SG","CLE                  CLE","24","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Deividas Sirvydis","SF","DET                  DET","21","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Davon Reed","SG","DEN                  DEN","26","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Garrison Mathews","SG","BOS                  BOS","24","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Jared Harper","PG","NOP                  NOP","24","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Devontae Cacok","C","BKN                  BKN","24","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Chris Silva","F","MIN                  MIN","25","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Brian Bowen II","SG","MIN                  MIN","22","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Juwan Morgan","SF","BOS                  BOS","24","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Tremont Waters","PG","MIL                  MIL","23","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Tyler Cook","PF","CHI                  CHI","23","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Matt Thomas","SG","CHI                  CHI","27","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Tacko Fall","C","CLE                  CLE","25","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Jarrell Brantley","PF","UTA                  UTA","","2021","2021","1","$1,669,178","$1,669,178","$1,669,178","$1,669,178"
"Kessler Edwards","SF","BKN                  BKN","21","2021","2022","2","$1,568,836","$784,418","$1,568,836","$1,568,836"
"Nate Darling","SG","LAC                  LAC","23","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Ashton Hagans","PG","TOR                  TOR","22","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Vince Edwards","SF","MIN                  MIN","24","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Josh Hall","SF","TOR                  TOR","21","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Devin Cannady","PG","ORL                  ORL","25","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Myles Powell","SG","NYK                  NYK","24","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Haywood Highsmith","F","PHI                  PHI","24","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Cameron Oliver","PF","LAL                  LAL","25","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Elijah Bryant","SG","MIL                  MIL","26","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Malik Fitts","PF","UTA                  UTA","24","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Cassius Stanley","SG","DET                  DET","22","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Admiral Schofield","SF","ORL                  ORL","24","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Zylan Cheatham","SF","NOP                  NOP","25","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Daniel Oturu","C","CHI                  CHI","22","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Sean McDermott","SF","MEM                  MEM","","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Reggie Perry","C","TOR                  TOR","21","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Emanuel Terry","F","SAC                  SAC","25","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"George King","SF","LAC                  LAC","27","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Nate Hinton","SG","IND                  IND","22","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Armoni Brooks","SG","HOU                  HOU","23","2021","2021","1","$1,489,065","$1,489,065","$1,489,065","$1,489,065"
"Bismack Biyombo","C","PHX                  PHX","29","2021","2021","1","$1,366,392","$1,366,392","$1,366,392","$1,366,392"
"Gary Clark","PF","NOP                  NOP","27","2021","2021","1","$1,282,005","$1,282,005","$1,282,005","$1,282,005"
"Tristan Thompson","C","CHI                  CHI","30","2021","2021","1","$1,000,000","$1,000,000","$1,000,000","$1,000,000"
"Christian Vital","PG","HOU                  HOU","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Justin Jaworski","G","OKC                  OKC","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Olivier Sarr","C","OKC                  OKC","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Breein Tyree","PG","TOR                  TOR","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Zavier Simpson","PG","OKC                  OKC","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"E.J. Onu","F","DAL                  DAL","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Derek Culver","C","IND                  IND","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Bennie Boatwright","PF","IND                  IND","25","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Troy Baxter Jr","PF","CHI                  CHI","25","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Alex Antetokounmpo","SF","TOR                  TOR","19","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Devontae Shuler","SG","WAS                  WAS","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Marcus Foster","SG","HOU                  HOU","26","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"LiAngelo Ball","SF","CHA                  CHA","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Nino Johnson","F","UTA                  UTA","28","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Matthew Hurt","PF","MEM                  MEM","21","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Ahmad Caver","PG","MEM                  MEM","25","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Bryce Alford","G","CHI                  CHI","","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jordan Burns","PG","SAS                  SAS","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"John Petty Jr.","SF","NOP                  NOP","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"L.J. Figueroa","SF","GSW                  GSW","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jared Brownridge","G","PHI                  PHI","26","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Braxton Key","SF","PHI                  PHI","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Ade Murkey","SF","SAC                  SAC","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Damien Jefferson","SF","SAC                  SAC","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Ibi Watson","SG","ATL                  ATL","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jordan Bowden","G","BKN                  BKN","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Brandon Rachal","SF","BKN                  BKN","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Giorgi Bezhanishvili","PF","DEN                  DEN","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Bryce Brown","PG","BKN                  BKN","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Tyler Hall","SG","NYK                  NYK","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"James Banks III","C","NOP                  NOP","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Malcolm Hill","G","NOP                  NOP","25","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Romeo Weems","SF","MEM                  MEM","20","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Denzel Mahoney","SG","SAS                  SAS","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jalen Crutcher","G","CHA                  CHA","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Cameron McGriff","SF","CHA                  CHA","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jeremiah Tilmon","C","ORL                  ORL","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Nate Renfro","SF","SAS                  SAS","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Aric Holman","C","SAS                  SAS","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Trevelin Queen","SG","LAL                  LAL","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"D.J. Steward","PG","SAC                  SAC","19","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Matt Ryan","SF","DEN                  DEN","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Rob Edwards","SG","OKC                  OKC","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Shaq Buchanan","SG","MEM                  MEM","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Javin DeLaurier","PF","MIL                  MIL","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Matt Coleman III","G","SAC                  SAC","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jordan Ford","PG","LAC                  LAC","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Anthony Tarke","PF","DET                  DET","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jordan Schakel","SF","WAS                  WAS","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Xavier Sneed","SG","CHA                  CHA","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Isaiah Miller","G","MIN                  MIN","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Matt Lewis","G","MIN                  MIN","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Derrick Alston Jr.","G","UTA                  UTA","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Dru Smith","SG","MIA                  MIA","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Javonte Smart","G","MIA                  MIA","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Micah Potter","C","MIA                  MIA","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Mitch Ballock","SG","CLE                  CLE","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"R.J. Nembhard","PG","CLE                  CLE","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Moses Wright","F","LAC                  LAC","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Ethan Thompson","SG","CHI                  CHI","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jon Teske","C","ORL                  ORL","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Trevon Scott","SF","CLE                  CLE","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Hassani Gravett","SG","ORL                  ORL","","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jeff Dowtin","PG","ORL                  ORL","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Tyler Bey","SG","HOU                  HOU","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Daishen Nix","PG","HOU                  HOU","19","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Carlik Jones","PG","DAL                  DAL","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Feron Hunt","SF","DAL                  DAL","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jaime Echenique","C","WAS                  WAS","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"M.J. Walker","SF","NYK                  NYK","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jordan Goodwin","PG","WAS                  WAS","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"E.J. Onu","F","DAL                  DAL","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"A.J. Lawson","F","ATL                  ATL","21","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Aamir Simms","PF","NYK                  NYK","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jamorko Pickett","SF","DET                  DET","23","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"D.J. Stewart Jr.","SG","MIA                  MIA","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"MaCio Teague","PG","UTA                  UTA","24","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Mac McClung","PG","LAL                  LAL","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Chaundee Brown","SF","LAL                  LAL","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Yves Pons","G","MEM                  MEM","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Johnny Hamilton","C","ATL                  ATL","27","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Jay Huff","C","WAS                  WAS","22","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"D.J. Carton","PG","CHA                  CHA","21","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"David Duke Jr.","SG","BKN                  BKN","21","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Keifer Sykes","PG","IND                  IND","27","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Terry Taylor","SF","IND                  IND","21","2021","2021","1","$925,258","$925,258","$925,258","$925,258"
"Lance Stephenson","SG","IND                  IND","31","2021","2021","1","$924,730","$924,730","$924,730","$924,730"
"Goran Dragic","PG","BKN                  BKN","35","2021","2021","1","$728,742","$728,742","$728,742","$728,742"
"DeMarcus Cousins","C","DEN                  DEN","31","2021","2021","1","$683,196","$683,196","$683,196","$683,196"
"Danuel House Jr.","SF","UTA                  UTA","28","2021","2021","1","$657,596","$657,596","$657,596","$657,596"
"D.J. Augustin","PG","LAL                  LAL","34","2021","2021","1","$622,467","$622,467","$622,467","$622,467"
"Luke Kornet","C","BOS                  BOS","26","2021","2021","1","$606,702","$606,702","$606,702","$606,702"
"DeAndre' Bembry","SF","MIL                  MIL","27","2021","2021","1","$601,867","$601,867","$601,867","$601,867"
"DeAndre Jordan","C","PHI                  PHI","33","2021","2021","1","$592,103","$592,103","$592,103","$592,103"
"Ryan Arcidiacono","PG","NYK                  NYK","27","2021","2021","1","$586,136","$586,136","$586,136","$586,136"
"Caleb Martin","SF","MIA                  MIA","26","2021","2021","1","$527,615","$527,615","$527,615","$527,615"
"Tomas Satoransky","SG","WAS                  WAS","30","2021","2021","1","$468,119","$468,119","$468,119","$468,119"
"Jevon Carter","PG","MIL                  MIL","26","2021","2021","1","$457,149","$457,149","$457,149","$457,149"
"Devontae Cacok","C","SAS                  SAS","25","2021","2021","1","$364,533","$364,533","$364,533","$364,533"
"Isaiah Thomas","PG","CHA                  CHA","33","2021","2021","1","$276,039","$276,039","$276,039","$276,039"
"Joe Wieskamp","SF","SAS                  SAS","","2021","2021","1","$202,068","$202,068","$202,068","$202,068"
"Amir Coffey","SG","LAC                  LAC","24","2021","2021","1","$153,488","$153,488","$153,488","$153,488"
"DeMarcus Cousins","C","DEN                  DEN","31","2021","2021","10","$151,821","$15,182","$151,821","$151,821"
"Bismack Biyombo","C","PHX                  PHX","29","2021","2021","10","$151,821","$15,182","$151,821","$151,821"
"Anthony Tolliver","PF","NOP                  NOP","36","2021","2021","10","$151,821","$15,182","$151,821","$151,821"
"Darren Collison","PG","LAL                  LAL","34","2021","2021","10","$151,821","$15,182","$151,821","$151,821"
"Al-Farouq Aminu","PF","BOS                  BOS","31","2021","2021","10","$151,821","$15,182","$151,821","$151,821"
"Ersan Ilyasova","PF","CHI                  CHI","34","2021","2021","10","$151,821","$15,182","$151,821","$151,821"
"Joe Johnson","SG","BOS                  BOS","40","2021","2021","10","$151,821","$15,182","$151,821","$151,821"
"C.J. Miles","SF","BOS                  BOS","34","2021","2021","10","$151,821","$15,182","$151,821","$151,821"
"DeMarcus Cousins","C","DEN                  DEN","31","2021","2021","10","$151,821","$15,182","$151,821","$151,821"
"DeMarcus Cousins","C","DEN                  DEN","31","2021","2021","10","$151,821","$15,182","$151,821","$151,821"
"Brandon Knight","PG","DAL                  DAL","30","2021","2021","1","$138,019","$138,019","$138,019","$138,019"
"Greg Monroe","C","UTA                  UTA","31","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Isaiah Thomas","PG","CHA                  CHA","33","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Isaiah Thomas","PG","CHA                  CHA","33","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Greg Monroe","C","MIL                  MIL","31","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Lance Stephenson","SG","IND                  IND","31","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Lance Stephenson","SG","IND                  IND","31","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Lance Stephenson","SG","IND                  IND","31","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Greg Monroe","C","WAS                  WAS","31","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Lance Stephenson","SG","IND                  IND","31","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Mario Chalmers","PG","MIA                  MIA","35","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Isaiah Thomas","PG","DAL                  DAL","32","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Greg Monroe","C","MIN                  MIN","31","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Brandon Knight","PG","DAL                  DAL","30","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Lance Stephenson","SG","ATL                  ATL","31","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"Isaiah Thomas","PG","LAL                  LAL","32","2021","2021","10","$138,019","$13,802","$138,019","$138,019"
"James Ennis III","SF","DEN                  DEN","31","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"Langston Galloway","SG","MIL                  MIL","30","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"Tyler Johnson","SG","SAS                  SAS","29","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"Tim Frazier","PG","ORL                  ORL","31","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"James Ennis III","SF","LAC                  LAC","31","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"Langston Galloway","SG","BKN                  BKN","29","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"Tyler Johnson","SG","PHI                  PHI","29","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"Tim Frazier","PG","ORL                  ORL","31","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"James Ennis III","SF","BKN                  BKN","31","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"Langston Galloway","SG","GSW                  GSW","30","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"Tim Frazier","PG","CLE                  CLE","31","2021","2021","10","$128,709","$12,871","$128,709","$128,709"
"Willie Cauley-Stein","C","PHI                  PHI","28","2021","2021","10","$120,083","$12,008","$120,083","$120,083"
"Stanley Johnson","SF","LAL                  LAL","25","2021","2021","10","$120,083","$12,008","$120,083","$120,083"
"Stanley Johnson","SF","LAL                  LAL","25","2021","2021","10","$120,083","$12,008","$120,083","$120,083"
"Stanley Johnson","SF","LAL                  LAL","25","2021","2021","10","$120,083","$12,008","$120,083","$120,083"
"Stanley Johnson","SF","CHI                  CHI","25","2021","2021","10","$120,083","$12,008","$120,083","$120,083"
"Danuel House Jr.","SF","UTA                  UTA","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Denzel Valentine","SG","UTA                  UTA","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Marquese Chriss","SF","DAL                  DAL","24","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Danuel House Jr.","SF","UTA                  UTA","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Justin Anderson","SG","IND                  IND","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Marquese Chriss","SF","DAL                  DAL","24","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Nik Stauskas","SG","MIA                  MIA","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Danuel House Jr.","SF","NYK                  NYK","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Emmanuel Mudiay","PG","SAC                  SAC","25","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Justin Anderson","SG","CLE                  CLE","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Marquese Chriss","SF","DAL                  DAL","24","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Justin Anderson","SG","IND                  IND","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Kris Dunn","PG","POR                  POR","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Justin Anderson","SG","IND                  IND","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Kris Dunn","PG","POR                  POR","27","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"Danuel House Jr.","SF","UTA                  UTA","28","2021","2021","10","$111,457","$11,146","$111,457","$111,457"
"DJ Wilson","PF","TOR                  TOR","26","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Justin Jackson","SF","PHX                  PHX","26","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Shaquille Harrison","PG","MEM                  MEM","28","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Ryan Arcidiacono","PG","NYK                  NYK","27","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"DJ Wilson","PF","TOR                  TOR","25","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
"Ryan Arcidiacono","PG","NYK                  NYK","27","2021","2021","10","$102,831","$10,283","$102,831","$102,831"
