"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Danuel House Jr.","SF","GSW                  GSW","24","2018","2018","1","$1,512,601","$1,512,601","$1,512,601","$1,512,601"
"Jermerrio Jones","F","LAL                  LAL","22","2018","2019","2","$1,468,960","$734,480","$1,468,960","$1,468,960"
"B.J. Johnson","SF","SAC                  SAC","22","2018","2019","2","$1,464,223","$732,112","$1,464,223","$1,464,223"
"Michael Frazier","SG","HOU                  HOU","23","2018","2019","2","$1,440,537","$720,269","$1,440,537","$3,104,398"
"Tarik Phillip","G","WAS                  WAS","24","2018","2019","2","$1,426,326","$713,163","$1,426,326","$1,426,326"
"Malcolm Miller","SF","TOR                  TOR","24","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Scott Machado","PG","LAL                  LAL","27","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Jamel Artis","SF","LAC                  LAC","24","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Rodney Purvis","G","MIA                  MIA","23","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Charles Cooke","G","MIA                  MIA","23","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Kalin Lucas","PG","SAC                  SAC","28","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Nick Johnson","SG","SAS                  SAS","25","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Darius Johnson-Odom","SG","MIN                  MIN","28","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Omari Johnson","SF","IND                  IND","28","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Kobi Simmons","PG","CLE                  CLE","20","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Kyle Collinsworth","PG","TOR                  TOR","26","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Ben Moore","PF","IND                  IND","22","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Alfonzo McKinnie","SF","GSW                  GSW","25","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Derrick Walton Jr.","PG","CHI                  CHI","22","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Jalen Jones","SF","DAL                  DAL","24","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Jamel Artis","SF","SAC                  SAC","24","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Ryan Arcidiacono","PG","CHI                  CHI","23","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Chasson Randle","PG","WAS                  WAS","24","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Daniel Hamilton","SG","ATL                  ATL","22","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Kadeem Allen","SG","NYK                  NYK","24","2018","2018","1","$1,349,383","$1,349,383","$1,349,383","$1,349,383"
"Chasson Randle","PG","WAS                  WAS","24","2018","2018","1","$1,242,652","$1,242,652","$1,242,652","$1,242,652"
"Okaro White","PF","WAS                  WAS","25","2018","2018","1","$1,187,862","$1,187,862","$1,187,862","$1,187,862"
"Danuel House Jr.","SF","HOU                  HOU","24","2018","2018","1","$1,162,225","$1,162,225","$1,162,225","$1,162,225"
"Austin Rivers","SG","HOU                  HOU","25","2018","2018","1","$1,155,323","$1,155,323","$1,155,323","$1,155,323"
"Eric Moreland","PF","PHX                  PHX","26","2018","2018","1","$1,080,084","$1,080,084","$1,080,084","$1,080,084"
"Ron Baker","SG","WAS                  WAS","24","2018","2018","1","$948,581","$948,581","$948,581","$948,581"
"Kenneth Faried","PF","HOU                  HOU","28","2018","2018","1","$917,272","$917,272","$917,272","$917,272"
"Chasson Randle","PG","WAS                  WAS","24","2018","2018","1","$869,094","$869,094","$869,094","$869,094"
"Isaac Humphries","C","ATL                  ATL","19","2018","2018","1","$848,363","$848,363","$848,363","$848,363"
"Oleksandr Kobets","SG","WAS                  WAS","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"William Lee","F","MIN                  MIN","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Canyon Barry","SG","MIN                  MIN","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Tim Bond","G","HOU                  HOU","","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Drew Gordon","PF","BKN                  BKN","27","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"C.J. Anderson","G","ATL                  ATL","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Demetrius Denzel-Dyson","G","IND                  IND","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Darin Johnson","G","PHI                  PHI","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Shannon Scott","PG","BKN                  BKN","25","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Tahjere McCall","G","BKN                  BKN","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Raphiael Putney","F","MIA                  MIA","27","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Emanuel Terry","F","CLE                  CLE","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"D.J. Hogg","SF","PHI                  PHI","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Matt Farrell","PG","PHI                  PHI","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"John Petrucelli","G","ORL                  ORL","25","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Dez Wells","SG","OKC                  OKC","25","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Angel Rodriguez","PG","HOU                  HOU","25","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Brandon Sampson","SG","HOU                  HOU","20","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Donte Ingram","G","DAL                  DAL","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Will Cherry","PG","GSW                  GSW","26","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Paul Watson","SG","NYK                  NYK","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Billy Garrett","SG","NYK                  NYK","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Gabe Vincent","PG","SAC                  SAC","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Isaiah Cousins","PG","UTA                  UTA","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Phil Carr","PF","NYK                  NYK","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Taren Sullivan","F","SAC                  SAC","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Brandon McCoy","C","NOP                  NOP","19","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Devin Davis","F","ORL                  ORL","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Brandon Austin","G","SAC                  SAC","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Cam Reynolds","F","SAC                  SAC","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Scottie Lindsey","SG","DET                  DET","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Nuni Omot","SF","BKN                  BKN","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Tyrius Walker","G","NYK                  NYK","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Ismaila Kane","C","MEM                  MEM","","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Bryce Alford","G","OKC                  OKC","","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Richard Solomon","PF","OKC                  OKC","25","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Abdul Gaddy","PG","OKC                  OKC","25","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Jonathan Stark","PG","MIN                  MIN","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Jeff Coby","F","NYK                  NYK","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Jaron Blossomgame","SF","SAS                  SAS","24","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Olivier Hanlan","SG","SAS                  SAS","24","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Ike Nwamu","G","MIL                  MIL","24","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Amida Brimah","C","SAS                  SAS","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Julian Washburn","SG","SAS                  SAS","26","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Robert Johnson","SG","MIL                  MIL","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Braian Angola-Rodas","F","ORL                  ORL","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Levi Randolph","SG","CLE                  CLE","25","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Kendrick Nunn","PG","GSW                  GSW","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Johnny Hamilton","C","DET                  DET","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Kaiser Gates","SF","CHI                  CHI","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Bonzie Colson","PF","CLE                  CLE","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"JaCorey Williams","F","CLE                  CLE","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Isaac Hamilton","SG","CLE                  CLE","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Scoochie Smith","G","CLE                  CLE","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Chris Chiozza","PG","WAS                  WAS","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Tiwian Kendley","SG","WAS                  WAS","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Desi Rodriguez","SF","LAC                  LAC","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Jeff Roberson","F","BOS                  BOS","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Nicholas King","SF","BOS                  BOS","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Justin Bibbs","G","BOS                  BOS","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Gabe York","PG","ORL                  ORL","24","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"B.J. Johnson","SF","ORL                  ORL","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Brandon Goodwin","PG","MEM                  MEM","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Cameron Oliver","PF","POR                  POR","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Doral Moore","C","MEM                  MEM","20","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Trey Lewis","PG","UTA                  UTA","25","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Deng Adel","SF","TOR                  TOR","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Donte Grantham","PF","OKC                  OKC","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Mitch Creek","G","BKN                  BKN","25","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Jordan McLaughlin","PG","BKN                  BKN","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Isaac Haas","C","UTA                  UTA","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Marcus Lee","C","MIA                  MIA","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Marcus Derrickson","PF","GSW                  GSW","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Markel Crawford","SG","MEM                  MEM","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Rob Gray","PG","HOU                  HOU","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Zach Lofton","G","DET                  DET","25","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Jordan Barnett","SF","MIL                  MIL","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Emanuel Terry","F","DEN                  DEN","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Malik Newman","G","MIA                  MIA","20","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Norvel Pelle","PF","PHI                  PHI","24","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Theo Pinson","SG","BKN                  BKN","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Codi Miller-McIntyre","G","DAL                  DAL","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Brandon McCoy","C","MIL                  MIL","19","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Terry Larrier","SF","DAL                  DAL","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Joe Chealey","PG","CHA                  CHA","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Zach Smith","SF","CHA                  CHA","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Jaylen Barford","SG","CHA                  CHA","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Ding Yanyuhang","SF","DAL                  DAL","24","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Travis Trice","PG","MIL                  MIL","24","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Joel Berry","PG","LAL                  LAL","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Johnathan Williams","PF","LAL                  LAL","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Isaiah Wilkins","F","CHA                  CHA","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Jeffrey Carroll","SF","LAL                  LAL","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Chris Boucher","PF","TOR                  TOR","24","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Elijah Stewart","SF","IND                  IND","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Jairus Lyles","G","UTA                  UTA","22","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Vince Edwards","SF","HOU                  HOU","21","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Gary Clark","PF","HOU                  HOU","23","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Brad Wanamaker","PG","BOS                  BOS","28","2018","2018","1","$838,464","$838,464","$838,464","$838,464"
"Patrick McCaw","SG","TOR                  TOR","22","2018","2018","1","$786,211","$786,211","$2,662,911","$2,662,911"
"Wesley Matthews","SG","IND                  IND","31","2018","2018","1","$737,715","$737,715","$737,715","$737,715"
"Jeremy Lin","PG","TOR                  TOR","29","2018","2018","1","$697,358","$697,358","$697,358","$697,358"
"Enes Freedom","C","POR                  POR","25","2018","2018","1","$653,556","$653,556","$653,556","$653,556"
"Markieff Morris","PF","OKC                  OKC","28","2018","2018","1","$573,295","$573,295","$573,295","$573,295"
"Nik Stauskas","SG","CLE                  CLE","24","2018","2018","1","$540,472","$540,472","$540,472","$540,472"
"Salah Mejri","C","DAL                  DAL","31","2018","2018","1","$531,189","$531,189","$531,189","$531,189"
"Pau Gasol","C","MIL                  MIL","37","2018","2018","1","$527,467","$527,467","$527,467","$527,467"
"Andrew Bogut","C","GSW                  GSW","33","2018","2018","1","$486,892","$486,892","$486,892","$486,892"
"John Jenkins","SG","NYK                  NYK","26","2018","2018","1","$486,520","$486,520","$2,474,639","$2,474,639"
"Danuel House Jr.","SF","HOU                  HOU","24","2018","2018","1","$247,827","$247,827","$247,827","$247,827"
"Tim Frazier","PG","MIL                  MIL","27","2018","2018","1","$210,692","$210,692","$210,692","$210,692"
"Jimmer Fredette","PG","PHX                  PHX","28","2018","2018","1","$198,580","$198,580","$2,186,699","$2,186,699"
"Jodie Meeks","SG","TOR                  TOR","30","2018","2018","1","$196,724","$196,724","$196,724","$196,724"
"Ray Spalding","PF","PHX                  PHX","20","2018","2018","1","$184,746","$184,746","$1,601,598","$1,601,598"
"Corey Brewer","SG","SAC                  SAC","31","2018","2018","10","$135,248","$13,525","$135,248","$135,248"
"Corey Brewer","SG","PHI                  PHI","31","2018","2018","10","$135,248","$13,525","$135,248","$135,248"
"Corey Brewer","SG","OKC                  OKC","31","2018","2018","10","$135,248","$13,525","$135,248","$135,248"
"Jodie Meeks","SG","TOR                  TOR","30","2018","2018","10","$122,953","$12,295","$122,953","$122,953"
"Greg Monroe","C","BOS                  BOS","27","2018","2018","10","$122,344","$12,234","$122,344","$122,344"
"Tyler Zeller","C","ATL                  ATL","27","2018","2018","10","$106,974","$10,697","$106,974","$106,974"
"Quincy Acy","PF","PHX                  PHX","27","2018","2018","10","$106,974","$10,697","$106,974","$106,974"
"Quincy Acy","PF","PHX                  PHX","27","2018","2018","10","$106,974","$10,697","$106,974","$106,974"
"Michael Carter-Williams","PG","ORL                  ORL","26","2018","2018","10","$99,290","$9,929","$99,290","$99,290"
"Michael Carter-Williams","PG","ORL                  ORL","26","2018","2018","10","$99,290","$9,929","$99,290","$99,290"
"Terrence Jones","PF","HOU                  HOU","25","2018","2018","10","$99,290","$9,929","$99,290","$99,290"
"Terrence Jones","PF","HOU                  HOU","25","2018","2018","10","$99,290","$9,929","$99,290","$99,290"
"John Jenkins","SG","NYK                  NYK","26","2018","2018","10","$99,290","$9,929","$99,290","$99,290"
"John Jenkins","SG","WAS                  WAS","26","2018","2018","10","$99,290","$9,929","$99,290","$99,290"
"Isaiah Canaan","PG","MIL                  MIL","26","2018","2018","10","$91,605","$9,161","$91,605","$91,605"
"Isaiah Canaan","PG","MIN                  MIN","26","2018","2018","10","$91,605","$9,161","$91,605","$91,605"
"Bruno Caboclo","SF","MEM                  MEM","22","2018","2018","10","$91,605","$9,161","$91,605","$91,605"
"Isaiah Canaan","PG","MIN                  MIN","26","2018","2018","10","$91,605","$9,161","$91,605","$91,605"
"Bruno Caboclo","SF","MEM                  MEM","22","2018","2018","10","$91,605","$9,161","$91,605","$91,605"
"JaKarr Sampson","SF","CHI                  CHI","24","2018","2018","10","$88,531","$8,853","$88,531","$88,531"
"Eric Moreland","PF","TOR                  TOR","26","2018","2018","10","$88,531","$8,853","$88,531","$88,531"
"Cameron Payne","PG","CLE                  CLE","23","2018","2018","10","$88,531","$8,853","$88,531","$88,531"
"Cameron Payne","PG","CLE                  CLE","23","2018","2018","10","$88,531","$8,853","$88,531","$88,531"
"Greg Monroe","C","PHI                  PHI","27","2018","2018","1","$85,640","$85,640","$85,640","$85,640"
"Deyonta Davis","C","ATL                  ATL","21","2018","2018","10","$85,458","$8,546","$85,458","$85,458"
"Deyonta Davis","C","ATL                  ATL","21","2018","2018","10","$85,458","$8,546","$85,458","$85,458"
"Henry Ellenson","C","NYK                  NYK","20","2018","2018","10","$85,458","$8,546","$85,458","$85,458"
"Scotty Hopson","SF","OKC                  OKC","28","2018","2018","10","$85,458","$8,546","$85,458","$85,458"
"Gary Payton II","PG","WAS                  WAS","25","2018","2018","10","$85,458","$8,546","$85,458","$85,458"
"Scott Machado","PG","LAL                  LAL","27","2018","2018","10","$76,236","$7,624","$76,236","$76,236"
"Charles Cooke","G","MIA                  MIA","23","2018","2018","10","$76,236","$7,624","$76,236","$76,236"
"Andre Ingram","G","LAL                  LAL","32","2018","2018","10","$76,236","$7,624","$76,236","$76,236"
"Kobi Simmons","PG","CLE                  CLE","20","2018","2018","10","$76,236","$7,624","$76,236","$76,236"
"James Nunnally","SF","HOU                  HOU","27","2018","2018","10","$76,236","$7,624","$76,236","$76,236"
"Donatas Motiejunas","PF","SAS                  SAS","27","2018","2018","1","$69,503","$69,503","$69,503","$69,503"
"Michael Carter-Williams","PG","ORL                  ORL","26","2018","2018","1","$69,503","$69,503","$69,503","$69,503"
"Tyler Zeller","C","MEM                  MEM","27","2018","2018","1","$64,185","$64,185","$64,185","$64,185"
"Isaac Humphries","C","ATL                  ATL","19","2018","2018","1","$47,371","$47,371","$47,371","$47,371"
"Dusty Hannahs","G","MEM                  MEM","24","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Mitch Creek","G","MIN                  MIN","25","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Justin Bibbs","G","LAC                  LAC","21","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Cody Demps","F","SAC                  SAC","25","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Justin Bibbs","G","LAC                  LAC","21","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"B.J. Johnson","SF","ATL                  ATL","22","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"B.J. Johnson","SF","ATL                  ATL","22","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Cam Reynolds","F","MIN                  MIN","22","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Chris Chiozza","PG","HOU                  HOU","22","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Ray Spalding","PF","PHX                  PHX","20","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Jordan Sibert","SG","ATL                  ATL","25","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Emanuel Terry","F","MIA                  MIA","22","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Richard Solomon","PF","OKC                  OKC","25","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Mitch Creek","G","BKN                  BKN","25","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Emanuel Terry","F","PHX                  PHX","22","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Mitch Creek","G","BKN                  BKN","25","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Stephan Hicks","G","IND                  IND","25","2018","2018","10","$47,371","$4,737","$47,371","$47,371"
"Billy Garrett","SG","NYK                  NYK","23","2018","2018","1","$42,634","$42,634","$1,459,486","$1,459,486"
"Eric Moreland","PF","TOR                  TOR","26","2018","2018","1","$17,706","$17,706","$17,706","$17,706"
"Jonathan Gibson","PG","BOS                  BOS","30","2018","2018","1","$17,092","$17,092","$17,092","$17,092"
"Mitch Creek","G","MIN                  MIN","25","2018","2018","1","$9,474","$9,474","$9,474","$9,474"
"Theo Pinson","SG","BKN                  BKN","22","2018","2018","1","$4,737","$4,737","$4,737","$4,737"
"C.J. Williams","SG","MIN                  MIN","27","2018","2019","2","","","",""
"Troy Williams","SF","SAC                  SAC","23","2018","2018","1","","","",""
"Kalin Lucas","PG","DET                  DET","28","2018","2018","1","","","",""
"Bonzie Colson","PF","MIL                  MIL","21","2018","2018","1","","","",""
"Brandon Sampson","SG","CHI                  CHI","20","2018","2019","2","","","",""
"Deonte Burton","SF","OKC                  OKC","23","2018","2018","1","","","",""
"Julian Washburn","SG","MEM                  MEM","26","2018","2019","2","","","",""
"Isaiah Whitehead","PG","DET                  DET","22","2018","2019","2","","","","$1,551,803"
"Alan Williams","PF","BKN                  BKN","24","2018","2019","2","","","",""
"Kadeem Allen","SG","NYK                  NYK","24","2018","2019","2","","","",""
"Deng Adel","SF","CLE                  CLE","21","2018","2018","1","","","",""
"R.J. Hunter","SG","BOS                  BOS","24","2018","2019","2","","","",""
"Haywood Highsmith","F","PHI                  PHI","21","2018","2018","1","","","",""
"Andrew Harrison","SG","NOP                  NOP","23","2018","2018","1","","","",""
"Jarnell Stokes","PF","MEM                  MEM","23","2018","2018","1","","","",""
"Donte Grantham","PF","OKC                  OKC","22","2018","2019","2","","","",""
"Brandon Goodwin","PG","DEN                  DEN","22","2018","2018","1","","","",""
"Danuel House Jr.","SF","HOU                  HOU","24","2018","2018","1","","","",""
"Jawun Evans","PG","OKC                  OKC","21","2018","2018","1","","","",""
"Jalen Jones","SF","CLE                  CLE","24","2018","2018","1","","","",""
"Jaron Blossomgame","SF","CLE                  CLE","24","2018","2018","1","","","",""
"Ben Moore","PF","SAS                  SAS","22","2018","2018","1","","","",""
"Andrew Harrison","SG","MEM                  MEM","23","2018","2018","1","","","",""
"Johnathan Williams","PF","LAL                  LAL","22","2018","2018","1","","","",""
"Davon Reed","SG","IND                  IND","22","2018","2018","1","","","",""
"Tyler Ulis","PG","CHI                  CHI","21","2018","2018","1","","","",""
"Zach Lofton","G","DET                  DET","25","2018","2018","1","","","",""
"Vince Edwards","SF","HOU                  HOU","21","2018","2019","1","","","",""
"Gary Clark","PF","HOU                  HOU","23","2018","2018","1","","","",""
"Marcus Derrickson","PF","GSW                  GSW","21","2018","2018","1","","","",""
"Joe Chealey","PG","CHA                  CHA","22","2018","2018","1","","","",""
"Chris Boucher","PF","TOR                  TOR","24","2018","2018","1","","","",""
"Theo Pinson","SG","BKN                  BKN","22","2018","2018","1","","","",""
"D.J. Stephens","SG","MEM                  MEM","27","2018","2018","1","","","",""
"Drew Eubanks","C","SAS                  SAS","20","2018","2019","2","","","",""
"Alan Williams","PF","BKN                  BKN","24","2018","2018","1","","","",""
"Jordan McRae","SG","WAS                  WAS","26","2018","2018","1","","","",""
"Tyler Davis","C","OKC                  OKC","20","2018","2018","1","","","",""
"Jordan Loyd","G","TOR                  TOR","24","2018","2019","2","","","",""
"DeVaughn Akoon-Purcell","SG","DEN                  DEN","24","2018","2018","1","","","",""
"C.J. Wilcox","SG","IND                  IND","27","2018","2018","1","","","",""
"P.J. Dozier","PG","BOS                  BOS","21","2018","2019","2","","","",""
"Tyler Cavanaugh","PF","UTA                  UTA","23","2018","2018","1","","","",""
"Yante Maten","PF","MIA                  MIA","21","2018","2018","1","","","",""
"Daryl Macon","PG","DAL                  DAL","22","2018","2019","2","","","",""
"Wenyen Gabriel","PF","SAC                  SAC","20","2018","2019","2","","","",""
"Demetrius Jackson","PG","PHI                  PHI","23","2018","2018","1","","","",""
"Amile Jefferson","PF","ORL                  ORL","24","2018","2018","1","","","",""
"Jaylen Morris","G","MIL                  MIL","22","2018","12018","1","","","",""
"Shake Milton","SG","PHI                  PHI","21","2018","2019","2","","","",""
"Trevon Duval","PG","HOU                  HOU","19","2018","2019","2","","","",""
"Alex Poythress","SF","ATL                  ATL","24","2018","2019","2","","","",""
"Travis Wear","SF","LAL                  LAL","27","2018","2018","1","","","",""
"Rawle Alkins","SG","CHI                  CHI","20","2018","2019","2","","","",""
"Yuta Watanabe","SF","MEM                  MEM","23","2018","2019","2","","","",""
"Keenan Evans","SG","DET                  DET","21","2018","2018","1","","","",""
"Walter Lemon Jr.","PG","BOS                  BOS","25","2018","2018","1","","","",""
"Naz Mitrou-Long","SG","UTA                  UTA","24","2018","2019","1","","","",""
"Damion Lee","SG","GSW                  GSW","25","2018","2018","1","","","",""
"Kostas Antetokounmpo","PF","DAL                  DAL","20","2018","2019","2","","","",""
"Thomas Welsh","C","DEN                  DEN","21","2018","2019","2","","","",""
"Trevon Bluiett","SG","NOP                  NOP","23","2018","2018","1","","","",""
"Troy Caupain","PG","ORL                  ORL","22","2018","2018","1","","","",""
"Duncan Robinson","SF","MIA                  MIA","23","2018","2018","1","","","",""
"Billy Preston","PF","CLE                  CLE","20","2018","2019","2","","","",""
"Angel Delgado","C","LAC                  LAC","23","2018","2019","1","","","",""
"Jared Terrell","SG","MIN                  MIN","","2018","2018","1","","","",""
"Isaiah Hicks","PF","NYK                  NYK","23","2018","2018","1","","","",""
"Allonzo Trier","SG","NYK                  NYK","21","2018","2018","1","","","",""
"George King","SF","PHX                  PHX","23","2018","2018","1","","","",""
"J.P. Macura","SG","CHA                  CHA","22","2018","2018","1","","","",""
"Malik Newman","G","LAL                  LAL","20","2018","2018","1","","","",""
"Jaylen Adams","PG","ATL                  ATL","21","2018","2018","1","","","",""

